Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
22,Deer,0.91413265,0.00392156862745098,1,0.8681786,Airplane,0.9609375,0.00392156862745098,1,0.6328125,Airplane,0.5630173569563156,0.00392156862745098,1,0.5630173569563156,Airplane
26,Deer,0.83718383,0.00392156862745098,1,0.6173215,Horse,0.48828125,0.00392156862745098,1,0.73046875,Frog,0.4606578788224871,0.00392156862745098,1,0.4606578788224871,Frog
28,Truck,0.99390393,0.00392156862745098,1,0.99947697,Automobile,0.99609375,0.00392156862745098,1,0.99609375,Automobile,0.8723936115395226,0.00392156862745098,1,0.8723936115395226,Automobile
29,Frog,0.99999845,0.00392156862745098,1,0.859407,Automobile,0.99609375,0.00392156862745098,1,0.875,Truck,0.447688838600108,0.10588235294117647,1,0.447688838600108,Truck
36,Deer,0.9976913,0.00392156862745098,1,0.99686784,Frog,0.94140625,0.00392156862745098,1,0.953125,Frog,0.520365661532552,0.00392156862745098,1,0.520365661532552,Horse
39,Dog,0.9953616,0.00392156862745098,1,0.75979054,Cat,0.9921875,0.00392156862745098,1,0.4609375,Cat,0.5036458667017862,0.00392156862745098,1,0.5036458667017862,Cat
40,Deer,0.97399354,0.00392156862745098,1,0.58175904,Bird,0.74609375,0.00392156862745098,1,0.984375,Bird,0.6867709765834956,0.00392156862745098,1,0.6867709765834956,Bird
41,Frog,0.99999714,0.00392156862745098,1,0.8512023,Automobile,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.4025969114670188,0.00392156862745098,1,0.4025969114670188,Automobile
43,Frog,0.9999255,0.00392156862745098,1,0.9952626,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.8128775784872034,0.00392156862745098,1,0.8128775784872034,Truck
44,Airplane,0.9593594,0.00392156862745098,1,0.9500699,Ship,0.9765625,0.00392156862745098,1,0.953125,Ship,0.5543787188201271,0.00392156862745098,1,0.5543787188201271,Ship
45,Truck,0.9984686,0.00392156862745098,1,0.50377136,Automobile,0.99609375,0.00392156862745098,1,0.71875,Automobile,0.5842797856813368,0.00392156862745098,1,0.5842797856813368,Automobile
48,Horse,0.99569243,0.00392156862745098,1,0.9999801,Deer,0.99609375,0.00392156862745098,1,0.99609375,Deer,0.7268753780267636,0.00392156862745098,1,0.7268753780267636,Deer
49,Frog,0.82671547,0.00392156862745098,1,0.42673656,Bird,0.83203125,0.00392156862745098,1,0.5703125,Bird,0.5715071355694432,0.00392156862745098,1,0.5715071355694432,Bird
50,Truck,0.99235255,0.00392156862745098,1,0.99976593,Automobile,0.99609375,0.00392156862745098,1,0.9921875,Automobile,0.8383777555299,0.00392156862745098,1,0.8383777555299,Automobile
51,Ship,0.9780075,0.00392156862745098,1,0.7900025,Deer,0.4609375,0.00392156862745098,1,0.81640625,Deer,0.6123479200641869,0.00392156862745098,1,0.6123479200641869,Deer
54,Ship,0.98831147,0.00392156862745098,1,0.99919945,Airplane,0.99609375,0.00392156862745098,1,0.98046875,Airplane,0.6164707326030151,0.00392156862745098,1,0.6164707326030151,Airplane
55,Ship,0.99954057,0.00392156862745098,1,0.99999607,Truck,0.9921875,0.00392156862745098,1,0.99609375,Truck,0.7913446189377289,0.00392156862745098,1,0.7913446189377289,Truck
56,Horse,0.97118676,0.00392156862745098,1,0.99800605,Deer,0.86328125,0.00392156862745098,1,0.99609375,Deer,0.6966152536481651,0.00392156862745098,1,0.6966152536481651,Deer
60,Horse,0.9852374,0.00392156862745098,1,0.99994886,Deer,0.984375,0.00392156862745098,1,0.99609375,Deer,0.7555372661216483,0.00392156862745098,1,0.7555372661216483,Deer
62,Frog,0.9982216,0.00392156862745098,2,0.99995935,Truck,0.99609375,0.00392156862745098,2,0.99609375,Truck,0.7194592680109232,0.00392156862745098,2,0.7194592680109232,Truck
64,Frog,0.97353894,0.00392156862745098,1,0.94740766,Deer,0.97265625,0.00392156862745098,1,0.48828125,Bird,0.45894914418015287,0.00392156862745098,1,0.45894914418015287,Bird
66,Automobile,0.9973483,0.00392156862745098,1,0.98146343,Frog,0.99609375,0.00392156862745098,1,0.7734375,Frog,0.47570439473715503,0.00392156862745098,1,0.47570439473715503,Frog
67,Bird,0.9897133,0.00392156862745098,1,0.99995506,Automobile,0.99609375,0.00392156862745098,1,0.99609375,Automobile,0.8795547733795095,0.00392156862745098,1,0.8795547733795095,Automobile
70,Bird,0.9653958,0.00392156862745098,1,0.5693428,Airplane,0.8359375,0.00392156862745098,1,0.3828125,Horse,0.48361155064115935,0.00392156862745098,1,0.48361155064115935,Horse
72,Ship,0.9999602,0.00392156862745098,1,0.9998272,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.8138584895937251,0.00392156862745098,1,0.8138584895937251,Truck
73,Ship,0.9993679,0.00392156862745098,1,0.9997135,Truck,0.99609375,0.00392156862745098,1,0.96484375,Truck,0.5525801925324313,0.00392156862745098,1,0.5525801925324313,Automobile
74,Airplane,0.9603724,0.00392156862745098,1,0.99648017,Horse,0.8828125,0.00392156862745098,1,0.6640625,Horse,0.6411908720546826,0.00392156862745098,1,0.6411908720546826,Horse
75,Bird,0.9999802,0.00392156862745098,1,0.9999931,Truck,0.99609375,0.00392156862745098,1,0.9921875,Truck,0.4681442676398589,0.00392156862745098,1,0.4681442676398589,Truck
78,Cat,0.7697998,0.00392156862745098,1,0.58265644,Dog,0.4453125,0.00392156862745098,1,0.80859375,Dog,0.5221948687944759,0.00392156862745098,1,0.5221948687944759,Dog
79,Ship,0.9849502,0.00392156862745098,1,0.99964654,Airplane,0.99609375,0.00392156862745098,1,0.98046875,Airplane,0.7193640463357373,0.00392156862745098,1,0.7193640463357373,Airplane
80,Ship,0.99265456,0.00392156862745098,1,0.9932045,Airplane,0.99609375,0.00392156862745098,1,0.9609375,Airplane,0.6752418604377283,0.00392156862745098,1,0.6752418604377283,Airplane
81,Automobile,0.9950842,0.00392156862745098,1,0.99965703,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.7765371047938912,0.00392156862745098,1,0.7765371047938912,Truck
82,Automobile,0.9999887,0.00392156862745098,1,0.334003,Bird,0.99609375,0.00392156862745098,1,0.8671875,Truck,0.4207862455977931,0.00392156862745098,1,0.4207862455977931,Truck
83,Horse,0.99322045,0.00392156862745098,1,0.94852316,Frog,0.99609375,0.00392156862745098,1,0.97265625,Frog,0.7958951052256887,0.00392156862745098,1,0.7958951052256887,Frog
84,Bird,0.9486176,0.00392156862745098,1,0.64239573,Airplane,0.98046875,0.00392156862745098,1,0.47265625,Airplane,0.4820799096293516,0.00392156862745098,1,0.4820799096293516,Airplane
87,Horse,0.96998996,0.00392156862745098,1,0.98861104,Deer,0.77734375,0.00392156862745098,1,0.9609375,Deer,0.8359181325535843,0.00392156862745098,1,0.8359181325535843,Deer
88,Ship,0.9518913,0.00392156862745098,1,0.93407905,Truck,0.984375,0.00392156862745098,1,0.72265625,Truck,0.6310430369796841,0.00392156862745098,1,0.6310430369796841,Truck
89,Truck,0.99683255,0.00392156862745098,1,0.99824464,Automobile,0.99609375,0.00392156862745098,1,0.984375,Automobile,0.5382467350339746,0.00392156862745098,1,0.5382467350339746,Automobile
90,Airplane,0.994551,0.00392156862745098,1,0.9999734,Ship,0.8125,0.00392156862745098,1,0.99609375,Ship,0.8322151694843755,0.00392156862745098,1,0.8322151694843755,Ship
92,Ship,0.98937327,0.00392156862745098,1,0.99935216,Truck,0.98046875,0.00392156862745098,1,0.99609375,Truck,0.7831674459584087,0.00392156862745098,1,0.7831674459584087,Truck
93,Frog,0.99983656,0.00392156862745098,1,0.74070376,Horse,0.99609375,0.00392156862745098,1,0.91796875,Truck,0.8016980862305475,0.00392156862745098,1,0.8016980862305475,Truck
94,Deer,0.9798605,0.00392156862745098,1,0.9991715,Horse,0.98828125,0.00392156862745098,1,0.99609375,Horse,0.7498828400341155,0.00392156862745098,1,0.7498828400341155,Horse
99,Horse,0.9311743,0.00392156862745098,1,0.8399271,Cat,0.9375,0.00392156862745098,1,0.67578125,Cat,0.46653229301801147,0.00392156862745098,1,0.46653229301801147,Cat
102,Frog,0.9996544,0.00392156862745098,1,0.9997508,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.6955339600214967,0.00392156862745098,1,0.6955339600214967,Truck
104,Automobile,0.99992526,0.00392156862745098,1,0.5903889,Frog,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.6618704828661319,0.00392156862745098,1,0.6618704828661319,Truck
105,Automobile,0.99952924,0.00392156862745098,1,0.9996259,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.703713896691201,0.00392156862745098,1,0.703713896691201,Truck
107,Frog,0.9999645,0.00392156862745098,1,0.86189014,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.7350305850600193,0.00392156862745098,1,0.7350305850600193,Truck
109,Horse,0.99696654,0.00392156862745098,1,0.9396041,Dog,0.98046875,0.00392156862745098,1,0.984375,Frog,0.5996401117698062,0.00392156862745098,1,0.5996401117698062,Frog
113,Bird,0.9990095,0.00392156862745098,1,0.9596285,Truck,0.99609375,0.00392156862745098,1,0.8125,Truck,0.8370523331834124,0.00392156862745098,1,0.8370523331834124,Truck
114,Automobile,0.99719065,0.00392156862745098,1,0.9564673,Frog,0.8125,0.00392156862745098,1,0.94921875,Frog,0.6176630205927708,0.00392156862745098,1,0.6176630205927708,Frog
116,Airplane,0.99745077,0.00392156862745098,1,0.4000555,Horse,0.9921875,0.00392156862745098,1,0.59765625,Truck,0.47212924382978094,0.00392156862745098,1,0.47212924382978094,Truck
117,Deer,0.9305798,0.00392156862745098,2,0.2740303,Cat,0.78125,0.00392156862745098,1,0.390625,Cat,0.38912082352334887,0.00392156862745098,1,0.38912082352334887,Cat
122,Automobile,0.9999999,0.00392156862745098,1,0.9849764,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.8657473766528588,0.00392156862745098,1,0.8657473766528588,Frog
124,Ship,0.9934036,0.00392156862745098,1,0.7064964,Truck,0.99609375,0.00392156862745098,1,0.7890625,Truck,0.6587013421367373,0.00392156862745098,1,0.6587013421367373,Truck
129,Bird,0.99410784,0.00392156862745098,1,0.99619126,Airplane,0.9765625,0.00392156862745098,1,0.99609375,Airplane,0.8058952516412989,0.00392156862745098,1,0.8058952516412989,Airplane
130,Deer,0.99983096,0.00392156862745098,1,0.9673451,Frog,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.6326272782406545,0.00392156862745098,1,0.6326272782406545,Frog
131,Automobile,0.99999774,0.00392156862745098,1,0.9984692,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.7540089355151731,0.00392156862745098,1,0.7540089355151731,Truck
132,Ship,0.99893516,0.00392156862745098,1,0.9947883,Truck,0.984375,0.00392156862745098,1,0.99609375,Truck,0.576683618714412,0.00392156862745098,1,0.576683618714412,Truck
134,Automobile,0.9995103,0.00392156862745098,1,0.9999914,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.628023742215649,0.00392156862745098,1,0.628023742215649,Truck
135,Bird,0.97,0.00392156862745098,1,0.633016,Horse,0.890625,0.00392156862745098,1,0.390625,Horse,0.3137206295448495,0.00392156862745098,1,0.3137206295448495,Horse
136,Truck,0.99840504,0.00392156862745098,1,0.97605205,Frog,0.99609375,0.00392156862745098,1,0.74609375,Frog,0.5831996190031328,0.00392156862745098,1,0.5831996190031328,Deer
137,Horse,0.99933064,0.00392156862745098,1,0.44105813,Automobile,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.7634983657065546,0.00392156862745098,1,0.7634983657065546,Truck
138,Bird,0.9857657,0.00392156862745098,1,0.9848114,Deer,0.97265625,0.00392156862745098,1,0.95703125,Deer,0.6205645532819518,0.00392156862745098,1,0.6205645532819518,Deer
141,Dog,0.9998503,0.00392156862745098,1,0.4318473,Bird,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.747962215031767,0.00392156862745098,1,0.747962215031767,Truck
142,Frog,0.99956864,0.00392156862745098,1,0.9933147,Horse,0.99609375,0.00392156862745098,1,0.7734375,Truck,0.38388833067541145,0.00392156862745098,1,0.38388833067541145,Truck
144,Ship,0.9152702,0.00392156862745098,1,0.8557698,Horse,0.890625,0.00392156862745098,1,0.84765625,Horse,0.6936562493364933,0.00392156862745098,1,0.6936562493364933,Horse
146,Frog,0.9760696,0.00392156862745098,1,0.71141744,Cat,0.99609375,0.00392156862745098,1,0.734375,Cat,0.5960360058615143,0.00392156862745098,1,0.5960360058615143,Cat
148,Dog,0.9032133,0.00392156862745098,1,0.93788356,Bird,0.4609375,0.00392156862745098,1,0.73046875,Bird,0.6556464462967737,0.00392156862745098,1,0.6556464462967737,Bird
152,Frog,0.99907994,0.00392156862745098,1,0.98993546,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.8600282765356849,0.00392156862745098,1,0.8600282765356849,Truck
153,Airplane,0.9781983,0.00392156862745098,1,0.99127895,Truck,0.96875,0.00392156862745098,1,0.9375,Truck,0.5849628965246751,0.00392156862745098,1,0.5849628965246751,Truck
155,Dog,0.9969902,0.00392156862745098,1,0.9996791,Frog,0.7421875,0.00392156862745098,1,0.99609375,Frog,0.8928336979473483,0.00392156862745098,1,0.8928336979473483,Frog
159,Deer,0.99716395,0.00392156862745098,1,0.8764597,Airplane,0.99609375,0.00392156862745098,1,0.734375,Airplane,0.6870198951504313,0.00392156862745098,1,0.6870198951504313,Airplane
161,Automobile,1.0,0.00392156862745098,1,0.4772652,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.9096403451307549,0.00392156862745098,1,0.9096403451307549,Truck
163,Frog,0.9610717,0.00392156862745098,1,0.8838772,Bird,0.99609375,0.00392156862745098,1,0.875,Bird,0.6451816287002052,0.00392156862745098,1,0.6451816287002052,Bird
166,Ship,0.9197058,0.00392156862745098,1,0.646455,Truck,0.953125,0.00392156862745098,1,0.5078125,Truck,0.5577597456384024,0.00392156862745098,1,0.5577597456384024,Truck
168,Dog,0.9523541,0.00392156862745098,1,0.833643,Bird,0.953125,0.00392156862745098,1,0.921875,Truck,0.4756268274931938,0.00392156862745098,1,0.4756268274931938,Truck
171,Truck,0.95283544,0.00392156862745098,1,0.4651579,Frog,0.96484375,0.00392156862745098,1,0.890625,Horse,0.7632646300402465,0.00392156862745098,1,0.7632646300402465,Horse
172,Truck,0.8997321,0.00392156862745098,1,0.8614199,Ship,0.97265625,0.00392156862745098,1,0.55078125,Ship,0.33453172387014607,0.00392156862745098,1,0.33453172387014607,Ship
173,Ship,0.9734378,0.00392156862745098,1,0.9902588,Bird,0.984375,0.00392156862745098,1,0.953125,Bird,0.8218124990580398,0.00392156862745098,1,0.8218124990580398,Bird
174,Truck,0.9479723,0.00392156862745098,1,0.9834937,Automobile,0.99609375,0.07450980392156863,1,0.5,Automobile,0.4575675831048101,0.00392156862745098,1,0.4575675831048101,Automobile
175,Truck,0.9758775,0.00392156862745098,1,0.9992231,Automobile,0.99609375,0.00392156862745098,1,0.98046875,Automobile,0.7364292617801858,0.00392156862745098,1,0.7364292617801858,Automobile
176,Cat,0.95627254,0.00392156862745098,1,0.99046564,Dog,0.984375,0.00392156862745098,1,0.93359375,Dog,0.5698018053878354,0.00392156862745098,1,0.5698018053878354,Dog
181,Dog,0.9172832,0.00392156862745098,1,0.8743043,Horse,0.6953125,0.00392156862745098,1,0.37109375,Horse,0.36379306642200193,0.00392156862745098,1,0.36379306642200193,Horse
185,Ship,0.9997334,0.00392156862745098,1,0.9405601,Horse,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.7176849764075695,0.00392156862745098,1,0.7176849764075695,Truck
186,Frog,0.9979693,0.00392156862745098,1,0.81562334,Truck,0.99609375,0.00392156862745098,1,0.9921875,Truck,0.9034451128908849,0.00392156862745098,1,0.9034451128908849,Truck
191,Ship,0.99837047,0.00392156862745098,1,0.49088368,Horse,0.99609375,0.00392156862745098,1,0.69140625,Frog,0.8808360895007988,0.00392156862745098,1,0.8808360895007988,Horse
193,Automobile,0.98859346,0.00392156862745098,1,0.9999654,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.8331827986827344,0.00392156862745098,1,0.8331827986827344,Truck
197,Ship,0.97612345,0.00392156862745098,1,0.9436576,Deer,0.93359375,0.00392156862745098,1,0.671875,Deer,0.40717481115505844,0.00392156862745098,1,0.40717481115505844,Deer
198,Horse,0.9853764,0.00392156862745098,1,0.65662766,Cat,0.921875,0.00392156862745098,1,0.56640625,Cat,0.4696964149044439,0.00392156862745098,1,0.4696964149044439,Cat
199,Ship,0.98635525,0.00392156862745098,1,0.45589885,Horse,0.99609375,0.00392156862745098,1,0.43359375,Horse,0.5998597210160639,0.00392156862745098,1,0.5998597210160639,Horse
200,Dog,0.9361087,0.00392156862745098,1,0.645748,Cat,0.5859375,0.00392156862745098,1,0.7734375,Cat,0.6103198991329297,0.00392156862745098,1,0.6103198991329297,Cat
201,Automobile,0.99713564,0.00392156862745098,1,0.5568694,Horse,0.984375,0.00392156862745098,1,0.6171875,Truck,0.6924557845334656,0.00392156862745098,1,0.6924557845334656,Truck
202,Ship,0.99946517,0.00392156862745098,1,0.99993694,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.7246864598276794,0.00392156862745098,1,0.7246864598276794,Truck
203,Horse,0.99933857,0.00392156862745098,1,0.99790287,Frog,0.984375,0.00392156862745098,1,0.7890625,Truck,0.5726974582803389,0.00392156862745098,1,0.5726974582803389,Truck
204,Automobile,0.99975127,0.00392156862745098,1,0.9999193,Frog,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.7203468329098196,0.00392156862745098,1,0.7203468329098196,Frog
207,Dog,0.95118433,0.00392156862745098,1,0.69208103,Cat,0.93359375,0.00392156862745098,1,0.64453125,Cat,0.40878090931259126,0.00392156862745098,1,0.40878090931259126,Cat
208,Horse,1.0,0.00392156862745098,1,0.534668,Frog,0.99609375,0.00392156862745098,1,0.8828125,Truck,0.5593211616853107,0.00392156862745098,1,0.5593211616853107,Truck
209,Truck,0.99992585,0.00392156862745098,2,0.9974679,Frog,0.99609375,0.00392156862745098,2,0.9921875,Horse,0.4703878745843971,0.0196078431372549,2,0.4703878745843971,Horse
212,Dog,0.9682111,0.00392156862745098,1,0.46366972,Bird,0.9921875,0.00392156862745098,1,0.5625,Cat,0.5679355416145699,0.00392156862745098,1,0.5679355416145699,Cat
214,Ship,0.9992812,0.00392156862745098,1,0.99935585,Frog,0.99609375,0.00392156862745098,1,0.77734375,Automobile,0.5207509688009087,0.00392156862745098,1,0.5207509688009087,Automobile
215,Airplane,0.9542532,0.00392156862745098,1,0.8091238,Cat,0.9609375,0.00392156862745098,1,0.6015625,Cat,0.37279674340858004,0.00392156862745098,1,0.37279674340858004,Cat
216,Horse,0.9991904,0.00392156862745098,1,0.9339668,Deer,0.99609375,0.00392156862745098,1,0.99609375,Deer,0.49771598378228993,0.00392156862745098,1,0.49771598378228993,Truck
217,Truck,0.98212403,0.00392156862745098,1,0.999826,Automobile,0.98046875,0.00392156862745098,1,0.99609375,Automobile,0.8003534325883708,0.00392156862745098,1,0.8003534325883708,Automobile
219,Bird,0.9886628,0.00392156862745098,1,0.9967248,Deer,0.99609375,0.00392156862745098,1,0.99609375,Deer,0.6733990680949236,0.00392156862745098,1,0.6733990680949236,Deer
223,Deer,0.92181575,0.00392156862745098,1,0.5941144,Dog,0.95703125,0.00392156862745098,1,0.53125,Dog,0.6153836170463436,0.00392156862745098,1,0.6153836170463436,Dog
225,Truck,0.9684143,0.00392156862745098,1,0.998743,Automobile,0.98046875,0.00392156862745098,1,0.99609375,Automobile,0.664404298259732,0.00392156862745098,1,0.664404298259732,Automobile
227,Deer,0.9991061,0.00392156862745098,1,1.0,Frog,0.99609375,0.00392156862745098,1,0.99609375,Frog,0.6441741383053965,0.00392156862745098,1,0.6441741383053965,Truck
229,Frog,0.98935413,0.00392156862745098,1,0.9997172,Automobile,0.984375,0.00392156862745098,1,0.99609375,Automobile,0.9003174530596099,0.00392156862745098,1,0.9003174530596099,Automobile
230,Dog,0.9970481,0.00392156862745098,1,0.6018636,Cat,0.9921875,0.00392156862745098,1,0.4921875,Cat,0.3751001735736441,0.00392156862745098,1,0.3751001735736441,Cat
231,Automobile,0.99879897,0.00392156862745098,1,0.9999895,Truck,0.9765625,0.00392156862745098,1,0.99609375,Truck,0.7760644275626792,0.00392156862745098,1,0.7760644275626792,Truck
232,Dog,0.9351027,0.00392156862745098,1,0.57240355,Automobile,0.953125,0.00392156862745098,1,0.4921875,Cat,0.36128481755049446,0.00392156862745098,1,0.36128481755049446,Cat
234,Ship,0.9236156,0.00392156862745098,1,0.7553612,Automobile,0.9375,0.00392156862745098,1,0.50390625,Automobile,0.397586669617176,0.00392156862745098,1,0.397586669617176,Automobile
235,Airplane,0.9976776,0.00392156862745098,1,0.7804486,Ship,0.99609375,0.00392156862745098,1,0.87109375,Truck,0.7032580204335281,0.00392156862745098,1,0.7032580204335281,Truck
236,Deer,0.99611145,0.00392156862745098,1,0.64375496,Bird,0.9921875,0.00392156862745098,1,0.89453125,Bird,0.7724831184888444,0.00392156862745098,1,0.7724831184888444,Truck
238,Dog,0.980684,0.00392156862745098,1,0.6973646,Cat,0.9609375,0.00392156862745098,1,0.68359375,Cat,0.5879886878853097,0.00392156862745098,1,0.5879886878853097,Cat
240,Automobile,0.9999999,0.00392156862745098,1,0.99986637,Frog,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.5643580507331694,0.00392156862745098,1,0.5643580507331694,Truck
241,Automobile,0.96734357,0.00392156862745098,1,0.9927516,Truck,0.58203125,0.00392156862745098,1,0.99609375,Truck,0.76164735026109,0.00392156862745098,1,0.76164735026109,Truck
244,Airplane,0.99644536,0.00392156862745098,1,0.55678666,Horse,0.99609375,0.00392156862745098,1,0.3984375,Frog,0.3893482006553224,0.00392156862745098,1,0.3893482006553224,Frog
246,Automobile,0.99962294,0.00392156862745098,1,0.95437753,Frog,0.99609375,0.00392156862745098,1,0.75390625,Truck,0.5056215480189459,0.00392156862745098,1,0.5056215480189459,Bird
248,Bird,0.99702185,0.00392156862745098,1,0.9693782,Automobile,0.80078125,0.00392156862745098,1,0.6953125,Truck,0.8465465521056684,0.00392156862745098,1,0.8465465521056684,Truck
253,Truck,0.8778862,0.00392156862745098,1,0.4453266,Automobile,0.875,0.00392156862745098,1,0.421875,Dog,0.30207533766990363,0.00392156862745098,1,0.30207533766990363,Ship
256,Cat,0.99730706,0.00392156862745098,1,0.9951073,Frog,0.99609375,0.00392156862745098,1,0.99609375,Frog,0.7534103234772064,0.00392156862745098,1,0.7534103234772064,Frog
257,Airplane,0.99994457,0.00392156862745098,1,0.9999906,Truck,0.99609375,0.00392156862745098,1,0.99609375,Truck,0.6320537246949951,0.00392156862745098,1,0.6320537246949951,Frog
262,Dog,0.86980045,0.00392156862745098,1,0.6630471,Automobile,0.55078125,0.00392156862745098,1,0.65234375,Cat,0.435301759293411,0.00392156862745098,1,0.435301759293411,Cat
264,Airplane,0.98670435,0.00392156862745098,1,0.9999769,Ship,0.984375,0.00392156862745098,1,0.99609375,Ship,0.7843543521383038,0.00392156862745098,1,0.7843543521383038,Ship
265,Ship,0.9574043,0.00392156862745098,1,0.9652243,Airplane,0.64453125,0.00392156862745098,1,0.984375,Airplane,0.6665836097916547,0.00392156862745098,1,0.6665836097916547,Airplane
266,Bird,0.83509344,0.00392156862745098,1,0.30937564,Deer,0.51953125,0.00392156862745098,1,0.35546875,Frog,0.4498242854674177,0.00392156862745098,1,0.4498242854674177,Automobile
267,Deer,0.99759334,0.00392156862745098,1,0.5235837,Horse,0.99609375,0.00392156862745098,1,0.796875,Horse,0.7624588950927432,0.00392156862745098,1,0.7624588950927432,Horse
270,Bird,0.87160724,0.00392156862745098,1,0.8521474,Horse,0.82421875,0.01568627450980392,1,0.40625,Horse,0.4429672580238594,0.00784313725490196,1,0.4429672580238594,Horse
272,Frog,0.9989267,0.00392156862745098,1,0.41503572,Horse,0.99609375,0.00392156862745098,1,0.91015625,Horse,0.6935160288133364,0.00392156862745098,1,0.6935160288133364,Horse
274,Ship,0.983082,0.00392156862745098,1,0.993211,Truck,0.9921875,0.00392156862745098,1,0.98046875,Truck,0.6280228967408842,0.00392156862745098,1,0.6280228967408842,Truck
276,Airplane,0.96448576,0.00392156862745098,1,0.9810972,Automobile,0.96875,0.00392156862745098,1,0.984375,Automobile,0.7012645239691201,0.00392156862745098,1,0.7012645239691201,Automobile
278,Deer,0.9164827,0.00392156862745098,1,0.96653205,Frog,0.75390625,0.00392156862745098,1,0.95703125,Frog,0.5795034323028755,0.00392156862745098,1,0.5795034323028755,Frog
280,Truck,0.8800049,0.00392156862745098,1,0.80583036,Automobile,0.95703125,0.10980392156862745,1,0.5,Automobile,0.4826186718382232,0.00392156862745098,1,0.4826186718382232,Automobile
281,Airplane,0.9672596,0.00392156862745098,1,0.9238002,Bird,0.97265625,0.00392156862745098,1,0.87109375,Automobile,0.4108628973013221,0.00392156862745098,1,0.4108628973013221,Automobile
