Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
2368,Airplane,0.99994886,0.00392156862745098,1,0.89551485,Truck,0.99609375,0.00392156862745098,1,0.859375,Frog,0.30155154356720537,0.00392156862745098,1,0.30155154356720537,Bird
2369,Automobile,0.9999958,0.00392156862745098,1,0.96453744,Cat,0.99609375,0.00392156862745098,1,0.62109375,Dog,0.3580534551222241,0.00392156862745098,1,0.3580534551222241,Cat
2370,Airplane,0.99987817,0.00392156862745098,1,0.9986418,Truck,0.99609375,0.00392156862745098,1,0.89453125,Cat,0.2825075467461277,0.00392156862745098,1,0.2825075467461277,Cat
2371,Deer,0.999995,0.00392156862745098,1,0.99938023,Truck,0.99609375,0.00392156862745098,1,0.51171875,Frog,0.41769622730681866,0.00392156862745098,1,0.41769622730681866,Cat
2373,Airplane,0.9999995,0.00392156862745098,1,0.68622684,Deer,0.99609375,0.00392156862745098,1,0.46875,Cat,0.3783032747578425,0.00392156862745098,1,0.3783032747578425,Cat
2374,Ship,0.9999633,0.00392156862745098,1,0.98330414,Truck,0.96875,0.00392156862745098,1,0.75,Bird,0.22061056790211506,0.00392156862745098,1,0.22061056790211506,Bird
2376,Horse,0.99958545,0.00392156862745098,1,0.6571583,Frog,0.99609375,0.00392156862745098,1,0.8515625,Bird,0.4352975852363922,0.00392156862745098,1,0.4352975852363922,Bird
2378,Automobile,0.99440455,0.00392156862745098,1,0.8095479,Ship,0.99609375,0.00392156862745098,1,0.9609375,Ship,0.6464031264686898,0.00392156862745098,1,0.6464031264686898,Ship
2380,Ship,0.9999478,0.00392156862745098,1,0.5884356,Frog,0.99609375,0.00392156862745098,1,0.81640625,Cat,0.3336872820923392,0.00392156862745098,1,0.3336872820923392,Bird
2382,Truck,0.9981382,0.00392156862745098,1,0.63684493,Frog,0.99609375,0.00392156862745098,1,0.9609375,Bird,0.5453859639741546,0.00392156862745098,1,0.5453859639741546,Bird
2385,Deer,0.99989736,0.00392156862745098,1,0.99779,Truck,0.99609375,0.00392156862745098,1,0.73046875,Frog,0.3259849421759235,0.00392156862745098,1,0.3259849421759235,Bird
2387,Truck,0.9750438,0.00392156862745098,1,0.9939805,Ship,0.89453125,0.00392156862745098,1,0.98046875,Ship,0.5935592170832902,0.00392156862745098,1,0.5935592170832902,Ship
2388,Airplane,0.9987754,0.00392156862745098,1,0.7956892,Deer,0.99609375,0.00392156862745098,1,0.97265625,Deer,0.5109168141703515,0.00392156862745098,1,0.5109168141703515,Deer
2389,Frog,0.9999497,0.00392156862745098,1,0.8924805,Truck,0.9921875,0.12549019607843137,1,0.40625,Bird,0.36625490102055286,0.00392156862745098,1,0.36625490102055286,Cat
2390,Automobile,0.99960834,0.00392156862745098,1,0.6433758,Frog,0.99609375,0.00392156862745098,1,0.5078125,Cat,0.3830809934893945,0.00392156862745098,1,0.3830809934893945,Cat
2391,Bird,0.98255825,0.00392156862745098,1,0.98496336,Deer,0.98046875,0.00392156862745098,1,0.73046875,Deer,0.47302738696130514,0.00392156862745098,1,0.47302738696130514,Deer
2392,Dog,0.9420509,0.00392156862745098,1,0.90029985,Bird,0.859375,0.00392156862745098,1,0.45703125,Bird,0.28678536930709914,0.09803921568627451,1,0.28678536930709914,Deer
2393,Automobile,0.9951174,0.00392156862745098,1,0.99998975,Ship,0.99609375,0.03137254901960784,1,0.53125,Ship,0.4672287396644554,0.00392156862745098,1,0.4672287396644554,Ship
2395,Horse,0.99800915,0.00392156862745098,1,0.60306233,Frog,0.71875,0.00392156862745098,1,0.953125,Deer,0.6316932779947579,0.00392156862745098,1,0.6316932779947579,Deer
2396,Automobile,0.9968309,0.00392156862745098,1,0.509425,Deer,0.99609375,0.00392156862745098,1,0.5703125,Deer,0.5928993046610355,0.00392156862745098,1,0.5928993046610355,Cat
2397,Dog,0.9980856,0.00392156862745098,1,0.82386255,Frog,0.9140625,0.00392156862745098,1,0.5,Bird,0.299316004784395,0.00392156862745098,1,0.299316004784395,Deer
2398,Ship,0.99508,0.00392156862745098,1,0.49120733,Frog,0.9375,0.00392156862745098,1,0.7109375,Deer,0.30540659341603177,0.00392156862745098,1,0.30540659341603177,Cat
2399,Ship,0.9999989,0.00392156862745098,1,0.866672,Truck,0.99609375,0.00392156862745098,1,0.73828125,Cat,0.4076469147506303,0.00392156862745098,1,0.4076469147506303,Cat
2400,Airplane,0.9994697,0.00392156862745098,1,0.6820189,Deer,0.51171875,0.00392156862745098,1,0.96484375,Cat,0.6902080023532977,0.00392156862745098,1,0.6902080023532977,Cat
2402,Truck,1.0,0.00392156862745098,1,0.9934643,Deer,0.99609375,0.00392156862745098,1,0.5546875,Bird,0.38000432656832867,0.00392156862745098,1,0.38000432656832867,Cat
2403,Deer,0.9999765,0.00392156862745098,1,0.998659,Truck,0.99609375,0.00392156862745098,1,0.40625,Frog,0.37037605194688983,0.00392156862745098,1,0.37037605194688983,Bird
2406,Deer,0.9996536,0.00392156862745098,1,0.9269119,Frog,0.99609375,0.00392156862745098,1,0.93359375,Bird,0.474677737855949,0.00392156862745098,1,0.474677737855949,Bird
2407,Truck,0.99999607,0.00392156862745098,2,0.972377,Cat,0.99609375,0.00392156862745098,1,0.95703125,Cat,0.3020654836524563,0.00392156862745098,1,0.3020654836524563,Cat
2410,Cat,0.999998,0.00392156862745098,1,0.99353987,Truck,0.99609375,0.00392156862745098,1,0.859375,Frog,0.40132104847827443,0.00392156862745098,1,0.40132104847827443,Frog
2412,Frog,0.9999795,0.00392156862745098,1,0.9916461,Truck,0.99609375,0.00392156862745098,1,0.64453125,Cat,0.3931496778105946,0.00392156862745098,1,0.3931496778105946,Cat
2416,Frog,0.99606663,0.00392156862745098,1,0.97912186,Bird,0.71875,0.00392156862745098,1,0.96875,Bird,0.7422378982213407,0.00392156862745098,1,0.7422378982213407,Bird
2417,Horse,0.9985128,0.00392156862745098,1,0.9721347,Deer,0.9609375,0.00392156862745098,1,0.6796875,Bird,0.3148751249054416,0.00392156862745098,1,0.3148751249054416,Bird
2418,Ship,0.9996568,0.00392156862745098,1,0.8233996,Truck,0.99609375,0.00392156862745098,1,0.90625,Cat,0.3363840239109417,0.00392156862745098,1,0.3363840239109417,Bird
2420,Ship,0.992882,0.00392156862745098,1,0.71002394,Automobile,0.98828125,0.00392156862745098,1,0.359375,Automobile,0.4373908026326793,0.00392156862745098,1,0.4373908026326793,Bird
2421,Ship,0.99835867,0.00392156862745098,1,0.5343142,Frog,0.99609375,0.00392156862745098,1,0.80859375,Bird,0.5714678199602398,0.00392156862745098,1,0.5714678199602398,Bird
2425,Airplane,0.9980083,0.00392156862745098,1,0.50428796,Truck,0.99609375,0.00392156862745098,1,0.77734375,Bird,0.47750465687200655,0.00392156862745098,1,0.47750465687200655,Bird
2427,Dog,0.7532815,0.00392156862745098,1,0.53343713,Cat,0.48828125,0.00392156862745098,1,0.3671875,Bird,0.26641106798990355,0.14901960784313717,1,0.26641106798990355,Bird
2428,Frog,0.9999379,0.00392156862745098,1,0.6935531,Truck,0.99609375,0.00392156862745098,1,0.7109375,Cat,0.23501812341282824,0.00392156862745098,1,0.23501812341282824,Cat
2429,Ship,0.999818,0.00392156862745098,1,0.93160415,Deer,0.99609375,0.00392156862745098,1,0.453125,Cat,0.2503053667178585,0.00392156862745098,1,0.2503053667178585,Cat
2430,Horse,0.998933,0.00392156862745098,1,0.406354,Frog,0.98828125,0.00392156862745098,1,0.73046875,Deer,0.41743292513074287,0.00392156862745098,1,0.41743292513074287,Bird
2431,Ship,0.99976104,0.00392156862745098,1,0.835176,Truck,0.99609375,0.00392156862745098,1,0.7421875,Bird,0.5154958140888598,0.00392156862745098,1,0.5154958140888598,Bird
2432,Truck,0.9939015,0.00392156862745098,1,0.8843499,Airplane,0.99609375,0.00392156862745098,1,0.93359375,Airplane,0.3895711216034373,0.00392156862745098,1,0.3895711216034373,Airplane
2434,Airplane,0.99302965,0.00392156862745098,1,0.5167967,Frog,0.9921875,0.00392156862745098,1,0.88671875,Truck,0.5434785718529569,0.00392156862745098,1,0.5434785718529569,Truck
2438,Automobile,0.9951143,0.00392156862745098,1,0.3204147,Airplane,0.99609375,0.00392156862745098,1,0.7734375,Airplane,0.508320082744094,0.00392156862745098,1,0.508320082744094,Airplane
2439,Automobile,0.9991586,0.00392156862745098,1,0.5638809,Cat,0.99609375,0.00392156862745098,1,0.90625,Cat,0.4262556541598016,0.00392156862745098,1,0.4262556541598016,Cat
2445,Frog,0.99999976,0.00392156862745098,1,0.848904,Truck,0.99609375,0.00392156862745098,1,0.5,Dog,0.32830033407229064,0.00392156862745098,1,0.32830033407229064,Cat
2446,Truck,0.99969804,0.00392156862745098,1,0.65098995,Cat,0.99609375,0.00392156862745098,1,0.99609375,Frog,0.36132120275779106,0.00392156862745098,1,0.36132120275779106,Cat
2450,Automobile,1.0,0.00392156862745098,1,0.8366265,Frog,0.99609375,0.00392156862745098,1,0.90234375,Bird,0.40077162945662503,0.00392156862745098,1,0.40077162945662503,Bird
2451,Ship,0.99999785,0.00392156862745098,1,0.99975425,Truck,0.99609375,0.00392156862745098,1,0.46875,Frog,0.36209679533727623,0.00392156862745098,1,0.36209679533727623,Cat
2454,Automobile,0.9978138,0.00392156862745098,1,0.72227466,Truck,0.99609375,0.00392156862745098,1,0.81640625,Truck,0.21359248211811088,0.00392156862745098,1,0.21359248211811088,Cat
2456,Ship,0.9999913,0.00392156862745098,1,0.9999218,Truck,0.99609375,0.00392156862745098,1,0.95703125,Frog,0.36556663161301883,0.00392156862745098,1,0.36556663161301883,Cat
2457,Frog,0.99999213,0.00392156862745098,1,0.8700922,Truck,0.99609375,0.00392156862745098,1,0.42578125,Bird,0.3705273579574859,0.00392156862745098,1,0.3705273579574859,Cat
2458,Ship,0.99980444,0.00392156862745098,1,0.83898294,Truck,0.99609375,0.00392156862745098,1,0.98046875,Frog,0.32782692419601134,0.00392156862745098,1,0.32782692419601134,Cat
2460,Truck,0.99996305,0.00392156862745098,2,0.95643026,Frog,0.97265625,0.00392156862745098,1,0.9609375,Cat,0.3080503035852491,0.00392156862745098,1,0.3080503035852491,Bird
2462,Automobile,0.9999993,0.00392156862745098,1,0.990298,Truck,0.99609375,0.00392156862745098,1,0.8828125,Cat,0.293121379207065,0.00392156862745098,1,0.293121379207065,Bird
2463,Airplane,0.9893003,0.00392156862745098,1,0.7075348,Frog,0.7265625,0.00392156862745098,1,0.43359375,Frog,0.3464902050582793,0.00392156862745098,1,0.3464902050582793,Cat
2464,Bird,0.9942046,0.00392156862745098,1,0.9999881,Frog,0.99609375,0.00392156862745098,1,0.890625,Airplane,0.5263365480335493,0.00392156862745098,1,0.5263365480335493,Airplane
2465,Truck,0.995366,0.00392156862745098,1,0.9375812,Deer,0.875,0.00392156862745098,1,0.59765625,Automobile,0.5112030824449678,0.00392156862745098,1,0.5112030824449678,Ship
2467,Truck,0.9999608,0.00392156862745098,2,0.99834776,Automobile,0.99609375,0.00392156862745098,1,0.90625,Frog,0.2325771861991591,0.00392156862745098,1,0.2325771861991591,Cat
2469,Truck,0.9999995,0.00392156862745098,1,0.9437292,Cat,0.99609375,0.00392156862745098,1,0.38671875,Cat,0.2983390928239139,0.00392156862745098,1,0.2983390928239139,Bird
2470,Horse,0.9982041,0.00392156862745098,1,0.8362196,Cat,0.99609375,0.00392156862745098,1,0.921875,Cat,0.5731280591184494,0.00392156862745098,1,0.5731280591184494,Cat
2471,Ship,0.99999344,0.00392156862745098,1,0.59708893,Truck,0.99609375,0.00392156862745098,1,0.98828125,Frog,0.3982244906988626,0.00392156862745098,1,0.3982244906988626,Cat
2474,Frog,0.9957146,0.00392156862745098,1,0.497364,Cat,0.73046875,0.00392156862745098,1,0.72265625,Deer,0.5950400630031851,0.00392156862745098,1,0.5950400630031851,Deer
2475,Frog,0.99948573,0.050980392156862744,38,0.394974,Cat,0.91796875,0.00392156862745098,1,0.93359375,Cat,0.4461019345206913,0.00392156862745098,1,0.4461019345206913,Cat
2476,Ship,0.9999999,0.00392156862745098,1,0.9906584,Truck,0.99609375,0.00392156862745098,1,0.46875,Frog,0.3867764637180981,0.00392156862745098,1,0.3867764637180981,Cat
2477,Automobile,0.9995778,0.00392156862745098,1,0.88584954,Frog,0.99609375,0.00392156862745098,1,0.8671875,Bird,0.47168261878200546,0.00392156862745098,1,0.47168261878200546,Bird
2478,Frog,0.9999999,0.00392156862745098,1,0.9204327,Truck,0.99609375,0.00392156862745098,1,0.68359375,Cat,0.2969026931320721,0.00392156862745098,1,0.2969026931320721,Dog
2479,Dog,0.9749887,0.00392156862745098,1,0.99928075,Cat,0.96484375,0.00392156862745098,1,0.9296875,Cat,0.4631128772325682,0.00392156862745098,1,0.4631128772325682,Cat
2480,Ship,0.9999995,0.00392156862745098,1,0.97765666,Truck,0.99609375,0.00392156862745098,1,0.625,Frog,0.2714897363722637,0.00392156862745098,1,0.2714897363722637,Cat
2484,Automobile,0.99999964,0.00392156862745098,1,0.9999014,Truck,0.99609375,0.00392156862745098,1,0.609375,Cat,0.36794996483718734,0.00392156862745098,1,0.36794996483718734,Cat
2485,Frog,0.9926642,0.00392156862745098,1,0.97788596,Bird,0.9921875,0.00392156862745098,1,0.9296875,Deer,0.7047654969333338,0.00392156862745098,1,0.7047654969333338,Deer
2486,Horse,0.96675116,0.00392156862745098,1,0.8378844,Deer,0.80078125,0.00392156862745098,1,0.84765625,Deer,0.6499719290909588,0.00392156862745098,1,0.6499719290909588,Deer
2491,Truck,0.99967563,0.00392156862745098,1,0.45492604,Deer,0.99609375,0.00392156862745098,1,0.94921875,Bird,0.5829703535320299,0.00392156862745098,1,0.5829703535320299,Deer
2492,Ship,0.996743,0.00392156862745098,1,0.7968123,Airplane,0.99609375,0.00392156862745098,1,0.51953125,Airplane,0.3263083357176271,0.00392156862745098,1,0.3263083357176271,Airplane
2499,Frog,0.96506685,0.00392156862745098,1,0.8156859,Cat,0.8203125,0.00392156862745098,1,0.359375,Deer,0.44364572436030814,0.00392156862745098,1,0.44364572436030814,Deer
2501,Deer,0.99070144,0.00392156862745098,1,0.9452116,Cat,0.99609375,0.00392156862745098,1,0.77734375,Cat,0.27813632327795257,0.00784313725490196,1,0.27813632327795257,Bird
2503,Ship,0.9972837,0.00392156862745098,1,0.99998796,Deer,0.9921875,0.00392156862745098,1,0.99609375,Deer,0.6547679546784725,0.00392156862745098,1,0.6547679546784725,Deer
2510,Deer,0.99978596,0.00392156862745098,1,0.7552748,Frog,0.99609375,0.00392156862745098,1,0.8203125,Cat,0.3120427100539675,0.00392156862745098,1,0.3120427100539675,Cat
2513,Bird,0.9999248,0.00392156862745098,1,0.90932167,Truck,0.99609375,0.00392156862745098,1,0.8046875,Frog,0.347798610732997,0.00392156862745098,1,0.347798610732997,Cat
2514,Truck,0.9966007,0.00392156862745098,1,0.6583014,Cat,0.84765625,0.00392156862745098,1,0.50390625,Automobile,0.3655707648589432,0.00392156862745098,1,0.3655707648589432,Automobile
2515,Bird,0.9893105,0.00392156862745098,1,0.9942688,Deer,0.99609375,0.00392156862745098,1,0.96875,Deer,0.6181864228098576,0.00392156862745098,1,0.6181864228098576,Deer
2517,Truck,0.9885062,0.00392156862745098,1,0.99840945,Automobile,0.9765625,0.00392156862745098,1,0.76953125,Automobile,0.46853320872178505,0.054901960784313725,1,0.46853320872178505,Automobile
2518,Horse,0.9776217,0.00392156862745098,1,0.8498324,Dog,0.98828125,0.09019607843137255,1,0.2890625,Cat,0.25871641453659927,0.00392156862745098,1,0.25871641453659927,Dog
2519,Deer,0.9999926,0.00392156862745098,1,0.9960212,Truck,0.99609375,0.00392156862745098,1,0.5546875,Frog,0.2960703663632299,0.00392156862745098,1,0.2960703663632299,Bird
2520,Automobile,0.9873231,0.00392156862745098,1,0.99977607,Truck,0.99609375,0.00392156862745098,1,0.9921875,Truck,0.7483861065872425,0.00392156862745098,1,0.7483861065872425,Truck
2522,Automobile,0.9999865,0.00392156862745098,1,0.9977545,Truck,0.99609375,0.00392156862745098,1,0.7890625,Frog,0.23770751012981312,0.00392156862745098,1,0.23770751012981312,Bird
2524,Cat,0.99159396,0.00392156862745098,1,0.41942412,Ship,0.53515625,0.00392156862745098,1,0.484375,Bird,0.26415085233670244,0.00392156862745098,1,0.26415085233670244,Bird
2527,Ship,0.99784577,0.00392156862745098,1,0.9833731,Deer,0.953125,0.00392156862745098,1,0.7890625,Deer,0.3720261682218554,0.011764705882352941,1,0.3720261682218554,Deer
2528,Truck,0.999913,0.00392156862745098,2,1.0,Cat,0.99609375,0.00392156862745098,1,0.875,Frog,0.2944742378592544,0.00392156862745098,1,0.2944742378592544,Bird
2534,Truck,0.9999987,0.00392156862745098,2,0.99999607,Cat,0.99609375,0.00392156862745098,1,0.91796875,Cat,0.35571176942955673,0.00392156862745098,1,0.35571176942955673,Bird
2537,Automobile,0.99961543,0.00392156862745098,1,0.71403503,Truck,0.99609375,0.00392156862745098,1,0.8984375,Frog,0.3513317016964363,0.00392156862745098,1,0.3513317016964363,Bird
2539,Ship,0.9993629,0.00392156862745098,1,0.8019477,Deer,0.99609375,0.00392156862745098,1,0.40625,Bird,0.3593193391435234,0.00392156862745098,1,0.3593193391435234,Bird
2541,Automobile,0.9998975,0.00392156862745098,1,0.999926,Truck,0.99609375,0.00392156862745098,1,0.90625,Cat,0.31711288521505404,0.00392156862745098,1,0.31711288521505404,Bird
2543,Cat,0.9964251,0.00392156862745098,1,0.93013275,Frog,0.9921875,0.00392156862745098,1,0.984375,Deer,0.5535526776100242,0.00392156862745098,1,0.5535526776100242,Deer
2545,Deer,0.9993363,0.00392156862745098,1,0.6206601,Frog,0.98046875,0.00392156862745098,1,0.48046875,Cat,0.3414277811302914,0.00392156862745098,1,0.3414277811302914,Cat
2546,Ship,0.99999917,0.00392156862745098,1,0.9646762,Truck,0.99609375,0.00392156862745098,1,0.6171875,Cat,0.4254467150016489,0.00392156862745098,1,0.4254467150016489,Bird
2547,Deer,0.99905735,0.00392156862745098,1,0.988103,Frog,0.99609375,0.00392156862745098,1,0.9609375,Bird,0.5130185303154485,0.00392156862745098,1,0.5130185303154485,Bird
2549,Frog,0.99596184,0.00392156862745098,1,0.9998344,Deer,0.96484375,0.00392156862745098,1,0.99609375,Deer,0.6264876578244492,0.00392156862745098,1,0.6264876578244492,Deer
2552,Truck,0.99998176,0.00392156862745098,2,1.0,Deer,0.99609375,0.00392156862745098,1,0.84765625,Cat,0.2595008347263932,0.00392156862745098,1,0.2595008347263932,Horse
2553,Ship,0.99969494,0.00392156862745098,1,0.98213124,Deer,0.99609375,0.00392156862745098,1,0.7109375,Cat,0.49960520375328726,0.00392156862745098,1,0.49960520375328726,Cat
2554,Deer,0.998909,0.00392156862745098,2,0.56234187,Cat,0.99609375,0.00392156862745098,1,0.65234375,Cat,0.3931580393213168,0.00392156862745098,1,0.3931580393213168,Cat
2560,Horse,0.9990208,0.00392156862745098,1,0.9693983,Deer,0.984375,0.00392156862745098,1,0.484375,Bird,0.5707201980501379,0.00392156862745098,1,0.5707201980501379,Deer
2561,Frog,0.99999964,0.00392156862745098,1,0.99202114,Truck,0.99609375,0.00392156862745098,1,0.4375,Bird,0.4562897608866548,0.00392156862745098,1,0.4562897608866548,Cat
2563,Bird,0.9999534,0.00392156862745098,1,0.99099815,Truck,0.99609375,0.00392156862745098,1,0.546875,Frog,0.3731770036738955,0.00392156862745098,1,0.3731770036738955,Cat
2565,Cat,0.9918499,0.00392156862745098,1,0.9967728,Frog,0.98046875,0.12549019607843137,1,0.36328125,Deer,0.4100255792643806,0.00392156862745098,1,0.4100255792643806,Deer
2566,Bird,0.9955974,0.00392156862745098,1,0.8129401,Frog,0.99609375,0.00392156862745098,1,0.75,Airplane,0.4117657894694824,0.00392156862745098,1,0.4117657894694824,Airplane
2568,Truck,0.9970611,0.00392156862745098,1,0.811912,Automobile,0.9296875,0.00392156862745098,1,0.9609375,Automobile,0.510972903062831,0.00392156862745098,1,0.510972903062831,Automobile
2569,Airplane,0.9981577,0.00392156862745098,1,0.966655,Deer,0.99609375,0.00392156862745098,1,0.5,Bird,0.3641280741299243,0.00392156862745098,1,0.3641280741299243,Bird
2572,Frog,0.9996439,0.14901960784313717,2,0.30845428,Truck,0.8671875,0.00392156862745098,1,0.578125,Cat,0.2581850473003064,0.00392156862745098,1,0.2581850473003064,Cat
2574,Ship,1.0,0.00392156862745098,1,0.8916985,Frog,0.99609375,0.00392156862745098,1,0.52734375,Cat,0.3567373786003499,0.00392156862745098,1,0.3567373786003499,Bird
2575,Dog,0.9799586,0.00392156862745098,1,0.6016725,Deer,0.73828125,0.00392156862745098,1,0.9296875,Deer,0.3718603216147767,0.00392156862745098,1,0.3718603216147767,Deer
2576,Bird,0.99993646,0.00392156862745098,1,0.9190071,Truck,0.99609375,0.00392156862745098,1,0.8828125,Frog,0.35073538108500735,0.03529411764705882,1,0.35073538108500735,Frog
2577,Deer,0.99984205,0.00392156862745098,1,0.39157128,Frog,0.99609375,0.00392156862745098,1,0.72265625,Frog,0.3020243205073844,0.00392156862745098,1,0.3020243205073844,Cat
2578,Ship,0.9999236,0.00392156862745098,1,0.9806378,Truck,0.99609375,0.00392156862745098,1,0.7109375,Frog,0.23640451285437997,0.00392156862745098,1,0.23640451285437997,Bird
2579,Ship,0.9999409,0.00392156862745098,1,0.9999645,Truck,0.99609375,0.00392156862745098,1,0.55859375,Cat,0.27197882842202303,0.00392156862745098,1,0.27197882842202303,Cat
2581,Deer,0.9776038,0.00392156862745098,1,0.9926253,Cat,0.94921875,0.00392156862745098,1,0.28125,Airplane,0.3016733772526038,0.00392156862745098,1,0.3016733772526038,Bird
2582,Dog,0.9999995,0.00392156862745098,1,0.9824091,Truck,0.99609375,0.00392156862745098,1,0.65625,Frog,0.4804411409005161,0.00392156862745098,1,0.4804411409005161,Cat
2583,Horse,0.9994747,0.00392156862745098,1,0.7729075,Cat,0.99609375,0.00392156862745098,1,0.51953125,Cat,0.42976150754290615,0.00392156862745098,1,0.42976150754290615,Cat
2584,Frog,0.99999416,0.00392156862745098,1,0.8737791,Truck,0.99609375,0.011764705882352941,1,0.3515625,Dog,0.22616283033401788,0.12156862745098039,1,0.22616283033401788,Cat
2585,Cat,0.99973494,0.00392156862745098,1,0.8112347,Truck,0.99609375,0.00392156862745098,1,0.546875,Frog,0.31086074671108543,0.00392156862745098,1,0.31086074671108543,Bird
2588,Deer,0.99373853,0.00392156862745098,1,0.79457897,Cat,0.98046875,0.00392156862745098,1,0.67578125,Bird,0.5102000047092977,0.00392156862745098,1,0.5102000047092977,Cat
2591,Ship,0.99999213,0.00392156862745098,1,0.98956573,Truck,0.99609375,0.00392156862745098,1,0.875,Cat,0.30247806003492533,0.00392156862745098,1,0.30247806003492533,Cat
2593,Ship,0.99973625,0.00392156862745098,1,0.5173368,Truck,0.99609375,0.00392156862745098,1,0.703125,Cat,0.41386036583151636,0.00392156862745098,1,0.41386036583151636,Cat
2594,Airplane,0.986955,0.00392156862745098,1,0.8874336,Deer,0.9296875,0.00392156862745098,1,0.41796875,Truck,0.38483764769778744,0.00392156862745098,1,0.38483764769778744,Bird
2600,Ship,0.9998111,0.00392156862745098,1,0.63213915,Deer,0.99609375,0.00392156862745098,1,0.59375,Cat,0.37275433879527525,0.00392156862745098,1,0.37275433879527525,Bird
2601,Automobile,0.9999988,0.00392156862745098,1,0.99849486,Truck,0.99609375,0.00392156862745098,1,0.6796875,Cat,0.2953905390893685,0.00392156862745098,1,0.2953905390893685,Bird
2602,Frog,0.9999999,0.00392156862745098,1,0.43271074,Truck,0.99609375,0.00392156862745098,1,0.44140625,Horse,0.3994386074853726,0.00392156862745098,1,0.3994386074853726,Bird
2604,Ship,0.99410534,0.00392156862745098,1,1.0,Deer,0.99609375,0.00392156862745098,1,0.99609375,Deer,0.7271311491395956,0.00392156862745098,1,0.7271311491395956,Deer
2606,Cat,0.99808574,0.00392156862745098,1,0.8389744,Deer,0.71484375,0.00392156862745098,1,0.7265625,Deer,0.43956541324422227,0.00392156862745098,1,0.43956541324422227,Bird
2607,Automobile,0.9999999,0.00392156862745098,1,0.8971649,Truck,0.99609375,0.00392156862745098,1,0.734375,Cat,0.24360470983636145,0.00392156862745098,1,0.24360470983636145,Bird
2608,Deer,0.99987435,0.00392156862745098,1,0.5465921,Bird,0.99609375,0.11764705882352941,1,0.37890625,Cat,0.37061259624088816,0.00392156862745098,1,0.37061259624088816,Cat
2613,Frog,0.9998155,0.00392156862745098,2,0.7649858,Deer,0.9375,0.00392156862745098,1,0.44140625,Cat,0.4073020214334377,0.00392156862745098,1,0.4073020214334377,Cat
2615,Horse,0.999969,0.00392156862745098,1,0.998279,Truck,0.99609375,0.00392156862745098,1,0.421875,Bird,0.2994962481871673,0.00392156862745098,1,0.2994962481871673,Bird
2616,Automobile,0.9999896,0.00392156862745098,1,0.9999863,Truck,0.99609375,0.00392156862745098,1,0.50390625,Frog,0.24765236147332928,0.00392156862745098,1,0.24765236147332928,Bird
