Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
39,Dog,0.9999969,0.00392156862745098,3,0.58068126,Bird,0.99609375,0.0196078431372549,5,0.40625,Cat,0.4086626599270497,0.027450980392156862,10,0.4086626599270497,Cat
40,Deer,0.99999917,0.00784313725490196,2,0.62868005,Airplane,0.99609375,0.01568627450980392,14,0.54296875,Airplane,0.560169385948168,0.01568627450980392,15,0.560169385948168,Airplane
41,Frog,0.99999917,0.00784313725490196,3,0.6058361,Truck,0.99609375,0.03137254901960784,14,0.5078125,Bird,0.4935846946348361,0.0196078431372549,12,0.4935846946348361,Bird
42,Dog,0.9526477,0.00392156862745098,1,0.8413297,Cat,0.99609375,0.011764705882352941,3,0.359375,Horse,0.35742797432938506,0.00784313725490196,6,0.35742797432938506,Cat
43,Frog,0.9999988,0.00784313725490196,2,0.83358365,Bird,0.99609375,0.03529411764705882,13,0.5390625,Bird,0.3039109270039505,0.03529411764705882,16,0.3039109270039505,Bird
44,Airplane,0.99965584,0.00784313725490196,2,0.61296093,Automobile,0.99609375,0.023529411764705882,10,0.58203125,Automobile,0.45987682260984497,0.023529411764705882,13,0.45987682260984497,Automobile
45,Truck,0.9999883,0.00784313725490196,2,0.99514306,Automobile,0.99609375,0.00784313725490196,6,0.5,Automobile,0.5129559966440681,0.011764705882352941,3,0.5129559966440681,Automobile
47,Truck,0.35831156,0.00392156862745098,1,0.87937576,Airplane,0.9375,0.00784313725490196,16,0.46484375,Ship,0.31467009088044307,0.00392156862745098,4,0.31467009088044307,Ship
48,Horse,0.9999981,0.00784313725490196,2,0.9993655,Deer,0.99609375,0.01568627450980392,4,0.953125,Deer,0.4699222132065048,0.011764705882352941,3,0.4699222132065048,Deer
49,Frog,0.99726605,0.00392156862745098,1,0.87487394,Bird,0.99609375,0.00784313725490196,2,0.8828125,Bird,0.46807823718678293,0.00392156862745098,1,0.46807823718678293,Bird
50,Truck,0.99802184,0.00392156862745098,4,0.5087318,Automobile,0.99609375,0.023529411764705882,8,0.76171875,Frog,0.369722553654303,0.027450980392156862,14,0.369722553654303,Frog
51,Ship,0.99995875,0.00392156862745098,1,0.75101817,Frog,0.99609375,0.011764705882352941,3,0.58203125,Frog,0.4494332850873396,0.011764705882352941,8,0.4494332850873396,Frog
54,Ship,0.9999733,0.00784313725490196,2,0.92158735,Airplane,0.99609375,0.00784313725490196,7,0.66015625,Airplane,0.5640932795406983,0.011764705882352941,10,0.5640932795406983,Airplane
55,Ship,0.99999964,0.00392156862745098,10,0.5164331,Bird,0.99609375,0.00784313725490196,2,0.98046875,Bird,0.4471791820154681,0.00784313725490196,4,0.4471791820154681,Bird
57,Horse,0.43927228,0.00392156862745098,1,0.47628897,Frog,0.99609375,0.011764705882352941,6,0.61328125,Frog,0.4532605721466245,0.00784313725490196,2,0.4532605721466245,Cat
59,Frog,0.987501,0.00392156862745098,1,0.7725871,Deer,0.9921875,0.00392156862745098,1,0.58984375,Deer,0.28993584846025305,0.00392156862745098,1,0.28993584846025305,Cat
60,Horse,0.99901676,0.00392156862745098,1,0.9221876,Deer,0.99609375,0.0196078431372549,8,0.54296875,Deer,0.5151023177115833,0.0196078431372549,9,0.5151023177115833,Deer
62,Frog,0.9999782,0.00784313725490196,2,0.76411194,Airplane,0.99609375,0.03137254901960784,16,0.5390625,Airplane,0.700372650963666,0.027450980392156862,13,0.700372650963666,Airplane
63,Cat,0.8982641,0.00392156862745098,2,0.30212322,Automobile,0.81640625,0.00392156862745098,9,0.515625,Automobile,0.32999123701315164,0.00784313725490196,6,0.32999123701315164,Automobile
64,Frog,0.9998586,0.00392156862745098,2,0.64972395,Bird,0.99609375,0.0196078431372549,7,0.8203125,Bird,0.4516200397833823,0.01568627450980392,12,0.4516200397833823,Bird
65,Bird,0.99995637,0.00392156862745098,3,0.6967813,Frog,0.99609375,0.00784313725490196,2,0.98046875,Frog,0.5372618915473075,0.00784313725490196,2,0.5372618915473075,Frog
66,Automobile,0.9532592,0.00392156862745098,1,0.99938715,Ship,0.99609375,0.00784313725490196,2,0.97265625,Ship,0.701096851719652,0.00784313725490196,2,0.701096851719652,Ship
68,Cat,0.96588844,0.00392156862745098,1,0.95668703,Frog,0.7890625,0.00392156862745098,1,0.6796875,Horse,0.3731942896419413,0.00784313725490196,2,0.3731942896419413,Horse
69,Horse,0.81377447,0.00392156862745098,1,0.99541205,Deer,0.99609375,0.011764705882352941,3,0.8203125,Deer,0.528065011235376,0.00392156862745098,1,0.528065011235376,Deer
71,Frog,0.99939334,0.00392156862745098,1,0.6725912,Bird,0.99609375,0.023529411764705882,14,0.5,Bird,0.4706771405967538,0.0196078431372549,14,0.4706771405967538,Bird
72,Ship,0.9999583,0.00784313725490196,2,0.92324454,Airplane,0.99609375,0.01568627450980392,9,0.8203125,Airplane,0.4787720634809273,0.0196078431372549,9,0.4787720634809273,Airplane
73,Ship,0.9997031,0.00392156862745098,1,0.514078,Airplane,0.99609375,0.0196078431372549,5,0.5,Airplane,0.48946265855262727,0.0196078431372549,11,0.48946265855262727,Airplane
75,Bird,1.0,0.011764705882352941,12,0.584816,Frog,0.99609375,0.03137254901960784,17,0.65625,Frog,0.29005274759305416,0.03529411764705882,16,0.29005274759305416,Frog
76,Truck,0.99994934,0.00784313725490196,3,0.42983687,Ship,0.99609375,0.011764705882352941,6,0.48828125,Airplane,0.3512718577022787,0.011764705882352941,4,0.3512718577022787,Airplane
77,Cat,0.91210204,0.00392156862745098,1,0.99903584,Ship,0.99609375,0.00784313725490196,2,0.984375,Ship,0.7298400112602714,0.011764705882352941,3,0.7298400112602714,Ship
79,Ship,0.9999455,0.00392156862745098,2,0.49879792,Airplane,0.99609375,0.01568627450980392,12,0.66015625,Deer,0.4561567081517054,0.0196078431372549,11,0.4561567081517054,Deer
80,Ship,0.9999989,0.00784313725490196,2,0.92862505,Airplane,0.99609375,0.01568627450980392,5,0.62109375,Airplane,0.5703143978014615,0.01568627450980392,7,0.5703143978014615,Airplane
81,Automobile,1.0,0.00784313725490196,4,0.53729844,Truck,0.99609375,0.011764705882352941,12,0.5234375,Truck,0.32936556662304406,0.011764705882352941,8,0.32936556662304406,Ship
82,Automobile,1.0,0.00784313725490196,2,0.9340253,Truck,0.99609375,0.011764705882352941,3,0.97265625,Truck,0.698947143286571,0.011764705882352941,3,0.698947143286571,Truck
83,Horse,0.99998045,0.00392156862745098,2,0.78759253,Deer,0.99609375,0.01568627450980392,4,0.48046875,Deer,0.4211091528515256,0.01568627450980392,6,0.4211091528515256,Deer
84,Bird,0.95554453,0.00392156862745098,1,0.9435252,Cat,0.92578125,0.00392156862745098,1,0.87109375,Cat,0.4935807775236483,0.00392156862745098,3,0.4935807775236483,Cat
86,Bird,0.9902722,0.00392156862745098,1,0.6031659,Horse,0.9921875,0.00784313725490196,2,0.6171875,Horse,0.5108137299650526,0.00392156862745098,1,0.5108137299650526,Horse
87,Horse,0.94536483,0.00392156862745098,1,0.32258627,Airplane,0.9609375,0.00392156862745098,7,0.52734375,Ship,0.4566043541790227,0.00784313725490196,2,0.4566043541790227,Ship
88,Ship,0.99999785,0.00392156862745098,16,0.50684536,Truck,0.99609375,0.011764705882352941,5,0.53515625,Truck,0.4944942366699105,0.01568627450980392,4,0.4944942366699105,Truck
89,Truck,0.99984515,0.00392156862745098,2,0.6440607,Ship,0.99609375,0.01568627450980392,4,0.8828125,Ship,0.44501943610754563,0.011764705882352941,4,0.44501943610754563,Ship
90,Airplane,0.9999343,0.00392156862745098,1,0.99840695,Ship,0.99609375,0.00784313725490196,2,0.99609375,Ship,0.544770195991939,0.00784313725490196,2,0.544770195991939,Ship
92,Ship,0.99999654,0.00784313725490196,3,0.81923914,Deer,0.99609375,0.0196078431372549,7,0.56640625,Deer,0.38981155762450587,0.0196078431372549,9,0.38981155762450587,Airplane
93,Frog,0.999998,0.00784313725490196,4,0.7952966,Bird,0.99609375,0.03137254901960784,16,0.5,Bird,0.5726368030123156,0.03137254901960784,15,0.5726368030123156,Bird
94,Deer,0.9993266,0.00392156862745098,2,0.4616318,Horse,0.99609375,0.011764705882352941,6,0.84375,Horse,0.5436949376732089,0.011764705882352941,13,0.5436949376732089,Horse
95,Frog,0.94010675,0.00392156862745098,2,0.53135663,Deer,0.99609375,0.03137254901960784,11,0.58203125,Deer,0.4868214915496319,0.023529411764705882,19,0.4868214915496319,Deer
96,Frog,0.9364035,0.00392156862745098,1,0.5341241,Bird,0.99609375,0.03529411764705882,15,0.54296875,Bird,0.4730177414465596,0.03137254901960784,15,0.4730177414465596,Bird
97,Airplane,0.9810487,0.00392156862745098,2,0.6699869,Bird,0.96484375,0.00392156862745098,1,0.8984375,Bird,0.38961036228100926,0.00392156862745098,5,0.38961036228100926,Bird
98,Airplane,0.9900928,0.00784313725490196,2,0.878852,Bird,0.99609375,0.03137254901960784,19,0.66015625,Bird,0.534138093179071,0.047058823529411764,16,0.534138093179071,Bird
99,Horse,0.99999297,0.00392156862745098,2,0.5581565,Airplane,0.99609375,0.0196078431372549,9,0.4765625,Airplane,0.4080030570642534,0.01568627450980392,17,0.4080030570642534,Airplane
100,Deer,0.9960975,0.00392156862745098,1,0.82534325,Horse,0.99609375,0.01568627450980392,7,0.58203125,Horse,0.49899042192702076,0.0196078431372549,7,0.49899042192702076,Horse
102,Frog,0.99999356,0.00784313725490196,2,0.65395665,Bird,0.99609375,0.023529411764705882,16,0.5,Bird,0.45132495681749674,0.03529411764705882,13,0.45132495681749674,Bird
103,Cat,0.96019685,0.00392156862745098,1,0.9993761,Frog,0.66015625,0.00392156862745098,1,0.99609375,Frog,0.6670270550128632,0.00784313725490196,2,0.6670270550128632,Frog
104,Automobile,1.0,0.00784313725490196,18,0.5007907,Ship,0.99609375,0.03529411764705882,19,0.65625,Ship,0.4368757045079819,0.03137254901960784,15,0.4368757045079819,Ship
105,Automobile,1.0,0.00784313725490196,4,0.67430246,Truck,0.99609375,0.0196078431372549,5,0.8203125,Truck,0.5247346051140438,0.023529411764705882,6,0.5247346051140438,Truck
107,Frog,0.9999999,0.00784313725490196,4,0.7618745,Bird,0.99609375,0.023529411764705882,11,0.578125,Bird,0.4352441532788697,0.0196078431372549,7,0.4352441532788697,Bird
108,Ship,0.9999417,0.00784313725490196,2,0.773933,Automobile,0.99609375,0.027450980392156862,7,0.5,Automobile,0.543215131032433,0.03137254901960784,18,0.543215131032433,Automobile
109,Horse,0.99999976,0.00784313725490196,2,0.66608286,Bird,0.99609375,0.027450980392156862,14,0.52734375,Bird,0.3522275710361419,0.023529411764705882,8,0.3522275710361419,Cat
110,Deer,0.9976259,0.00392156862745098,1,0.93983877,Frog,0.99609375,0.00392156862745098,1,0.69921875,Frog,0.5018040353092724,0.00784313725490196,2,0.5018040353092724,Frog
111,Airplane,0.99976987,0.00784313725490196,2,0.87094647,Bird,0.99609375,0.01568627450980392,12,0.58203125,Bird,0.48132177007938165,0.0196078431372549,16,0.48132177007938165,Bird
112,Frog,0.9989434,0.00784313725490196,3,0.67020756,Airplane,0.96484375,0.00784313725490196,4,0.56640625,Bird,0.47083764000849426,0.00392156862745098,1,0.47083764000849426,Bird
113,Bird,0.9999999,0.00392156862745098,4,0.6007178,Frog,0.99609375,0.00784313725490196,2,0.95703125,Frog,0.3861979116318844,0.00784313725490196,2,0.3861979116318844,Frog
114,Automobile,1.0,0.00784313725490196,2,0.98908234,Truck,0.99609375,0.011764705882352941,3,0.79296875,Truck,0.467827518249349,0.011764705882352941,7,0.467827518249349,Truck
115,Cat,0.99974865,0.00392156862745098,3,0.60358936,Horse,0.99609375,0.011764705882352941,7,0.65234375,Horse,0.5076414119585422,0.01568627450980392,6,0.5076414119585422,Horse
116,Airplane,0.99972993,0.00392156862745098,3,0.6849323,Ship,0.99609375,0.011764705882352941,7,0.64453125,Ship,0.3642772086671772,0.011764705882352941,10,0.3642772086671772,Ship
117,Deer,0.9997116,0.00392156862745098,3,0.5128821,Airplane,0.99609375,0.01568627450980392,7,0.66796875,Horse,0.3353258724227591,0.01568627450980392,4,0.3353258724227591,Cat
119,Horse,0.92837375,0.00392156862745098,1,0.7992701,Bird,0.99609375,0.01568627450980392,6,0.4375,Bird,0.4068070704379137,0.01568627450980392,6,0.4068070704379137,Bird
120,Ship,0.99992025,0.00392156862745098,2,0.4591807,Truck,0.99609375,0.00784313725490196,2,0.50390625,Automobile,0.3533646848544721,0.00784313725490196,4,0.3533646848544721,Automobile
122,Automobile,0.9999999,0.00784313725490196,2,0.99143875,Truck,0.99609375,0.01568627450980392,5,0.54296875,Truck,0.5081806373713285,0.01568627450980392,5,0.5081806373713285,Truck
123,Bird,1.0,0.011764705882352941,5,0.6241845,Automobile,0.99609375,0.023529411764705882,9,0.62890625,Airplane,0.3645829651748175,0.027450980392156862,17,0.3645829651748175,Airplane
124,Ship,0.9998105,0.00392156862745098,2,0.5775337,Airplane,0.99609375,0.00784313725490196,2,0.36328125,Truck,0.3887208783562465,0.00784313725490196,3,0.3887208783562465,Airplane
125,Airplane,0.9607346,0.00392156862745098,1,0.7563261,Bird,0.8671875,0.00784313725490196,2,0.59765625,Bird,0.4296962464810044,0.011764705882352941,15,0.4296962464810044,Bird
126,Ship,0.99991906,0.00392156862745098,3,0.52582204,Airplane,0.99609375,0.00784313725490196,9,0.4765625,Airplane,0.4086873668199111,0.011764705882352941,5,0.4086873668199111,Airplane
128,Dog,0.8804554,0.00392156862745098,1,0.58303887,Cat,0.67578125,0.00392156862745098,1,0.57421875,Cat,0.4292569932345996,0.00392156862745098,7,0.4292569932345996,Cat
129,Bird,0.992446,0.00392156862745098,1,0.9504129,Airplane,0.99609375,0.00784313725490196,4,0.6171875,Airplane,0.5442072999715656,0.00784313725490196,2,0.5442072999715656,Airplane
130,Deer,0.98018366,0.00392156862745098,1,0.97491044,Bird,0.99609375,0.00784313725490196,2,0.79296875,Bird,0.45625734386330286,0.00784313725490196,2,0.45625734386330286,Bird
132,Ship,0.99999964,0.00784313725490196,2,0.5598285,Truck,0.99609375,0.011764705882352941,3,0.80078125,Automobile,0.420092623615131,0.011764705882352941,3,0.420092623615131,Truck
133,Truck,0.9999373,0.00784313725490196,2,0.9252549,Automobile,0.99609375,0.027450980392156862,7,0.5,Automobile,0.4930858353026413,0.023529411764705882,13,0.4930858353026413,Automobile
134,Automobile,0.9990662,0.00392156862745098,2,0.4399396,Frog,0.99609375,0.00784313725490196,2,0.55859375,Cat,0.76986043474746,0.00784313725490196,2,0.76986043474746,Cat
135,Bird,0.99935025,0.00392156862745098,1,0.5263111,Cat,0.99609375,0.00784313725490196,4,0.5390625,Cat,0.4071377488390302,0.00784313725490196,9,0.4071377488390302,Cat
136,Truck,0.99877125,0.00392156862745098,2,0.5550126,Automobile,0.99609375,0.0196078431372549,5,0.9140625,Automobile,0.5839627804424611,0.0196078431372549,5,0.5839627804424611,Automobile
137,Horse,0.9998889,0.00392156862745098,2,0.48994604,Truck,0.99609375,0.011764705882352941,3,0.79296875,Truck,0.5063997286101394,0.011764705882352941,3,0.5063997286101394,Truck
138,Bird,0.904481,0.00392156862745098,1,0.9930896,Frog,0.99609375,0.00784313725490196,5,0.58203125,Frog,0.4499109125405114,0.00784313725490196,7,0.4499109125405114,Frog
140,Frog,0.99999726,0.00784313725490196,2,0.9371256,Deer,0.99609375,0.01568627450980392,5,0.7265625,Deer,0.5088977589465562,0.01568627450980392,8,0.5088977589465562,Deer
141,Dog,0.9872529,0.00392156862745098,1,0.9404942,Bird,0.99609375,0.023529411764705882,10,0.625,Bird,0.4901208520308624,0.023529411764705882,14,0.4901208520308624,Bird
142,Frog,0.99997413,0.00784313725490196,2,0.9610027,Truck,0.99609375,0.0196078431372549,12,0.61328125,Truck,0.3889299773110963,0.0196078431372549,9,0.3889299773110963,Truck
143,Cat,0.9141239,0.00392156862745098,1,0.57731014,Bird,0.92578125,0.00784313725490196,2,0.5234375,Frog,0.5628426116530547,0.011764705882352941,3,0.5628426116530547,Frog
144,Ship,0.99999917,0.00784313725490196,2,0.82691216,Automobile,0.99609375,0.023529411764705882,13,0.52734375,Automobile,0.39698743307317136,0.027450980392156862,15,0.39698743307317136,Automobile
146,Frog,0.99985933,0.00392156862745098,3,0.6040919,Cat,0.99609375,0.01568627450980392,6,0.58203125,Cat,0.40534535488484125,0.011764705882352941,8,0.40534535488484125,Cat
149,Bird,0.99999666,0.00784313725490196,2,0.9591072,Airplane,0.99609375,0.027450980392156862,11,0.41015625,Dog,0.3550194371894645,0.023529411764705882,9,0.3550194371894645,Dog
150,Ship,0.9758095,0.00392156862745098,1,0.9967542,Airplane,0.81640625,0.00392156862745098,1,0.97265625,Airplane,0.6263988532475977,0.00392156862745098,1,0.6263988532475977,Airplane
151,Truck,0.6452384,0.00392156862745098,1,0.875267,Ship,0.73046875,0.00392156862745098,1,0.5,Automobile,0.42114202085641034,0.01568627450980392,9,0.42114202085641034,Automobile
152,Frog,0.9999939,0.00392156862745098,3,0.81024706,Ship,0.99609375,0.01568627450980392,5,0.66015625,Ship,0.5078570601750376,0.011764705882352941,10,0.5078570601750376,Ship
153,Airplane,0.99995995,0.00392156862745098,4,0.5589357,Ship,0.99609375,0.01568627450980392,11,0.41796875,Ship,0.3932661664929249,0.0196078431372549,14,0.3932661664929249,Ship
154,Airplane,0.9854372,0.00392156862745098,1,0.96034384,Bird,0.99609375,0.00784313725490196,4,0.87890625,Bird,0.3351761015135393,0.011764705882352941,4,0.3351761015135393,Bird
156,Bird,0.97866577,0.00392156862745098,1,0.997624,Frog,0.96875,0.00392156862745098,1,0.93359375,Frog,0.6133066213951258,0.00392156862745098,1,0.6133066213951258,Frog
157,Truck,0.99999595,0.00784313725490196,2,0.7684772,Automobile,0.99609375,0.01568627450980392,8,0.69921875,Automobile,0.5228763253072293,0.0196078431372549,10,0.5228763253072293,Automobile
159,Deer,1.0,0.00784313725490196,11,0.59284407,Horse,0.99609375,0.01568627450980392,8,0.84375,Horse,0.467563421460525,0.01568627450980392,12,0.467563421460525,Horse
162,Frog,0.998587,0.00392156862745098,1,0.6847154,Automobile,0.99609375,0.0196078431372549,13,0.73046875,Automobile,0.4737377903629288,0.0196078431372549,13,0.4737377903629288,Automobile
163,Frog,0.99999714,0.00784313725490196,2,0.99203414,Bird,0.99609375,0.011764705882352941,7,0.5,Bird,0.4497127032697499,0.011764705882352941,10,0.4497127032697499,Bird
165,Deer,0.9626653,0.00392156862745098,1,0.99965084,Horse,0.625,0.00784313725490196,2,0.94921875,Horse,0.418663909149998,0.00392156862745098,1,0.418663909149998,Bird
166,Ship,0.99995446,0.00392156862745098,3,0.57657546,Airplane,0.99609375,0.011764705882352941,6,0.53515625,Airplane,0.38850899854881077,0.01568627450980392,4,0.38850899854881077,Airplane
168,Dog,0.51935667,0.00392156862745098,1,0.89822733,Bird,0.99609375,0.027450980392156862,13,0.68359375,Bird,0.4323233247086026,0.027450980392156862,9,0.4323233247086026,Bird
170,Truck,0.99997866,0.00784313725490196,11,0.5288762,Automobile,0.99609375,0.0196078431372549,8,0.5,Automobile,0.4830666205077769,0.0196078431372549,8,0.4830666205077769,Automobile
172,Truck,0.99910945,0.00392156862745098,1,0.41313553,Bird,0.99609375,0.00784313725490196,2,0.84765625,Frog,0.3544863942513528,0.00784313725490196,2,0.3544863942513528,Cat
173,Ship,0.99981874,0.00392156862745098,2,0.6891427,Dog,0.99609375,0.011764705882352941,7,0.3671875,Dog,0.4797108930802145,0.011764705882352941,5,0.4797108930802145,Dog
174,Truck,0.9920325,0.00392156862745098,1,0.87498325,Ship,0.953125,0.0196078431372549,5,0.48828125,Ship,0.38998748141208633,0.01568627450980392,10,0.38998748141208633,Ship
175,Truck,0.9999391,0.00784313725490196,2,0.80496407,Automobile,0.99609375,0.011764705882352941,18,0.5,Automobile,0.49942404067953255,0.01568627450980392,14,0.49942404067953255,Automobile
176,Cat,0.9854936,0.00392156862745098,1,0.97945595,Frog,0.99609375,0.011764705882352941,3,0.58203125,Frog,0.6601434227843977,0.01568627450980392,4,0.6601434227843977,Frog
177,Horse,0.99998367,0.00392156862745098,2,0.68794304,Deer,0.99609375,0.01568627450980392,6,0.8203125,Deer,0.5788753221459066,0.01568627450980392,6,0.5788753221459066,Deer
179,Airplane,0.99474055,0.00392156862745098,1,0.9916289,Ship,0.98046875,0.00784313725490196,2,0.82421875,Truck,0.3554893163295954,0.00784313725490196,2,0.3554893163295954,Truck
180,Airplane,0.9979044,0.00392156862745098,1,0.9109243,Deer,0.81640625,0.00392156862745098,1,0.921875,Deer,0.6084538279893839,0.00392156862745098,1,0.6084538279893839,Deer
181,Dog,0.99373394,0.00392156862745098,1,0.5037278,Cat,0.99609375,0.011764705882352941,3,0.66796875,Cat,0.5060878182029184,0.01568627450980392,4,0.5060878182029184,Cat
182,Bird,0.9999969,0.00784313725490196,3,0.85660815,Airplane,0.99609375,0.0196078431372549,10,0.58203125,Airplane,0.45117194596091537,0.01568627450980392,6,0.45117194596091537,Airplane
183,Bird,0.777773,0.00392156862745098,1,0.34938586,Deer,0.99609375,0.00784313725490196,2,0.6328125,Frog,0.32800459348193894,0.00784313725490196,4,0.32800459348193894,Frog
184,Cat,0.6382494,0.00392156862745098,1,0.99977833,Airplane,0.6640625,0.00392156862745098,1,0.953125,Airplane,0.4617428140233039,0.00392156862745098,1,0.4617428140233039,Airplane
185,Ship,1.0,0.00784313725490196,4,0.539077,Airplane,0.99609375,0.027450980392156862,16,0.58203125,Airplane,0.4286207672363148,0.027450980392156862,15,0.4286207672363148,Airplane
186,Frog,0.9979081,0.00392156862745098,1,0.9568751,Bird,0.99609375,0.01568627450980392,8,0.625,Bird,0.5217945087839265,0.011764705882352941,5,0.5217945087839265,Bird
187,Cat,0.9761345,0.00392156862745098,1,0.99837375,Bird,0.99609375,0.00784313725490196,2,0.6484375,Frog,0.38619727873345516,0.00784313725490196,2,0.38619727873345516,Bird
