Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
24,Dog,0.78271145,0.00392156862745098,1,0.99933404,Deer,0.70703125,0.00392156862745098,1,0.98046875,Deer,0.6114346765965392,0.00392156862745098,1,0.6114346765965392,Deer
26,Deer,0.9829396,0.00392156862745098,1,0.99704117,Cat,0.98046875,0.00392156862745098,1,0.58203125,Cat,0.38609078394761176,0.00392156862745098,1,0.38609078394761176,Cat
27,Airplane,0.9934568,0.00392156862745098,1,0.9556483,Frog,0.99609375,0.011764705882352941,36,0.5390625,Frog,0.3523308042422804,0.011764705882352941,7,0.3523308042422804,Frog
28,Truck,0.9995735,0.00784313725490196,2,0.98041326,Automobile,0.87109375,0.00392156862745098,1,0.54296875,Automobile,0.4873690270873577,0.00392156862745098,2,0.4873690270873577,Automobile
29,Frog,0.9998754,0.00392156862745098,3,0.50980616,Bird,0.9765625,0.00392156862745098,2,0.58203125,Bird,0.40333061119750085,0.00392156862745098,6,0.40333061119750085,Bird
30,Frog,0.99762267,0.00392156862745098,1,0.9970161,Cat,0.78515625,0.00392156862745098,1,0.4921875,Cat,0.3479802595273082,0.00392156862745098,1,0.3479802595273082,Bird
31,Dog,0.98771477,0.00392156862745098,1,0.9978508,Bird,0.99609375,0.00392156862745098,4,0.49609375,Bird,0.36686394757723245,0.00392156862745098,4,0.36686394757723245,Bird
34,Truck,0.99999845,0.00784313725490196,2,0.911529,Airplane,0.99609375,0.00784313725490196,4,0.54296875,Airplane,0.41669672813253966,0.00392156862745098,4,0.41669672813253966,Airplane
36,Deer,0.99647814,0.00392156862745098,1,0.7894563,Dog,0.99609375,0.011764705882352941,3,0.54296875,Dog,0.43743375507468313,0.011764705882352941,5,0.43743375507468313,Dog
38,Truck,0.9994529,0.00392156862745098,5,0.47184947,Ship,0.99609375,0.011764705882352941,3,0.49609375,Automobile,0.3459619701206263,0.011764705882352941,37,0.3459619701206263,Ship
39,Dog,0.9999881,0.00392156862745098,1,0.57423484,Truck,0.99609375,0.011764705882352941,3,0.5390625,Automobile,0.3454837650909882,0.011764705882352941,34,0.3454837650909882,Truck
40,Deer,0.9999974,0.00784313725490196,2,0.9810188,Airplane,0.9921875,0.011764705882352941,5,0.5390625,Bird,0.44937846187351,0.011764705882352941,7,0.44937846187351,Bird
41,Frog,0.9978892,0.00784313725490196,2,0.78537637,Cat,0.9375,0.00392156862745098,1,0.58203125,Automobile,0.3394913036491207,0.00784313725490196,2,0.3394913036491207,Automobile
43,Frog,0.999997,0.00392156862745098,2,0.7193159,Cat,0.99609375,0.011764705882352941,5,0.61328125,Cat,0.43895153693672506,0.011764705882352941,3,0.43895153693672506,Cat
44,Airplane,0.9821937,0.00392156862745098,12,0.3625461,Truck,0.99609375,0.011764705882352941,8,0.76953125,Automobile,0.39206498247258237,0.0196078431372549,16,0.39206498247258237,Automobile
45,Truck,0.9999931,0.00784313725490196,2,0.98136073,Automobile,0.99609375,0.00784313725490196,3,0.76953125,Automobile,0.506300784776937,0.011764705882352941,3,0.506300784776937,Automobile
46,Cat,0.80667025,0.00392156862745098,1,0.99869245,Frog,0.98046875,0.00784313725490196,4,0.51953125,Frog,0.36873104864943224,0.011764705882352941,5,0.36873104864943224,Frog
48,Horse,0.99997306,0.00784313725490196,2,0.96460485,Deer,0.99609375,0.011764705882352941,3,0.62109375,Deer,0.3706729103302851,0.00784313725490196,2,0.3706729103302851,Deer
49,Frog,0.9819635,0.00392156862745098,1,0.62974507,Bird,0.77734375,0.00392156862745098,1,0.86328125,Bird,0.5816777628431076,0.00392156862745098,1,0.5816777628431076,Bird
50,Truck,0.9969137,0.00392156862745098,1,0.94746,Ship,0.99609375,0.00784313725490196,2,0.53125,Ship,0.41607321797553104,0.00784313725490196,2,0.41607321797553104,Ship
51,Ship,0.99985623,0.00392156862745098,1,0.93922055,Deer,0.99609375,0.011764705882352941,6,0.65625,Deer,0.4895187454216836,0.011764705882352941,6,0.4895187454216836,Deer
54,Ship,0.9999769,0.00784313725490196,2,0.98713326,Airplane,0.99609375,0.00784313725490196,17,0.5,Airplane,0.43341456443063564,0.011764705882352941,4,0.43341456443063564,Airplane
55,Ship,0.99995625,0.00392156862745098,2,0.413811,Bird,0.99609375,0.00784313725490196,2,0.9296875,Bird,0.3484623856133977,0.00784313725490196,4,0.3484623856133977,Bird
60,Horse,0.999881,0.00392156862745098,1,0.5346561,Deer,0.99609375,0.00784313725490196,4,0.5859375,Deer,0.5150663922152776,0.00784313725490196,2,0.5150663922152776,Deer
62,Frog,0.5765361,0.00392156862745098,1,0.9485323,Cat,0.74609375,0.00392156862745098,1,0.4453125,Automobile,0.48912903343056463,0.00392156862745098,1,0.48912903343056463,Cat
63,Cat,0.999186,0.00392156862745098,3,0.7760987,Automobile,0.99609375,0.00784313725490196,5,0.7578125,Automobile,0.3963830600005059,0.011764705882352941,7,0.3963830600005059,Automobile
65,Bird,0.8771204,0.00392156862745098,1,0.99842465,Frog,0.99609375,0.011764705882352941,7,0.84765625,Frog,0.4805018477773007,0.011764705882352941,7,0.4805018477773007,Frog
66,Automobile,0.8899358,0.00392156862745098,1,0.99958056,Ship,0.99609375,0.00392156862745098,47,0.5859375,Ship,0.47688999191806636,0.00392156862745098,16,0.47688999191806636,Ship
67,Bird,0.99979633,0.00784313725490196,2,0.9403392,Automobile,0.99609375,0.00784313725490196,25,0.5390625,Automobile,0.34294216242575404,0.011764705882352941,18,0.34294216242575404,Automobile
71,Frog,0.9310526,0.00392156862745098,1,0.99996424,Cat,0.984375,0.00392156862745098,1,0.5,Cat,0.5060129536309518,0.00392156862745098,11,0.5060129536309518,Cat
72,Ship,0.9986883,0.00392156862745098,1,0.8365754,Airplane,0.96875,0.00392156862745098,1,0.58203125,Airplane,0.45849788133356567,0.00392156862745098,1,0.45849788133356567,Airplane
73,Ship,0.99954396,0.00392156862745098,1,0.9505425,Airplane,0.99609375,0.00784313725490196,4,0.54296875,Airplane,0.49154593430864746,0.00784313725490196,5,0.49154593430864746,Airplane
74,Airplane,0.6371126,0.00392156862745098,1,0.43514958,Frog,0.9609375,0.00392156862745098,1,0.77734375,Automobile,0.393209312937081,0.00392156862745098,2,0.393209312937081,Automobile
75,Bird,0.99999833,0.00784313725490196,2,0.86956036,Deer,0.99609375,0.027450980392156862,47,0.54296875,Deer,0.4505970209393041,0.03137254901960784,20,0.4505970209393041,Deer
76,Truck,0.9989373,0.00392156862745098,3,0.60897803,Airplane,0.84765625,0.00392156862745098,1,0.4921875,Airplane,0.3977770404673201,0.00392156862745098,1,0.3977770404673201,Airplane
77,Cat,0.9999974,0.00392156862745098,2,0.7446379,Bird,0.99609375,0.00784313725490196,5,0.91015625,Bird,0.3646455485194903,0.00784313725490196,15,0.3646455485194903,Bird
79,Ship,0.9988564,0.00392156862745098,1,0.59134513,Airplane,0.99609375,0.011764705882352941,9,0.57421875,Airplane,0.4062834030590013,0.011764705882352941,17,0.4062834030590013,Airplane
80,Ship,0.9990025,0.00392156862745098,1,0.48327816,Airplane,0.89453125,0.00392156862745098,5,0.46875,Automobile,0.3140077701317701,0.00392156862745098,4,0.3140077701317701,Automobile
82,Automobile,1.0,0.00784313725490196,4,0.50641876,Truck,0.99609375,0.027450980392156862,11,0.54296875,Truck,0.5115897867452469,0.027450980392156862,11,0.5115897867452469,Truck
83,Horse,0.9741881,0.00392156862745098,1,0.68084216,Cat,0.97265625,0.00784313725490196,2,0.83984375,Cat,0.4125149724417059,0.00392156862745098,1,0.4125149724417059,Cat
86,Bird,0.5213613,0.00392156862745098,1,0.9485635,Cat,0.99609375,0.00784313725490196,2,0.69140625,Cat,0.4840306753752228,0.00392156862745098,2,0.4840306753752228,Cat
88,Ship,0.9999995,0.00784313725490196,2,0.86030245,Truck,0.99609375,0.01568627450980392,8,0.625,Truck,0.4806893786840486,0.023529411764705882,10,0.4806893786840486,Truck
89,Truck,0.99981993,0.00392156862745098,1,0.9501067,Ship,0.84765625,0.00392156862745098,1,0.6171875,Automobile,0.293671321833793,0.00784313725490196,2,0.293671321833793,Automobile
90,Airplane,0.9999007,0.00392156862745098,1,0.87755466,Ship,0.99609375,0.00392156862745098,3,0.625,Ship,0.4629014010440069,0.00392156862745098,1,0.4629014010440069,Ship
91,Cat,0.9966606,0.00392156862745098,1,0.7935001,Bird,0.99609375,0.00784313725490196,2,0.49609375,Bird,0.4063744381336481,0.00784313725490196,8,0.4063744381336481,Bird
92,Ship,0.9999913,0.00784313725490196,2,0.6122194,Airplane,0.99609375,0.00784313725490196,5,0.5,Airplane,0.45965580335786255,0.00784313725490196,11,0.45965580335786255,Airplane
93,Frog,0.9997743,0.00784313725490196,2,0.93958336,Cat,0.98828125,0.00784313725490196,2,0.7109375,Cat,0.4574021331144862,0.00392156862745098,22,0.4574021331144862,Cat
94,Deer,0.9981427,0.00392156862745098,1,0.94583213,Horse,0.96484375,0.00784313725490196,2,0.8046875,Bird,0.46854615438016,0.011764705882352941,6,0.46854615438016,Horse
96,Frog,0.9987966,0.00392156862745098,1,0.91189533,Cat,0.65625,0.00392156862745098,1,0.48828125,Deer,0.3036246470921284,0.00392156862745098,4,0.3036246470921284,Deer
97,Airplane,0.8654821,0.00392156862745098,1,0.90318537,Ship,0.7265625,0.00784313725490196,2,0.33203125,Bird,0.40672404006426044,0.00392156862745098,4,0.40672404006426044,Ship
98,Airplane,0.99995446,0.011764705882352941,3,0.54343325,Bird,0.99609375,0.0196078431372549,32,0.54296875,Bird,0.4849596616646065,0.027450980392156862,30,0.4849596616646065,Bird
99,Horse,0.9975817,0.00392156862745098,1,0.71474767,Airplane,0.99609375,0.00784313725490196,4,0.5703125,Bird,0.36177699782647665,0.00784313725490196,4,0.36177699782647665,Deer
100,Deer,0.9976671,0.00392156862745098,1,0.9819873,Horse,0.99609375,0.00784313725490196,14,0.703125,Horse,0.4667320379122522,0.00784313725490196,9,0.4667320379122522,Horse
101,Dog,0.43636525,0.00392156862745098,1,0.93974257,Frog,0.65234375,0.00392156862745098,1,0.4921875,Deer,0.269009008166905,0.00392156862745098,1,0.269009008166905,Cat
102,Frog,0.99990153,0.00392156862745098,2,0.61443,Bird,0.99609375,0.011764705882352941,10,0.5390625,Bird,0.3850302794534461,0.011764705882352941,9,0.3850302794534461,Bird
103,Cat,0.904794,0.00392156862745098,1,0.9968285,Frog,0.99609375,0.00784313725490196,2,0.7265625,Frog,0.43559930926800816,0.00784313725490196,2,0.43559930926800816,Frog
104,Automobile,0.9999987,0.00784313725490196,2,0.99808794,Truck,0.99609375,0.01568627450980392,4,0.76953125,Truck,0.45996425742192004,0.011764705882352941,3,0.45996425742192004,Truck
105,Automobile,1.0,0.00784313725490196,5,0.5576921,Truck,0.99609375,0.0196078431372549,8,0.703125,Truck,0.48152251336439866,0.01568627450980392,45,0.48152251336439866,Truck
106,Cat,0.955821,0.00392156862745098,1,0.99857545,Bird,0.99609375,0.00784313725490196,2,0.82421875,Bird,0.46398800081516584,0.00784313725490196,7,0.46398800081516584,Bird
107,Frog,0.9999443,0.00784313725490196,2,0.6482575,Cat,0.99609375,0.01568627450980392,6,0.5390625,Cat,0.44665088055318064,0.01568627450980392,8,0.44665088055318064,Cat
108,Ship,0.9958117,0.00392156862745098,1,0.9403782,Cat,0.99609375,0.0196078431372549,7,0.5859375,Cat,0.47683903092464086,0.01568627450980392,4,0.47683903092464086,Cat
109,Horse,0.9990459,0.00392156862745098,1,0.4423523,Dog,0.99609375,0.011764705882352941,5,0.5859375,Deer,0.3084684574403103,0.01568627450980392,7,0.3084684574403103,Cat
110,Deer,0.8220463,0.00392156862745098,1,0.9971981,Frog,0.96484375,0.00392156862745098,2,0.578125,Frog,0.42306572026231576,0.00392156862745098,1,0.42306572026231576,Frog
111,Airplane,0.7762283,0.00392156862745098,1,0.9981937,Cat,0.75390625,0.00392156862745098,1,0.640625,Cat,0.431960093577095,0.00392156862745098,11,0.431960093577095,Cat
113,Bird,0.9999975,0.00392156862745098,3,0.8257475,Frog,0.99609375,0.011764705882352941,3,0.625,Frog,0.5583039344656185,0.011764705882352941,4,0.5583039344656185,Frog
114,Automobile,0.9808672,0.00392156862745098,1,0.9909603,Ship,0.99609375,0.011764705882352941,3,0.80078125,Ship,0.4867354533360378,0.011764705882352941,3,0.4867354533360378,Ship
115,Cat,0.87043244,0.00392156862745098,1,0.9950435,Dog,0.99609375,0.011764705882352941,4,0.65234375,Dog,0.4108234388765315,0.011764705882352941,23,0.4108234388765315,Dog
116,Airplane,0.97459805,0.00392156862745098,1,0.75707066,Ship,0.984375,0.011764705882352941,13,0.50390625,Deer,0.40675790737651174,0.011764705882352941,11,0.40675790737651174,Ship
117,Deer,0.9995276,0.00392156862745098,2,0.48504737,Airplane,0.984375,0.00784313725490196,9,0.3515625,Truck,0.31479171930794275,0.011764705882352941,7,0.31479171930794275,Truck
118,Bird,0.54095984,0.00392156862745098,1,0.99522495,Frog,0.3828125,0.00392156862745098,1,0.86328125,Frog,0.4263212328937426,0.00392156862745098,1,0.4263212328937426,Frog
120,Ship,0.9995241,0.00392156862745098,1,0.8531726,Airplane,0.99609375,0.00392156862745098,2,0.46875,Airplane,0.4096078247918615,0.00392156862745098,13,0.4096078247918615,Airplane
121,Cat,0.9584401,0.00392156862745098,1,0.5440668,Airplane,0.99609375,0.00784313725490196,43,0.53515625,Deer,0.3347264472432043,0.00784313725490196,23,0.3347264472432043,Deer
122,Automobile,0.9999999,0.00784313725490196,2,0.9971585,Truck,0.99609375,0.01568627450980392,4,0.73828125,Truck,0.5151468860256324,0.01568627450980392,6,0.5151468860256324,Truck
123,Bird,0.99998677,0.00784313725490196,2,0.9007759,Cat,0.99609375,0.011764705882352941,6,0.62109375,Cat,0.3919775171970934,0.011764705882352941,3,0.3919775171970934,Cat
124,Ship,0.9956976,0.00392156862745098,1,0.75381726,Automobile,0.9140625,0.00392156862745098,1,0.66015625,Automobile,0.3428704224582873,0.00392156862745098,23,0.3428704224582873,Automobile
126,Ship,0.9999654,0.00392156862745098,1,0.66471875,Airplane,0.99609375,0.00784313725490196,2,0.546875,Airplane,0.3410941533509679,0.00784313725490196,2,0.3410941533509679,Bird
127,Cat,0.9983999,0.00392156862745098,1,0.9230325,Frog,0.89453125,0.00392156862745098,1,0.51171875,Deer,0.3424517586945522,0.00392156862745098,9,0.3424517586945522,Deer
129,Bird,0.9756693,0.00392156862745098,1,0.99010426,Airplane,0.94921875,0.00392156862745098,1,0.57421875,Airplane,0.4164945704006924,0.00392156862745098,2,0.4164945704006924,Airplane
130,Deer,0.9998092,0.00392156862745098,2,0.54162496,Bird,0.99609375,0.00784313725490196,5,0.5,Bird,0.46965226483089895,0.00784313725490196,2,0.46965226483089895,Bird
131,Automobile,0.9999968,0.00784313725490196,2,0.9944114,Truck,0.99609375,0.0196078431372549,5,0.54296875,Truck,0.5575828289371884,0.0196078431372549,7,0.5575828289371884,Truck
132,Ship,0.9987564,0.00392156862745098,1,0.99814177,Deer,0.99609375,0.011764705882352941,15,0.62109375,Deer,0.43906032576141285,0.01568627450980392,4,0.43906032576141285,Deer
133,Truck,0.99999046,0.00784313725490196,3,0.5681291,Automobile,0.99609375,0.0196078431372549,5,0.62890625,Automobile,0.5014637868888893,0.023529411764705882,19,0.5014637868888893,Automobile
134,Automobile,0.966511,0.00392156862745098,1,0.62044644,Frog,0.7265625,0.00392156862745098,1,0.82421875,Cat,0.6716429433259211,0.00392156862745098,1,0.6716429433259211,Cat
135,Bird,0.9981616,0.00392156862745098,1,0.85920155,Dog,0.99609375,0.011764705882352941,9,0.62109375,Cat,0.40094023107268323,0.00784313725490196,3,0.40094023107268323,Cat
136,Truck,0.99918026,0.00392156862745098,1,0.5327677,Automobile,0.99609375,0.00784313725490196,5,0.54296875,Automobile,0.49926195752799224,0.00784313725490196,2,0.49926195752799224,Automobile
137,Horse,0.50479394,0.00392156862745098,1,0.9376282,Cat,0.92578125,0.00784313725490196,2,0.78515625,Cat,0.385472947886661,0.00392156862745098,20,0.385472947886661,Cat
138,Bird,0.986355,0.00392156862745098,2,0.5187009,Frog,0.9921875,0.00784313725490196,4,0.43359375,Frog,0.28158629145324643,0.00784313725490196,6,0.28158629145324643,Frog
140,Frog,0.98848766,0.00392156862745098,1,0.9977191,Cat,0.953125,0.00392156862745098,1,0.58203125,Cat,0.36620949304560896,0.00392156862745098,2,0.36620949304560896,Cat
141,Dog,0.99975365,0.00784313725490196,2,0.90051347,Cat,0.95703125,0.00784313725490196,2,0.49609375,Cat,0.43404309785497674,0.00392156862745098,1,0.43404309785497674,Cat
142,Frog,0.9803515,0.00392156862745098,1,0.9988036,Cat,0.99609375,0.011764705882352941,3,0.578125,Cat,0.40197971959546464,0.00392156862745098,6,0.40197971959546464,Cat
144,Ship,0.9999999,0.00784313725490196,2,0.78291225,Deer,0.99609375,0.00784313725490196,7,0.5,Deer,0.5389928531133799,0.00784313725490196,18,0.5389928531133799,Deer
146,Frog,0.9996562,0.00392156862745098,1,0.70432156,Cat,0.99609375,0.011764705882352941,3,0.48828125,Cat,0.36395995179789953,0.011764705882352941,4,0.36395995179789953,Cat
148,Dog,0.8908664,0.00392156862745098,1,0.8833465,Cat,0.77734375,0.00392156862745098,7,0.44921875,Cat,0.4315890233064941,0.00392156862745098,1,0.4315890233064941,Cat
149,Bird,0.9973024,0.00392156862745098,1,0.82970536,Horse,0.99609375,0.01568627450980392,47,0.74609375,Horse,0.35375987852582175,0.01568627450980392,10,0.35375987852582175,Cat
150,Ship,0.9613144,0.00392156862745098,1,0.99887973,Airplane,0.8046875,0.00392156862745098,1,0.89453125,Airplane,0.35967009132785915,0.00392156862745098,34,0.35967009132785915,Airplane
151,Truck,0.999071,0.00392156862745098,1,0.5274526,Automobile,0.625,0.00392156862745098,1,0.87890625,Automobile,0.5002109325634497,0.00392156862745098,1,0.5002109325634497,Automobile
152,Frog,0.99594927,0.00392156862745098,1,0.69304657,Cat,0.85546875,0.00392156862745098,1,0.44140625,Automobile,0.619538057962096,0.00392156862745098,1,0.619538057962096,Cat
153,Airplane,0.92919344,0.00392156862745098,1,0.99475175,Cat,0.76953125,0.00392156862745098,6,0.4765625,Automobile,0.3246765159508639,0.00392156862745098,13,0.3246765159508639,Automobile
154,Airplane,0.9938153,0.00392156862745098,2,0.49722385,Bird,0.99609375,0.00784313725490196,8,0.54296875,Bird,0.46827727411140146,0.00784313725490196,5,0.46827727411140146,Bird
156,Bird,0.9977519,0.00392156862745098,1,0.95107436,Cat,0.99609375,0.00784313725490196,4,0.6484375,Cat,0.37640402969474546,0.00784313725490196,4,0.37640402969474546,Cat
157,Truck,1.0,0.00784313725490196,2,0.5219588,Automobile,0.99609375,0.011764705882352941,25,0.5,Automobile,0.5156243660248382,0.01568627450980392,6,0.5156243660248382,Automobile
159,Deer,0.9999999,0.00784313725490196,2,0.99867505,Bird,0.99609375,0.00784313725490196,20,0.5859375,Bird,0.4515143659563508,0.00784313725490196,16,0.4515143659563508,Bird
161,Automobile,0.99999964,0.00784313725490196,2,0.98185366,Truck,0.99609375,0.01568627450980392,8,0.54296875,Truck,0.4840926233672707,0.0196078431372549,5,0.4840926233672707,Truck
163,Frog,0.99970883,0.00392156862745098,2,0.5749531,Bird,0.92578125,0.00392156862745098,1,0.71875,Bird,0.40290862712103914,0.00784313725490196,2,0.40290862712103914,Bird
165,Deer,0.98045874,0.00392156862745098,1,0.9981219,Bird,0.99609375,0.00392156862745098,1,0.73828125,Bird,0.487437801000394,0.00392156862745098,2,0.487437801000394,Bird
166,Ship,0.9995078,0.00392156862745098,1,0.6476246,Airplane,0.92578125,0.00392156862745098,1,0.8203125,Airplane,0.3186696390907708,0.00392156862745098,1,0.3186696390907708,Airplane
168,Dog,0.9792382,0.00392156862745098,1,0.53821087,Truck,0.99609375,0.011764705882352941,5,0.5859375,Truck,0.3605678090409507,0.01568627450980392,5,0.3605678090409507,Cat
170,Truck,0.9999573,0.00392156862745098,1,0.7627785,Frog,0.99609375,0.01568627450980392,6,0.625,Frog,0.46175256752808,0.01568627450980392,6,0.46175256752808,Frog
172,Truck,0.9989526,0.00392156862745098,1,0.63455725,Automobile,0.9921875,0.00392156862745098,3,0.61328125,Automobile,0.2605706639887627,0.00784313725490196,2,0.2605706639887627,Ship
173,Ship,0.6920852,0.00392156862745098,1,0.92596114,Airplane,0.9921875,0.00784313725490196,4,0.52734375,Deer,0.28409995947140376,0.00784313725490196,4,0.28409995947140376,Deer
174,Truck,0.9861855,0.00392156862745098,1,0.88501,Automobile,0.98828125,0.00784313725490196,3,0.54296875,Automobile,0.4310347758090395,0.00784313725490196,10,0.4310347758090395,Automobile
175,Truck,0.9999993,0.00784313725490196,4,0.7390452,Automobile,0.99609375,0.011764705882352941,9,0.54296875,Automobile,0.5620127356436782,0.01568627450980392,8,0.5620127356436782,Automobile
176,Cat,0.9843779,0.00392156862745098,1,0.6932032,Dog,0.99609375,0.01568627450980392,13,0.5859375,Dog,0.5280931853949385,0.01568627450980392,14,0.5280931853949385,Dog
177,Horse,0.9999486,0.00392156862745098,3,0.6585133,Dog,0.99609375,0.01568627450980392,4,0.515625,Dog,0.29897087594672694,0.01568627450980392,6,0.29897087594672694,Cat
180,Airplane,0.9387797,0.00392156862745098,1,0.966521,Cat,0.8984375,0.00784313725490196,7,0.4765625,Cat,0.3925031156232283,0.00784313725490196,3,0.3925031156232283,Cat
181,Dog,0.7012028,0.00392156862745098,1,0.9960957,Cat,0.98828125,0.00392156862745098,3,0.5,Cat,0.39447362124797675,0.00784313725490196,2,0.39447362124797675,Cat
182,Bird,0.99978775,0.00392156862745098,3,0.67110604,Frog,0.99609375,0.023529411764705882,25,0.6484375,Frog,0.4589526319346177,0.0196078431372549,29,0.4589526319346177,Frog
183,Bird,0.78116643,0.00392156862745098,1,0.986463,Frog,0.99609375,0.00784313725490196,8,0.703125,Frog,0.440540848444013,0.00784313725490196,6,0.440540848444013,Frog
184,Cat,0.938166,0.00392156862745098,1,0.9980843,Airplane,0.92578125,0.00392156862745098,1,0.91015625,Airplane,0.41410490416090645,0.00392156862745098,1,0.41410490416090645,Airplane
185,Ship,1.0,0.00784313725490196,4,0.77498317,Airplane,0.99609375,0.01568627450980392,9,0.625,Airplane,0.5034152027631982,0.01568627450980392,9,0.5034152027631982,Airplane
186,Frog,0.99328184,0.00392156862745098,1,0.9907712,Bird,0.97265625,0.00392156862745098,1,0.6171875,Bird,0.4170936355976495,0.00392156862745098,3,0.4170936355976495,Bird
187,Cat,0.99667704,0.00392156862745098,1,0.78348243,Ship,0.9921875,0.00392156862745098,1,0.80078125,Airplane,0.43733554269457336,0.011764705882352941,3,0.43733554269457336,Ship
189,Airplane,0.6305632,0.00392156862745098,1,0.9752138,Ship,0.703125,0.00784313725490196,2,0.41796875,Ship,0.3971635549874837,0.00392156862745098,1,0.3971635549874837,Cat
191,Ship,0.99975413,0.00392156862745098,1,0.45235568,Frog,0.99609375,0.011764705882352941,20,0.4765625,Cat,0.37544246770761197,0.011764705882352941,3,0.37544246770761197,Frog
192,Airplane,0.99954504,0.00392156862745098,1,0.5978547,Truck,0.99609375,0.00784313725490196,6,0.796875,Truck,0.38146217041059677,0.00784313725490196,2,0.38146217041059677,Ship
193,Automobile,0.73750424,0.00392156862745098,1,0.91760147,Truck,0.99609375,0.01568627450980392,7,0.54296875,Truck,0.548193767887038,0.011764705882352941,7,0.548193767887038,Truck
194,Horse,0.9998808,0.00392156862745098,1,0.67281747,Frog,0.9921875,0.00784313725490196,2,0.5390625,Deer,0.3307882507718461,0.00392156862745098,24,0.3307882507718461,Deer
