Image,h5_fooled,nit_h5,h5_wprediction,h5_to_tflite,h5_to_tflite_wprediction,h5_to_axc,h5_to_axc_wprediction,tflite_fooled,nit_tflite,tflite_wprediction,tflite_to_axc,tflite_to_axc_wprediction,axc_fooled,nit_axc,axc_wprediction,axc_to_h5_back
117,True,1,0.79318815,True,0.890625,True,0.8061464770888109,True,1,0.74609375,True,0.5343135428013913,True,3,0.5343135428013913,True
120,True,1,0.9992083,True,0.72265625,True,0.3773889979967365,True,1,0.99609375,True,0.5722252854274128,True,1,0.5722252854274128,True
122,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.6893263562134953,False
123,True,1,0.99874276,True,0.6171875,True,0.3074460497083176,True,1,0.91015625,True,0.41282057937194344,True,2,0.41282057937194344,True
124,True,1,0.99999154,True,0.99609375,True,0.8805463580408923,True,1,0.99609375,True,0.5849937228826512,True,1,0.5849937228826512,True
127,True,1,0.9917955,True,0.7578125,True,0.4823920104730109,True,1,0.96875,True,0.6017010349480167,True,1,0.6017010349480167,True
129,True,1,0.99996114,True,0.99609375,True,0.7260541882196478,True,1,0.99609375,True,0.7921741457501663,True,1,0.7921741457501663,True
130,True,1,0.99988437,True,0.99609375,True,0.7617495536729284,True,1,0.99609375,True,0.6530020034393218,True,1,0.6530020034393218,True
131,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.605428169241972,False
132,True,1,0.98941857,True,0.78515625,True,0.6533793536790464,True,1,0.99609375,True,0.7707815078648667,True,1,0.7707815078648667,True
133,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
134,True,1,0.8429252,False,0,False,0,True,1,0.9921875,True,0.6224979930040775,True,6,0.6224979930040775,False
135,True,1,0.9979202,True,0.76953125,True,0.5211652662061682,True,1,0.9921875,True,0.6491421504485961,True,1,0.6491421504485961,True
136,True,1,0.9744475,True,0.796875,False,0,True,1,0.9453125,True,0.5386696769051953,True,11,0.5386696769051953,False
137,True,1,0.8880998,False,0,False,0,False,1,0,False,0,False,1,0,False
138,True,1,0.9978352,True,0.99609375,True,0.8352408890861368,True,1,0.98046875,True,0.6150829019304662,True,1,0.6150829019304662,True
141,False,1,0,False,0,False,0,True,1,0.80859375,True,0.7170748586260711,True,19,0.7170748586260711,True
142,True,1,0.91896063,True,0.55859375,True,0.3266177766084027,True,1,0.99609375,True,0.806437452861149,True,1,0.806437452861149,False
144,True,1,0.98544693,True,0.71875,True,0.4561659511805612,True,1,0.97265625,True,0.6431400309251014,True,1,0.6431400309251014,True
145,True,1,0.99547076,True,0.99609375,True,0.71830925088441,True,1,0.9921875,True,0.797309947590994,True,1,0.797309947590994,True
146,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
148,True,1,0.8891036,False,0,False,0,True,1,0.8828125,True,0.5700309542756534,True,1,0.5700309542756534,True
151,True,1,0.875271,True,0.5390625,False,0,True,1,0.8359375,True,0.490990117804328,True,3,0.490990117804328,True
152,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
153,True,1,0.9979761,True,0.99609375,True,0.6284968154366297,True,1,0.99609375,True,0.6821421707372068,True,8,0.6821421707372068,True
154,False,1,0,False,0,False,0,False,1,0,False,0,True,6,0.7892771794534434,True
155,True,1,0.9909952,True,0.95703125,True,0.8064195308264911,True,1,0.99609375,True,0.8050293370195672,True,1,0.8050293370195672,True
157,True,1,0.9558298,True,0.72265625,False,0,False,1,0,False,0,False,4,0,False
158,True,1,0.8885811,True,0.74609375,True,0.46499340066069633,True,1,0.890625,True,0.6867059801581185,True,1,0.6867059801581185,True
159,True,1,0.98754126,True,0.95703125,True,0.653395574961327,True,1,0.9453125,True,0.628369674606235,True,1,0.628369674606235,True
160,True,1,0.99981445,True,0.99609375,True,0.7203333413400734,True,1,0.99609375,True,0.7814289912277609,True,1,0.7814289912277609,True
161,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
163,True,1,0.7154707,False,0,False,0,False,1,0,False,0,False,1,0,False
166,True,1,0.99990404,True,0.99609375,True,0.5395036044275289,True,1,0.99609375,True,0.6849632099940173,True,1,0.6849632099940173,True
168,True,1,0.9994548,True,0.99609375,True,0.7787600150913344,True,1,0.99609375,True,0.8034172206380261,True,1,0.8034172206380261,True
169,True,1,0.9952455,True,0.984375,True,0.4527921387270469,True,1,0.99609375,False,0,False,1,0,False
170,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
171,True,1,0.9860956,True,0.640625,True,0.4112080224126892,True,1,0.98828125,True,0.7035418812021321,True,5,0.7035418812021321,True
172,True,1,0.99442863,False,0,True,0.499541512728482,True,1,0.87890625,True,0.5806436622379536,True,1,0.5806436622379536,True
173,True,1,0.79505175,False,0,False,0,True,1,0.8203125,True,0.7338605037193736,True,2,0.7338605037193736,True
174,True,3,0.76727736,False,0,False,0,False,1,0,False,0,False,1,0,False
175,True,1,0.7736275,True,0.62109375,False,0,False,1,0,False,0,False,1,0,False
176,True,1,0.9623717,True,0.90625,True,0.5647476736286794,True,1,0.95703125,True,0.6693391766123943,True,10,0.6693391766123943,True
177,False,1,0,False,0,False,0,False,1,0,False,0,True,60,0.7947118326311527,False
180,True,1,0.9322212,True,0.5703125,True,0.329348910980816,True,1,0.9609375,True,0.7054868122358379,True,2,0.7054868122358379,True
181,True,1,0.9021469,True,0.859375,True,0.748653270899438,True,1,0.96875,True,0.6764007800221694,True,2,0.6764007800221694,True
182,True,1,0.97150755,False,0,True,0.47855366112861136,True,1,0.9921875,True,0.6652500105322119,True,6,0.6652500105322119,False
185,True,1,0.99979573,True,0.63671875,True,0.4663081153958375,True,1,0.99609375,True,0.7246702715139371,True,1,0.7246702715139371,True
186,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
187,True,1,0.9318698,True,0.97265625,True,0.6573869730849438,True,1,0.9765625,True,0.4756414902527727,True,1,0.4756414902527727,True
191,True,1,0.9986014,True,0.99609375,True,0.6773176624084216,True,1,0.98828125,True,0.6659811018504463,True,1,0.6659811018504463,True
193,True,1,0.9526556,False,0,True,0.488164467329801,False,1,0,False,0,True,22,0.488164467329801,True
195,True,1,0.93752885,True,0.36328125,True,0.49436946254816916,True,1,0.984375,True,0.5550794752338135,True,1,0.5550794752338135,False
196,True,1,0.9996493,True,0.99609375,True,0.7677716638168065,True,1,0.99609375,True,0.7036468021354363,True,1,0.7036468021354363,True
197,True,1,0.99995303,True,0.99609375,True,0.7678946540087866,True,1,0.99609375,True,0.7135050358170038,True,1,0.7135050358170038,True
198,False,1,0,False,0,False,0,True,1,0.875,True,0.4735782926850005,True,55,0.4735782926850005,False
199,True,1,0.99967897,True,0.984375,True,0.6184010903491999,True,1,0.984375,True,0.7237421719700288,True,1,0.7237421719700288,True
200,True,1,0.9969458,True,0.99609375,True,0.7281769434136831,True,1,0.99609375,True,0.8358660306757949,True,1,0.8358660306757949,True
201,True,1,0.9998987,True,0.984375,True,0.675568721812688,True,1,0.99609375,True,0.6269129668746258,True,1,0.6269129668746258,True
202,True,1,0.9999746,True,0.99609375,True,0.8524281322531468,True,1,0.99609375,True,0.8948219102811762,True,1,0.8948219102811762,True
203,True,19,0.81877816,True,0.97265625,True,0.7604036532942623,True,1,0.8984375,True,0.5788028603703087,True,10,0.5788028603703087,False
204,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
205,True,1,0.9999869,True,0.99609375,True,0.8760488540934174,True,1,0.99609375,True,0.8281901301732867,True,1,0.8281901301732867,True
206,True,1,0.9750128,True,0.79296875,False,0,True,1,0.98046875,True,0.5801785506041041,True,9,0.5801785506041041,True
207,True,1,0.8452837,True,0.9296875,False,0,True,1,0.9921875,True,0.7194528788433027,True,1,0.7194528788433027,True
208,False,1,0,False,0,False,0,False,1,0,False,0,True,9,0.7514566049551072,False
209,True,1,0.9489982,True,0.7578125,True,0.47737713956272715,False,1,0,False,0,True,1,0.47737713956272715,True
212,True,1,0.9970733,True,0.99609375,True,0.8151995000397895,True,1,0.99609375,True,0.6960945556406097,True,1,0.6960945556406097,True
214,True,1,0.99508,True,0.9453125,True,0.525173939867503,True,1,0.9921875,True,0.7116169709549993,True,3,0.7116169709549993,True
215,True,1,0.9755839,True,0.9609375,True,0.37066397004765905,True,1,0.96875,False,0,False,1,0,False
216,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
217,True,1,0.9720629,True,0.94921875,True,0.5553180988822147,True,1,0.984375,True,0.5756899220468368,True,9,0.5756899220468368,False
219,True,1,0.88144916,False,0,False,0,True,1,0.9921875,True,0.7600739090571582,True,1,0.7600739090571582,True
220,True,1,0.9215225,True,0.90234375,True,0.47044856716673866,True,1,0.94140625,True,0.5186800059303027,True,4,0.5186800059303027,False
222,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
223,True,1,0.97161746,True,0.93359375,True,0.7294325631618109,True,1,0.97265625,True,0.6482032732825788,True,1,0.6482032732825788,True
225,True,5,0.79991317,True,0.7578125,True,0.48224567428471987,True,7,0.7578125,False,0,False,97,0,False
227,True,1,0.9996524,True,0.75390625,True,0.6902533774606165,True,1,0.99609375,True,0.7886150177334939,True,1,0.7886150177334939,True
229,False,1,0,False,0,False,0,False,1,0,False,0,True,29,0.8091197942417482,True
230,True,4,0.8270141,False,0,False,0,True,3,0.71484375,True,0.3605424334791533,False,1,0,False
231,True,1,0.7180826,True,0.96875,True,0.5672121090899168,True,1,0.96875,True,0.5868516407671133,True,1,0.5868516407671133,False
232,True,1,0.8981287,False,0,False,0,True,1,0.81640625,True,0.5253086445654095,True,97,0.5253086445654095,True
234,True,1,0.99946386,True,0.95703125,True,0.5650279433294592,True,1,0.9921875,True,0.7244790892167224,True,1,0.7244790892167224,True
235,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
236,True,1,0.7834255,True,0.5546875,True,0.39372005348631434,True,1,0.8046875,False,0,False,1,0,False
238,True,1,0.92379224,True,0.7421875,True,0.6710467965870954,True,1,0.82421875,False,0,False,1,0,False
240,False,1,0,False,0,False,0,False,1,0,False,0,True,39,0.7109528019557628,False
241,True,1,0.9349103,True,0.99609375,True,0.7189960505936719,True,1,0.99609375,True,0.7210678301266754,True,1,0.7210678301266754,True
242,True,1,0.99395883,True,0.99609375,True,0.7402952263599824,True,1,0.99609375,True,0.6800325749530874,True,1,0.6800325749530874,True
243,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
244,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
246,True,1,0.9941824,True,0.99609375,True,0.755090188371149,True,1,0.96875,True,0.5572773788297771,True,3,0.5572773788297771,True
248,True,1,0.9559363,True,0.82421875,True,0.5220066961952252,True,1,0.9921875,True,0.7255258067188327,True,1,0.7255258067188327,False
249,True,1,0.9839499,True,0.83203125,True,0.47498567502944283,True,1,0.96875,True,0.8309994172571213,True,1,0.8309994172571213,True
250,True,1,0.9781069,True,0.80078125,True,0.5145118709536688,True,1,0.8984375,True,0.39652485482765054,True,2,0.39652485482765054,True
252,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
253,True,1,0.7110383,False,0,False,0,True,3,0.9296875,True,0.6672826954722568,True,94,0.6672826954722568,True
256,True,1,0.7940935,True,0.859375,False,0,True,1,0.96875,True,0.808292654982805,True,2,0.808292654982805,False
257,True,1,0.93561095,True,0.98046875,True,0.6178825147978381,True,1,0.99609375,True,0.43442720792230377,True,8,0.43442720792230377,True
258,True,1,0.96525794,True,0.95703125,True,0.7591431924162226,True,1,0.98046875,True,0.5541969689395411,True,1,0.5541969689395411,True
260,True,1,0.99678,True,0.9765625,True,0.6012812899730533,True,1,0.99609375,True,0.7571908168634071,True,1,0.7571908168634071,True
262,True,1,0.86400044,True,0.33984375,False,0,True,1,0.83984375,True,0.6317338288829891,True,12,0.6317338288829891,True
264,True,4,0.7697501,True,0.48046875,True,0.3227988227750765,True,1,0.9921875,True,0.608357812274597,True,3,0.608357812274597,True
265,True,1,0.999948,True,0.99609375,True,0.6401182268924543,True,1,0.99609375,True,0.7960852823634612,True,1,0.7960852823634612,True
266,True,1,0.9958489,True,0.9765625,True,0.8692510759384937,True,1,0.99609375,True,0.8037974666954294,True,1,0.8037974666954294,True
267,False,1,0,False,0,False,0,True,1,0.8203125,False,0,False,11,0,False
270,True,1,0.992315,True,0.9140625,True,0.5640887916759189,True,1,0.9140625,True,0.5352423123391467,True,1,0.5352423123391467,True
272,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
274,True,1,0.99776506,True,0.96875,True,0.6464490570642869,True,1,0.99609375,True,0.6115865516457234,True,1,0.6115865516457234,True
276,True,1,0.9311362,True,0.9296875,True,0.6381235806864612,True,1,0.9765625,True,0.6447963595348281,True,1,0.6447963595348281,True
278,True,1,0.9995316,True,0.99609375,True,0.6967390012972571,True,1,0.99609375,True,0.7187588046989246,True,1,0.7187588046989246,True
280,True,1,0.9676238,True,0.94921875,True,0.7047007664819944,True,1,0.96875,True,0.7163399480070957,True,1,0.7163399480070957,True
281,True,2,0.8840307,True,0.9375,True,0.592942722035486,True,1,0.99609375,True,0.6156195806576803,True,1,0.6156195806576803,False
282,True,1,0.98558146,True,0.90234375,True,0.6784565408548747,True,1,0.90625,True,0.6701270729286677,True,1,0.6701270729286677,True
283,True,1,0.71719885,False,0,False,0,True,1,0.875,False,0,False,39,0,False
284,True,1,0.94496936,True,0.95703125,True,0.36104215588952826,True,1,0.9921875,True,0.6343962146580104,True,1,0.6343962146580104,True
285,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
286,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.5790409287364192,False
288,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
289,True,1,0.99760383,True,0.9140625,True,0.6597385737642606,True,1,0.99609375,True,0.7836441038843358,True,1,0.7836441038843358,True
291,True,1,0.9942614,True,0.99609375,True,0.6638695259634567,True,1,0.9765625,True,0.6541038981602469,True,2,0.6541038981602469,True
292,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
294,False,1,0,False,0,False,0,True,1,0.9140625,False,0,False,5,0,False
295,True,1,0.9926925,True,0.99609375,True,0.8080194886967722,True,1,0.9921875,True,0.7723434207862651,True,1,0.7723434207862651,True
296,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
297,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
298,True,1,0.782582,True,0.9296875,False,0,False,1,0,False,0,False,1,0,False
299,True,39,0.7911178,False,0,False,0,False,1,0,False,0,False,1,0,False
300,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
301,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
303,True,1,0.99765366,True,0.97265625,True,0.8478982570616899,True,1,0.9921875,True,0.6281054259444612,True,1,0.6281054259444612,True
305,True,1,0.9862184,True,0.765625,True,0.36722751889416194,True,1,0.99609375,True,0.7585354414002292,True,9,0.7585354414002292,True
307,True,1,0.99359244,True,0.9765625,True,0.8064300201490578,True,1,0.99609375,True,0.6711306410945124,True,1,0.6711306410945124,True
310,True,1,0.99916553,True,0.9765625,True,0.5395834657220507,True,1,0.99609375,True,0.5433685417572206,True,2,0.5433685417572206,True
311,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
313,True,1,0.99990463,True,0.99609375,True,0.7616246944378098,True,1,0.99609375,False,0,False,1,0,False
314,True,1,0.98149174,True,0.95703125,True,0.8319782294388987,True,1,0.9765625,True,0.7806187710299665,True,1,0.7806187710299665,True
316,True,1,0.99366933,True,0.98828125,True,0.6790740566486136,True,1,0.88671875,False,0,False,1,0,False
317,True,2,0.91090983,True,0.90234375,True,0.5533596514537561,True,1,0.953125,True,0.5398478011592317,True,2,0.5398478011592317,True
319,True,1,0.91860783,True,0.37109375,True,0.48205311999071015,True,1,0.9296875,True,0.5656643822158506,True,1,0.5656643822158506,True
321,True,1,0.9942462,True,0.94921875,True,0.5387261752956034,True,1,0.9375,True,0.6178819016182407,True,10,0.6178819016182407,True
322,True,1,0.987856,True,0.90625,True,0.466348077543765,True,1,0.7421875,False,0,False,57,0,False
325,True,1,0.9895691,True,0.83203125,True,0.7459719607317665,True,1,0.99609375,True,0.8116797558248304,True,1,0.8116797558248304,True
326,True,1,0.84740067,True,0.9453125,True,0.7139938107569932,True,1,0.98046875,True,0.49612380042783244,True,2,0.49612380042783244,True
327,True,1,0.9493351,True,0.55078125,False,0,True,1,0.90234375,True,0.7315320453260734,True,1,0.7315320453260734,True
328,True,1,0.81515867,True,0.16796875,True,0.23746327214872615,True,1,0.9453125,True,0.690675715161433,True,4,0.690675715161433,False
329,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
330,False,1,0,False,0,False,0,False,1,0,False,0,True,3,0.7056168195048953,False
331,True,1,0.79725826,True,0.96875,True,0.6315561732237791,True,1,0.78125,True,0.35751205777394407,True,15,0.35751205777394407,False
333,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
334,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
336,True,1,0.9969336,True,0.984375,True,0.6157093388417482,True,1,0.984375,True,0.7512875192364574,True,1,0.7512875192364574,True
337,True,1,0.9832949,True,0.8984375,True,0.4884411068555568,True,1,0.98046875,True,0.6064567978963846,True,1,0.6064567978963846,True
338,True,1,0.9958978,True,0.99609375,True,0.6820196292091688,True,1,0.99609375,True,0.7063253087921305,True,1,0.7063253087921305,False
