Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
199,Ship,0.9999776,0,2,0.75825804,Frog,0.99609375,0.00392156862745098,4,0.984375,Frog,0.684483445257606,0.00392156862745098,4,0.684483445257606,Frog
206,Airplane,0.9999907,0,3,0.5667179,Frog,0.99609375,0.00392156862745098,3,0.99609375,Frog,0.6648009985292614,0.00392156862745098,3,0.6648009985292614,Frog
218,Ship,0.99762964,0,2,0.403142,Cat,0.99609375,0.00392156862745098,2,0.828125,Cat,0.5264354020949769,0.00392156862745098,2,0.5264354020949769,Cat
220,Horse,0.99958724,0,1,0.6435664,Deer,0.9140625,0.00392156862745098,3,0.7578125,Deer,0.6324232222367713,0.00392156862745098,3,0.6324232222367713,Deer
225,Truck,0.9995834,0,2,0.98495203,Automobile,0.54296875,0.00392156862745098,2,0.99609375,Automobile,0.6918884164887849,0.00392156862745098,2,0.6918884164887849,Automobile
230,Dog,0.98980635,0,1,0.51295364,Cat,0.86328125,0.00392156862745098,1,0.49609375,Cat,0.49326617010994195,0.00392156862745098,1,0.49326617010994195,Cat
255,Airplane,0.99431485,0,1,0.68823665,Ship,0.88671875,0.00392156862745098,3,0.90234375,Ship,0.5147734811352922,0.00392156862745098,1,0.5147734811352922,Ship
257,Airplane,0.99955994,0,4,0.9986461,Truck,0.99609375,0.00392156862745098,4,0.7109375,Truck,0.41594117735726244,0.00392156862745098,4,0.41594117735726244,Ship
269,Airplane,0.9978064,0,1,0.91510653,Bird,0.8828125,0.00392156862745098,1,0.5078125,Frog,0.3279235084864191,0.00392156862745098,1,0.3279235084864191,Cat
280,Truck,0.99987805,0,2,0.89093477,Automobile,0.99609375,0.00392156862745098,3,0.5,Automobile,0.5419565815988224,0.00392156862745098,9,0.5419565815988224,Automobile
298,Airplane,0.99976784,0,2,0.9332944,Frog,0.99609375,0.00392156862745098,5,0.96484375,Frog,0.5508735866321178,0.00392156862745098,5,0.5508735866321178,Frog
304,Frog,0.99999225,0,3,0.99493283,Bird,0.99609375,0.00392156862745098,4,0.98828125,Bird,0.7059316171031721,0.00392156862745098,4,0.7059316171031721,Bird
307,Bird,0.99957055,0,1,0.71011233,Cat,0.99609375,0.00392156862745098,9,0.62890625,Deer,0.4359525228627024,0.00392156862745098,2,0.4359525228627024,Cat
315,Airplane,0.99997926,0,3,0.80103076,Frog,0.94921875,0.00392156862745098,3,0.99609375,Frog,0.5814142066845648,0.00392156862745098,3,0.5814142066845648,Frog
317,Horse,0.9975091,0,1,0.49182117,Deer,0.99609375,0.00392156862745098,2,0.8203125,Deer,0.5316789180512601,0.00392156862745098,2,0.5316789180512601,Deer
336,Cat,0.9999889,0,4,0.9954684,Bird,0.99609375,0.00392156862745098,4,0.578125,Bird,0.4684358252698505,0.00392156862745098,4,0.4684358252698505,Frog
347,Frog,0.9997527,0,2,0.7400571,Deer,0.99609375,0.00392156862745098,6,0.99609375,Deer,0.4883716255789766,0.00392156862745098,5,0.4883716255789766,Deer
349,Truck,0.99976176,0,2,0.5560991,Automobile,0.99609375,0.00392156862745098,5,0.99609375,Frog,0.656072340872286,0.00392156862745098,5,0.656072340872286,Frog
354,Bird,0.99820566,0,1,0.6870835,Frog,0.86328125,0.00392156862745098,1,0.9140625,Frog,0.5006284246223368,0.00392156862745098,3,0.5006284246223368,Frog
358,Ship,0.99964833,0,2,0.38331932,Frog,0.99609375,0.00392156862745098,9,0.9765625,Frog,0.5622823161271945,0.00392156862745098,9,0.5622823161271945,Frog
360,Truck,0.99995375,0,3,0.68898714,Automobile,0.99609375,0.00392156862745098,5,0.93359375,Frog,0.49767144149326475,0.00392156862745098,5,0.49767144149326475,Frog
366,Automobile,0.9995958,0,2,0.69358647,Truck,0.99609375,0.00392156862745098,6,0.66796875,Truck,0.41164155984525025,0.00392156862745098,5,0.41164155984525025,Ship
372,Truck,0.99872464,0,2,0.8787799,Ship,0.99609375,0.00392156862745098,2,0.76171875,Ship,0.5855412855985455,0.00392156862745098,2,0.5855412855985455,Ship
385,Ship,0.9993406,0,2,0.77191764,Airplane,0.8984375,0.00392156862745098,2,0.9453125,Airplane,0.649653146525864,0.00392156862745098,2,0.649653146525864,Airplane
387,Bird,0.98926955,0,1,0.62806815,Deer,0.8828125,0.00392156862745098,1,0.44140625,Deer,0.36218345267448343,0.00392156862745098,1,0.36218345267448343,Deer
393,Bird,0.99792045,0,1,0.85708195,Frog,0.99609375,0.00392156862745098,1,0.9609375,Frog,0.36738525218823453,0.00392156862745098,1,0.36738525218823453,Frog
400,Truck,0.9998543,0,2,0.9663233,Deer,0.99609375,0.00392156862745098,10,0.984375,Frog,0.48588655906398764,0.00392156862745098,10,0.48588655906398764,Frog
409,Bird,0.9961538,0,1,0.746318,Horse,0.99609375,0.00392156862745098,1,0.76171875,Cat,0.557324425069432,0.00392156862745098,1,0.557324425069432,Cat
419,Horse,0.999795,0,2,0.3721675,Dog,0.99609375,0.00392156862745098,3,0.41015625,Frog,0.31585524442020574,0.00392156862745098,3,0.31585524442020574,Cat
425,Truck,0.99998987,0,3,0.2416174,Ship,0.99609375,0.00392156862745098,5,0.921875,Frog,0.6079592512644746,0.00392156862745098,5,0.6079592512644746,Frog
447,Airplane,0.9933832,0,11,0.51516515,Bird,0.86328125,0.00392156862745098,11,0.79296875,Bird,0.5579719831039733,0.00392156862745098,11,0.5579719831039733,Bird
452,Horse,0.9989293,0,1,0.577096,Frog,0.9609375,0.00392156862745098,1,0.89453125,Frog,0.3564385209419252,0.00392156862745098,2,0.3564385209419252,Frog
455,Deer,0.99971265,0,2,0.5389001,Dog,0.83984375,0.00392156862745098,3,0.98828125,Frog,0.3233877227613377,0.00392156862745098,2,0.3233877227613377,Horse
465,Deer,0.99961144,0,1,0.7564351,Bird,0.99609375,0.00392156862745098,3,0.8671875,Bird,0.5011315943808589,0.00392156862745098,3,0.5011315943808589,Bird
469,Ship,0.99999547,0,6,0.9375262,Automobile,0.99609375,0.00392156862745098,6,0.62890625,Automobile,0.42114032683304536,0.00392156862745098,12,0.42114032683304536,Cat
480,Ship,0.99238235,0,1,0.94576794,Cat,0.7109375,0.00392156862745098,1,0.41015625,Horse,0.2988198274734049,0.00392156862745098,1,0.2988198274734049,Cat
489,Airplane,0.9999168,0,7,0.9999865,Cat,0.99609375,0.00392156862745098,7,0.33984375,Cat,0.2899336636004244,0.00392156862745098,7,0.2899336636004244,Dog
497,Bird,0.99923706,0,2,0.40363395,Ship,0.99609375,0.00392156862745098,2,0.7265625,Horse,0.47359244175871945,0.00392156862745098,5,0.47359244175871945,Airplane
499,Airplane,0.95954716,0,4,0.61921495,Bird,0.58203125,0.00392156862745098,4,0.79296875,Bird,0.6021595402952417,0.00392156862745098,4,0.6021595402952417,Bird
504,Truck,0.99998045,0,3,0.66595215,Frog,0.99609375,0.00392156862745098,3,0.99609375,Frog,0.7062418164628445,0.00392156862745098,3,0.7062418164628445,Frog
510,Dog,0.99992967,0,2,0.9126167,Deer,0.99609375,0.00392156862745098,5,0.96875,Frog,0.46394515115630447,0.00392156862745098,5,0.46394515115630447,Frog
514,Dog,0.988858,0,1,0.45746315,Cat,0.86328125,0.00392156862745098,1,0.44921875,Cat,0.36525769177224554,0.00392156862745098,1,0.36525769177224554,Cat
524,Airplane,0.99980253,0,2,0.91937983,Ship,0.99609375,0.00392156862745098,3,0.92578125,Ship,0.5587422543481025,0.00392156862745098,3,0.5587422543481025,Ship
530,Truck,0.9999801,0,2,0.96959203,Ship,0.99609375,0.00392156862745098,3,0.7734375,Ship,0.7506476765461824,0.00392156862745098,3,0.7506476765461824,Ship
539,Airplane,0.9999846,0,2,0.6217632,Ship,0.99609375,0.00392156862745098,3,0.99609375,Frog,0.7532849187880679,0.00392156862745098,3,0.7532849187880679,Frog
545,Truck,0.9999566,0,3,0.8145045,Ship,0.99609375,0.00392156862745098,3,0.64453125,Airplane,0.6514126858341074,0.00392156862745098,3,0.6514126858341074,Airplane
555,Deer,0.99986684,0,2,0.44664136,Cat,0.99609375,0.00392156862745098,3,0.98046875,Ship,0.6559290119346372,0.00392156862745098,3,0.6559290119346372,Ship
556,Frog,0.99987054,0,2,0.64829814,Bird,0.99609375,0.00392156862745098,4,0.4453125,Deer,0.278025278338402,0.00392156862745098,3,0.278025278338402,Deer
560,Airplane,0.99997854,0,2,0.87567157,Ship,0.99609375,0.00392156862745098,5,0.92578125,Ship,0.5245690316771542,0.00392156862745098,5,0.5245690316771542,Ship
568,Truck,0.99962187,0,2,0.9194728,Frog,0.99609375,0.00392156862745098,2,0.98828125,Ship,0.8111256515805612,0.00392156862745098,2,0.8111256515805612,Ship
587,Deer,0.99644357,0,1,0.5494276,Bird,0.97265625,0.00392156862745098,1,0.6875,Bird,0.3679789889034057,0.00392156862745098,1,0.3679789889034057,Bird
595,Deer,0.99986875,0,2,0.5571845,Airplane,0.99609375,0.00392156862745098,6,0.99609375,Frog,0.711241283366646,0.00392156862745098,6,0.711241283366646,Frog
600,Ship,0.99977654,0,2,0.90965855,Truck,0.9921875,0.00392156862745098,2,0.57421875,Truck,0.7478642798162519,0.00392156862745098,3,0.7478642798162519,Truck
