Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
89,Truck,0.99683255,0.00784313725490196,2,0.98522145,Automobile,0.99609375,0.00784313725490196,2,0.7578125,Automobile,0.42924929685965757,0.00784313725490196,2,0.42924929685965757,Automobile
90,Airplane,0.994551,0.00392156862745098,1,0.85990727,Ship,0.8125,0.00392156862745098,1,0.96484375,Ship,0.5049405705364306,0.00392156862745098,1,0.5049405705364306,Ship
92,Ship,0.98937327,0.00392156862745098,3,0.51176125,Truck,0.98046875,0.00784313725490196,2,0.90625,Truck,0.4291776404357789,0.00392156862745098,36,0.4291776404357789,Truck
93,Frog,0.99983656,0.00784313725490196,2,0.7582827,Deer,0.99609375,0.011764705882352941,4,0.421875,Deer,0.33638929835100895,0.011764705882352941,5,0.33638929835100895,Deer
94,Deer,0.9798605,0.00392156862745098,1,0.9591213,Horse,0.98828125,0.00392156862745098,1,0.59375,Horse,0.49392757395283404,0.00392156862745098,1,0.49392757395283404,Horse
97,Airplane,0.83443993,0.00392156862745098,1,0.7585083,Ship,0.921875,0.00392156862745098,1,0.63671875,Ship,0.6479618684418696,0.00392156862745098,1,0.6479618684418696,Ship
98,Airplane,0.8708009,0.00392156862745098,1,0.8075817,Bird,0.97265625,0.00784313725490196,2,0.859375,Bird,0.49897846422390235,0.00392156862745098,5,0.49897846422390235,Bird
99,Horse,0.9311743,0.00392156862745098,2,0.38946855,Cat,0.9375,0.00784313725490196,2,0.55078125,Cat,0.31613148046680334,0.00784313725490196,2,0.31613148046680334,Bird
102,Frog,0.9996544,0.00784313725490196,3,0.51531875,Bird,0.99609375,0.011764705882352941,26,0.5,Bird,0.42017948420086776,0.011764705882352941,8,0.42017948420086776,Bird
104,Automobile,0.99992526,0.00784313725490196,2,0.9240676,Truck,0.99609375,0.00784313725490196,2,0.66015625,Truck,0.47194989794227327,0.00784313725490196,4,0.47194989794227327,Truck
105,Automobile,0.99952924,0.00784313725490196,3,0.5011844,Truck,0.99609375,0.00784313725490196,4,0.609375,Truck,0.4997728775610965,0.011764705882352941,4,0.4997728775610965,Truck
106,Cat,0.7390854,0.00392156862745098,1,0.5140945,Ship,0.86328125,0.00392156862745098,3,0.47265625,Ship,0.3296315178983594,0.00392156862745098,4,0.3296315178983594,Ship
107,Frog,0.9999645,0.00784313725490196,16,0.50650185,Deer,0.99609375,0.011764705882352941,15,0.58984375,Deer,0.43684552802334153,0.011764705882352941,5,0.43684552802334153,Deer
109,Horse,0.99696654,0.00392156862745098,1,0.50229985,Dog,0.98046875,0.00784313725490196,2,0.59765625,Dog,0.33668977717212,0.00784313725490196,3,0.33668977717212,Dog
110,Deer,0.6719263,0.00392156862745098,1,0.9681082,Horse,0.6484375,0.00392156862745098,1,0.68359375,Frog,0.5435381543255824,0.00784313725490196,2,0.5435381543255824,Horse
111,Airplane,0.83263475,0.00392156862745098,1,0.9954822,Automobile,0.859375,0.00392156862745098,1,0.8046875,Automobile,0.4770439304057631,0.00392156862745098,1,0.4770439304057631,Automobile
112,Frog,0.7436667,0.00392156862745098,1,0.76860404,Bird,0.9921875,0.00784313725490196,5,0.42578125,Bird,0.3384876979423376,0.00784313725490196,2,0.3384876979423376,Bird
113,Bird,0.9990095,0.00784313725490196,2,0.86909634,Frog,0.99609375,0.00784313725490196,2,0.7578125,Frog,0.5889306547697615,0.00784313725490196,2,0.5889306547697615,Frog
114,Automobile,0.99719065,0.00784313725490196,2,0.9301564,Truck,0.8125,0.00392156862745098,1,0.93359375,Truck,0.587527103340787,0.00392156862745098,1,0.587527103340787,Truck
115,Cat,0.76759386,0.00392156862745098,1,0.94872946,Horse,0.89453125,0.00392156862745098,1,0.3671875,Horse,0.5644030117025404,0.00392156862745098,1,0.5644030117025404,Horse
116,Airplane,0.99745077,0.00784313725490196,4,0.62200624,Cat,0.9921875,0.00784313725490196,4,0.4453125,Cat,0.5212016898894481,0.00784313725490196,6,0.5212016898894481,Cat
117,Deer,0.9305798,0.00392156862745098,5,0.40451723,Horse,0.78125,0.00392156862745098,2,0.31640625,Horse,0.293659118620885,0.00392156862745098,1,0.293659118620885,Cat
120,Ship,0.72639054,0.00392156862745098,1,0.8120357,Airplane,0.98046875,0.00392156862745098,1,0.5078125,Automobile,0.6107165030251331,0.00392156862745098,1,0.6107165030251331,Automobile
122,Automobile,0.9999999,0.011764705882352941,3,0.968527,Truck,0.99609375,0.00784313725490196,5,0.5390625,Truck,0.4942541380235267,0.00784313725490196,41,0.4942541380235267,Truck
123,Bird,0.88821304,0.00392156862745098,1,0.8593351,Horse,0.921875,0.00784313725490196,2,0.8203125,Horse,0.3486384370156783,0.00392156862745098,21,0.3486384370156783,Cat
124,Ship,0.9934036,0.00392156862745098,2,0.35101476,Automobile,0.99609375,0.00784313725490196,2,0.62890625,Automobile,0.4207686539253372,0.00784313725490196,2,0.4207686539253372,Automobile
127,Cat,0.7632744,0.00392156862745098,1,0.9342189,Frog,0.8515625,0.00392156862745098,2,0.50390625,Frog,0.43688998449067973,0.00784313725490196,2,0.43688998449067973,Frog
129,Bird,0.99410784,0.00392156862745098,1,0.6395635,Airplane,0.9765625,0.00392156862745098,2,0.52734375,Airplane,0.4920739045683277,0.00392156862745098,2,0.4920739045683277,Airplane
130,Deer,0.99983096,0.00784313725490196,2,0.9558166,Horse,0.99609375,0.00784313725490196,4,0.45703125,Horse,0.3770439355307656,0.00784313725490196,5,0.3770439355307656,Horse
131,Automobile,0.99999774,0.011764705882352941,3,0.5039031,Truck,0.99609375,0.01568627450980392,4,0.62109375,Truck,0.46130436549212334,0.01568627450980392,11,0.46130436549212334,Truck
132,Ship,0.99893516,0.00392156862745098,3,0.4610127,Truck,0.984375,0.00392156862745098,6,0.46875,Truck,0.2759470295311383,0.00392156862745098,2,0.2759470295311383,Automobile
133,Truck,0.99999654,0.011764705882352941,4,0.5972243,Automobile,0.99609375,0.01568627450980392,39,0.5,Automobile,0.46430026677567166,0.01568627450980392,4,0.46430026677567166,Automobile
134,Automobile,0.9995103,0.00784313725490196,2,0.51632833,Truck,0.99609375,0.011764705882352941,3,0.75390625,Truck,0.6387974046609071,0.011764705882352941,3,0.6387974046609071,Truck
135,Bird,0.97,0.00392156862745098,2,0.55806905,Horse,0.890625,0.00784313725490196,2,0.375,Horse,0.3684511420151619,0.00392156862745098,25,0.3684511420151619,Horse
136,Truck,0.99840504,0.00784313725490196,3,0.41315576,Automobile,0.99609375,0.00784313725490196,6,0.53125,Horse,0.6217401166226074,0.00784313725490196,6,0.6217401166226074,Horse
137,Horse,0.99933064,0.00784313725490196,2,0.9331585,Deer,0.99609375,0.011764705882352941,3,0.578125,Deer,0.518343301471259,0.011764705882352941,3,0.518343301471259,Deer
138,Bird,0.9857657,0.00392156862745098,1,0.6006769,Deer,0.97265625,0.00392156862745098,1,0.51171875,Deer,0.5609228413267514,0.00784313725490196,2,0.5609228413267514,Deer
141,Dog,0.9998503,0.00784313725490196,6,0.52008086,Bird,0.99609375,0.011764705882352941,4,0.53125,Bird,0.4167613668666588,0.00784313725490196,14,0.4167613668666588,Bird
142,Frog,0.99956864,0.00784313725490196,2,0.7282535,Cat,0.99609375,0.00784313725490196,2,0.8515625,Cat,0.4610123230554131,0.00392156862745098,4,0.4610123230554131,Cat
144,Ship,0.9152702,0.00392156862745098,1,0.80484986,Horse,0.890625,0.00392156862745098,1,0.83203125,Horse,0.7354569427026096,0.00392156862745098,1,0.7354569427026096,Horse
145,Horse,0.7202254,0.00392156862745098,1,0.8199752,Truck,0.6875,0.00392156862745098,1,0.2734375,Frog,0.5877790964183072,0.00392156862745098,1,0.5877790964183072,Truck
146,Frog,0.9760696,0.00392156862745098,2,0.3646511,Cat,0.99609375,0.011764705882352941,3,0.5625,Cat,0.3537757329812781,0.00784313725490196,6,0.3537757329812781,Dog
148,Dog,0.9032133,0.00392156862745098,1,0.69119966,Bird,0.4609375,0.00392156862745098,1,0.40625,Bird,0.4112596283590353,0.00392156862745098,1,0.4112596283590353,Bird
151,Truck,0.9998128,0.00784313725490196,3,0.5022104,Automobile,0.99609375,0.011764705882352941,3,0.52734375,Automobile,0.4656027828912881,0.011764705882352941,3,0.4656027828912881,Automobile
152,Frog,0.99907994,0.00784313725490196,2,0.7704845,Cat,0.99609375,0.00784313725490196,29,0.5234375,Ship,0.5931468366481446,0.00784313725490196,2,0.5931468366481446,Cat
153,Airplane,0.9781983,0.00392156862745098,1,0.49855757,Truck,0.96875,0.00784313725490196,2,0.42578125,Horse,0.22254238975931961,0.00784313725490196,2,0.22254238975931961,Horse
154,Airplane,0.9941321,0.00392156862745098,1,0.61403084,Bird,0.859375,0.00392156862745098,1,0.8125,Bird,0.5621665831817303,0.00392156862745098,2,0.5621665831817303,Bird
155,Dog,0.9969902,0.00392156862745098,1,0.81101334,Frog,0.7421875,0.00392156862745098,1,0.9453125,Frog,0.7526756392478103,0.00392156862745098,1,0.7526756392478103,Frog
157,Truck,0.9993255,0.00784313725490196,5,0.45225704,Automobile,0.99609375,0.011764705882352941,6,0.3359375,Ship,0.4042539770950889,0.011764705882352941,4,0.4042539770950889,Automobile
158,Dog,0.6732056,0.00392156862745098,1,0.5783976,Bird,0.65625,0.00392156862745098,1,0.4375,Bird,0.35359000605717555,0.00392156862745098,1,0.35359000605717555,Bird
159,Deer,0.99716395,0.00392156862745098,3,0.52080685,Airplane,0.99609375,0.00784313725490196,2,0.8203125,Airplane,0.6159186878546484,0.00784313725490196,2,0.6159186878546484,Airplane
160,Bird,0.55173635,0.00392156862745098,1,0.76694685,Airplane,0.9609375,0.00784313725490196,2,0.65234375,Airplane,0.4949809433455177,0.00784313725490196,2,0.4949809433455177,Airplane
161,Automobile,1.0,0.011764705882352941,5,0.69491917,Truck,0.99609375,0.00784313725490196,9,0.578125,Truck,0.4450008644284965,0.011764705882352941,4,0.4450008644284965,Truck
163,Frog,0.9610717,0.00392156862745098,1,0.5650844,Bird,0.99609375,0.00784313725490196,2,0.7265625,Bird,0.5812718845242848,0.00784313725490196,2,0.5812718845242848,Bird
166,Ship,0.9197058,0.00392156862745098,1,0.67574257,Truck,0.953125,0.00392156862745098,1,0.56640625,Truck,0.5079425589919572,0.00392156862745098,1,0.5079425589919572,Truck
168,Dog,0.9523541,0.00392156862745098,1,0.42029005,Truck,0.953125,0.00392156862745098,1,0.71875,Truck,0.5226861804110688,0.00392156862745098,5,0.5226861804110688,Truck
169,Airplane,0.7992062,0.00392156862745098,1,0.39393067,Deer,0.82421875,0.00392156862745098,6,0.29296875,Deer,0.3998409176283147,0.00392156862745098,4,0.3998409176283147,Deer
170,Truck,0.9989613,0.00784313725490196,2,0.5924645,Horse,0.99609375,0.01568627450980392,8,0.6171875,Horse,0.5444049490420455,0.01568627450980392,13,0.5444049490420455,Horse
171,Truck,0.95283544,0.00392156862745098,1,0.36663163,Airplane,0.96484375,0.00784313725490196,2,0.88671875,Horse,0.5140873931305315,0.00784313725490196,2,0.5140873931305315,Horse
172,Truck,0.8997321,0.00392156862745098,1,0.7648803,Ship,0.97265625,0.00392156862745098,1,0.5,Ship,0.3819068308005303,0.00392156862745098,2,0.3819068308005303,Ship
173,Ship,0.9734378,0.00392156862745098,1,0.8780236,Bird,0.984375,0.00784313725490196,2,0.9140625,Bird,0.5206350729106644,0.00392156862745098,1,0.5206350729106644,Bird
174,Truck,0.9479723,0.00392156862745098,1,0.92977226,Automobile,0.99609375,0.00784313725490196,2,0.91015625,Automobile,0.5513835204195908,0.00784313725490196,2,0.5513835204195908,Automobile
175,Truck,0.9758775,0.00392156862745098,1,0.819871,Automobile,0.99609375,0.00784313725490196,2,0.8125,Automobile,0.5456673115077739,0.00784313725490196,2,0.5456673115077739,Automobile
176,Cat,0.95627254,0.00392156862745098,1,0.81867456,Dog,0.984375,0.00784313725490196,2,0.921875,Dog,0.44824180683334003,0.00392156862745098,6,0.44824180683334003,Dog
177,Horse,0.94697547,0.00392156862745098,1,0.798763,Deer,0.984375,0.00784313725490196,2,0.68359375,Deer,0.40783857452995215,0.00784313725490196,3,0.40783857452995215,Deer
180,Airplane,0.6177345,0.00392156862745098,2,0.28086916,Ship,0.5390625,0.00784313725490196,5,0.26953125,Deer,0.3330860483887104,0.00392156862745098,20,0.3330860483887104,Truck
181,Dog,0.9172832,0.00392156862745098,1,0.87963265,Horse,0.6953125,0.00392156862745098,1,0.39453125,Horse,0.3668916908913905,0.00392156862745098,1,0.3668916908913905,Horse
182,Bird,0.8983293,0.00392156862745098,1,0.9700161,Airplane,0.99609375,0.00784313725490196,2,0.89453125,Airplane,0.5976309312156641,0.00392156862745098,1,0.5976309312156641,Airplane
185,Ship,0.9997334,0.00784313725490196,2,0.89328283,Airplane,0.99609375,0.00784313725490196,7,0.53515625,Airplane,0.45703606260855273,0.00784313725490196,17,0.45703606260855273,Airplane
186,Frog,0.9979693,0.00784313725490196,2,0.34247726,Bird,0.99609375,0.00784313725490196,26,0.4140625,Deer,0.47001280064559275,0.00784313725490196,19,0.47001280064559275,Deer
187,Cat,0.85544926,0.00392156862745098,1,0.9855355,Bird,0.9296875,0.00392156862745098,1,0.8515625,Bird,0.5276311083246037,0.00392156862745098,1,0.5276311083246037,Bird
191,Ship,0.99837047,0.00784313725490196,2,0.3711547,Cat,0.99609375,0.011764705882352941,4,0.421875,Horse,0.5122432575731295,0.00784313725490196,9,0.5122432575731295,Horse
193,Automobile,0.98859346,0.00392156862745098,1,0.7958376,Truck,0.99609375,0.00784313725490196,2,0.89453125,Truck,0.6129625710526845,0.00784313725490196,2,0.6129625710526845,Truck
195,Bird,0.86426145,0.00392156862745098,1,0.9604277,Deer,0.9453125,0.00392156862745098,1,0.65625,Deer,0.46498311339949844,0.00392156862745098,3,0.46498311339949844,Deer
196,Ship,0.77058065,0.00392156862745098,1,0.956316,Automobile,0.92578125,0.00392156862745098,1,0.7109375,Automobile,0.5113749176265623,0.00392156862745098,1,0.5113749176265623,Automobile
197,Ship,0.97612345,0.00392156862745098,2,0.4928776,Deer,0.93359375,0.00392156862745098,13,0.37890625,Deer,0.3891808594314943,0.00784313725490196,6,0.3891808594314943,Deer
198,Horse,0.9853764,0.00784313725490196,2,0.6635453,Cat,0.921875,0.00392156862745098,1,0.5,Cat,0.4187807855462107,0.00392156862745098,1,0.4187807855462107,Cat
199,Ship,0.98635525,0.00392156862745098,2,0.46766394,Bird,0.99609375,0.00784313725490196,2,0.37109375,Bird,0.42952102670157105,0.00784313725490196,3,0.42952102670157105,Bird
