Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
61,Cat,0.49874425,0.00392156862745098,1,0.9365108,Dog,0.79296875,0.00392156862745098,1,0.75,Dog,0.5471413828239231,0.00392156862745098,1,0.5471413828239231,Dog
62,Frog,0.9982216,0.00784313725490196,1,0.61337507,Automobile,0.99609375,0.00784313725490196,2,0.44921875,Automobile,0.6420826393233486,0.00392156862745098,1,0.6420826393233486,Cat
63,Cat,0.45123163,0.00392156862745098,1,0.6054823,Airplane,0.6328125,0.00392156862745098,1,0.8046875,Airplane,0.3214830056290519,0.00392156862745098,1,0.3214830056290519,Truck
64,Frog,0.97353894,0.00392156862745098,1,0.66979223,Deer,0.97265625,0.00392156862745098,1,0.46875,Bird,0.3918431655048751,0.00392156862745098,1,0.3918431655048751,Bird
66,Automobile,0.9973483,0.00784313725490196,2,0.71141064,Truck,0.99609375,0.00784313725490196,3,0.47265625,Truck,0.4216714602748089,0.00784313725490196,3,0.4216714602748089,Truck
67,Bird,0.9897133,0.00392156862745098,1,0.6018105,Automobile,0.99609375,0.00784313725490196,1,0.9375,Automobile,0.348444970656153,0.00392156862745098,7,0.348444970656153,Truck
69,Horse,0.6734325,0.00392156862745098,1,0.97141975,Deer,0.73046875,0.00392156862745098,1,0.7109375,Deer,0.6174428537744793,0.00392156862745098,1,0.6174428537744793,Truck
70,Bird,0.9653958,0.00392156862745098,2,0.36801434,Airplane,0.8359375,0.00784313725490196,2,0.42578125,Horse,0.39181429565477216,0.00392156862745098,2,0.39181429565477216,Horse
72,Ship,0.9999602,0.00784313725490196,3,0.6017296,Airplane,0.99609375,0.011764705882352941,5,0.52734375,Airplane,0.5753470617679095,0.011764705882352941,3,0.5753470617679095,Airplane
73,Ship,0.9993679,0.00784313725490196,2,0.43049517,Truck,0.99609375,0.00784313725490196,6,0.52734375,Airplane,0.4386326887340021,0.00784313725490196,6,0.4386326887340021,Airplane
74,Airplane,0.9603724,0.00392156862745098,2,0.6100337,Horse,0.8828125,0.00784313725490196,1,0.484375,Truck,0.43487244433621325,0.00784313725490196,1,0.43487244433621325,Truck
75,Bird,0.9999802,0.011764705882352941,3,0.6479133,Horse,0.99609375,0.011764705882352941,3,0.39453125,Horse,0.31491996298230135,0.011764705882352941,3,0.31491996298230135,Horse
76,Truck,0.9954862,0.00784313725490196,1,0.73725224,Airplane,0.93359375,0.00392156862745098,1,0.6015625,Airplane,0.49399043668061426,0.00392156862745098,1,0.49399043668061426,Airplane
77,Cat,0.6017159,0.00392156862745098,1,0.89897573,Dog,0.5546875,0.00392156862745098,1,0.43359375,Automobile,0.3296069101104952,0.00392156862745098,2,0.3296069101104952,Automobile
78,Cat,0.7697998,0.00392156862745098,1,0.6311252,Dog,0.4453125,0.00392156862745098,1,0.8359375,Dog,0.4261923698268011,0.00392156862745098,1,0.4261923698268011,Dog
79,Ship,0.9849502,0.00392156862745098,1,0.8440585,Airplane,0.99609375,0.00784313725490196,1,0.5390625,Airplane,0.4165726316831574,0.00392156862745098,1,0.4165726316831574,Automobile
80,Ship,0.99265456,0.00392156862745098,1,0.7712233,Airplane,0.99609375,0.00784313725490196,1,0.8125,Airplane,0.43623740877857026,0.00784313725490196,1,0.43623740877857026,Airplane
81,Automobile,0.9950842,0.00784313725490196,1,0.7896261,Truck,0.99609375,0.00784313725490196,1,0.78125,Truck,0.5188202944008957,0.00392156862745098,43,0.5188202944008957,Truck
82,Automobile,0.9999887,0.011764705882352941,2,0.8090381,Truck,0.99609375,0.00784313725490196,3,0.69140625,Truck,0.48731303451818725,0.00784313725490196,16,0.48731303451818725,Truck
83,Horse,0.99322045,0.00392156862745098,3,0.5018648,Airplane,0.99609375,0.00784313725490196,3,0.44921875,Airplane,0.42626040927206393,0.00784313725490196,3,0.42626040927206393,Airplane
84,Bird,0.9486176,0.00392156862745098,1,0.35038865,Horse,0.98046875,0.00784313725490196,4,0.484375,Horse,0.6253993494503373,0.00392156862745098,1,0.6253993494503373,Cat
86,Bird,0.725449,0.00392156862745098,1,0.76112056,Cat,0.62109375,0.00392156862745098,1,0.4453125,Cat,0.39854505993067585,0.00392156862745098,1,0.39854505993067585,Cat
87,Horse,0.96998996,0.00392156862745098,1,0.5743444,Deer,0.77734375,0.00392156862745098,1,0.73046875,Deer,0.5775547732041273,0.00392156862745098,1,0.5775547732041273,Deer
88,Ship,0.9518913,0.00392156862745098,1,0.6553647,Truck,0.984375,0.00784313725490196,1,0.76171875,Truck,0.6542275671242047,0.00784313725490196,1,0.6542275671242047,Truck
89,Truck,0.99683255,0.00784313725490196,1,0.96872944,Automobile,0.99609375,0.00784313725490196,1,0.65625,Automobile,0.4164239474683343,0.00784313725490196,1,0.4164239474683343,Automobile
90,Airplane,0.994551,0.00392156862745098,1,0.86016214,Ship,0.8125,0.00392156862745098,1,0.96484375,Ship,0.623861788431075,0.00392156862745098,1,0.623861788431075,Ship
92,Ship,0.98937327,0.00392156862745098,3,0.510031,Truck,0.98046875,0.00784313725490196,1,0.890625,Truck,0.4556609252071201,0.00392156862745098,2,0.4556609252071201,Truck
93,Frog,0.99983656,0.00784313725490196,1,0.453266,Deer,0.99609375,0.011764705882352941,5,0.48046875,Deer,0.2704125246936881,0.01568627450980392,4,0.2704125246936881,Deer
94,Deer,0.9798605,0.00392156862745098,1,0.9591213,Horse,0.98828125,0.00392156862745098,1,0.59375,Horse,0.49392757395283404,0.00392156862745098,1,0.49392757395283404,Horse
97,Airplane,0.83443993,0.00392156862745098,1,0.7585083,Ship,0.921875,0.00392156862745098,1,0.63671875,Ship,0.6479618684418696,0.00392156862745098,1,0.6479618684418696,Ship
98,Airplane,0.8708009,0.00392156862745098,1,0.85484684,Bird,0.97265625,0.00784313725490196,1,0.8359375,Bird,0.6024561168796595,0.00392156862745098,1,0.6024561168796595,Bird
99,Horse,0.9311743,0.00392156862745098,2,0.38946855,Cat,0.9375,0.00784313725490196,1,0.41796875,Bird,0.4255347708440421,0.00784313725490196,5,0.4255347708440421,Cat
102,Frog,0.9996544,0.00784313725490196,8,0.5124104,Bird,0.99609375,0.01568627450980392,4,0.5,Bird,0.3764499182713399,0.00392156862745098,1,0.3764499182713399,Automobile
104,Automobile,0.99992526,0.00784313725490196,1,0.8591763,Truck,0.99609375,0.00784313725490196,1,0.65625,Truck,0.45574959604748694,0.00784313725490196,14,0.45574959604748694,Truck
105,Automobile,0.99952924,0.00784313725490196,3,0.5800943,Truck,0.99609375,0.00784313725490196,3,0.53125,Truck,0.5817214826658238,0.00392156862745098,1,0.5817214826658238,Airplane
106,Cat,0.7390854,0.00392156862745098,1,0.5220682,Ship,0.86328125,0.00392156862745098,3,0.47265625,Ship,0.3248346366870981,0.00392156862745098,1,0.3248346366870981,Bird
107,Frog,0.9999645,0.00784313725490196,29,0.5263725,Deer,0.99609375,0.011764705882352941,5,0.69921875,Deer,0.4531071417637587,0.011764705882352941,5,0.4531071417637587,Deer
109,Horse,0.99696654,0.00392156862745098,1,0.5114378,Dog,0.98046875,0.00784313725490196,2,0.4453125,Dog,0.3351196604971988,0.00784313725490196,3,0.3351196604971988,Dog
110,Deer,0.6719263,0.00392156862745098,1,0.96827817,Horse,0.6484375,0.00392156862745098,1,0.68359375,Frog,0.37198119083456027,0.00392156862745098,1,0.37198119083456027,Horse
111,Airplane,0.83263475,0.00392156862745098,1,0.9959163,Automobile,0.859375,0.00392156862745098,1,0.8046875,Automobile,0.5858617023977746,0.00392156862745098,2,0.5858617023977746,Automobile
112,Frog,0.7436667,0.00392156862745098,1,0.76860404,Bird,0.9921875,0.00784313725490196,4,0.5,Bird,0.3498427295929591,0.00784313725490196,1,0.3498427295929591,Bird
113,Bird,0.9990095,0.00784313725490196,1,0.5864401,Frog,0.99609375,0.00784313725490196,1,0.6171875,Frog,0.5547897621561854,0.00784313725490196,1,0.5547897621561854,Frog
114,Automobile,0.99719065,0.00784313725490196,1,0.89349526,Truck,0.8125,0.00392156862745098,1,0.93359375,Truck,0.587527103340787,0.00392156862745098,1,0.587527103340787,Truck
115,Cat,0.76759386,0.00392156862745098,1,0.94872946,Horse,0.89453125,0.00392156862745098,1,0.3671875,Horse,0.5644030117025404,0.00392156862745098,1,0.5644030117025404,Horse
116,Airplane,0.99745077,0.00784313725490196,3,0.5136955,Cat,0.9921875,0.00784313725490196,4,0.6015625,Cat,0.5135431477414556,0.00784313725490196,4,0.5135431477414556,Cat
117,Deer,0.9305798,0.00392156862745098,5,0.41928214,Horse,0.78125,0.00392156862745098,2,0.3046875,Horse,0.4167717293888667,0.00392156862745098,3,0.4167717293888667,Horse
120,Ship,0.72639054,0.00392156862745098,1,0.8102577,Airplane,0.98046875,0.00392156862745098,1,0.48828125,Automobile,0.6107165030251331,0.00392156862745098,1,0.6107165030251331,Automobile
122,Automobile,0.9999999,0.011764705882352941,1,0.7087055,Truck,0.99609375,0.00784313725490196,3,0.5390625,Truck,0.5891409572716334,0.011764705882352941,1,0.5891409572716334,Truck
123,Bird,0.88821304,0.00392156862745098,1,0.8593351,Horse,0.921875,0.00784313725490196,1,0.65234375,Horse,0.33305814227817754,0.00392156862745098,17,0.33305814227817754,Cat
124,Ship,0.9934036,0.00392156862745098,2,0.35183236,Automobile,0.99609375,0.00784313725490196,1,0.40234375,Automobile,0.37068960674544627,0.00784313725490196,1,0.37068960674544627,Automobile
127,Cat,0.7632744,0.00392156862745098,1,0.9341927,Frog,0.8515625,0.00392156862745098,2,0.50390625,Frog,0.3854660052001671,0.00392156862745098,12,0.3854660052001671,Frog
129,Bird,0.99410784,0.00392156862745098,1,0.6390747,Airplane,0.9765625,0.00392156862745098,2,0.56640625,Airplane,0.48952799805750236,0.00392156862745098,1,0.48952799805750236,Airplane
130,Deer,0.99983096,0.00784313725490196,1,0.77204245,Horse,0.99609375,0.00784313725490196,1,0.51171875,Frog,0.35972825447569806,0.00784313725490196,2,0.35972825447569806,Horse
131,Automobile,0.99999774,0.011764705882352941,3,0.64859915,Truck,0.99609375,0.01568627450980392,3,0.87890625,Truck,0.46771382407869827,0.01568627450980392,8,0.46771382407869827,Truck
132,Ship,0.99893516,0.00392156862745098,3,0.46131495,Truck,0.984375,0.00392156862745098,11,0.4765625,Truck,0.3044723416298882,0.00784313725490196,1,0.3044723416298882,Truck
133,Truck,0.99999654,0.011764705882352941,6,0.5167874,Automobile,0.99609375,0.0196078431372549,2,0.5390625,Automobile,0.4522427112976874,0.01568627450980392,4,0.4522427112976874,Automobile
134,Automobile,0.9995103,0.00784313725490196,2,0.50492245,Truck,0.99609375,0.011764705882352941,1,0.76171875,Truck,0.48249667388481465,0.011764705882352941,1,0.48249667388481465,Truck
135,Bird,0.97,0.00392156862745098,2,0.55806905,Horse,0.890625,0.00784313725490196,2,0.3515625,Horse,0.3684511420151619,0.00392156862745098,25,0.3684511420151619,Horse
136,Truck,0.99840504,0.00784313725490196,2,0.6601648,Automobile,0.99609375,0.00784313725490196,9,0.48828125,Automobile,0.4802209727162585,0.00784313725490196,3,0.4802209727162585,Automobile
137,Horse,0.99933064,0.00784313725490196,1,0.89593756,Deer,0.99609375,0.011764705882352941,1,0.578125,Deer,0.5039490510845771,0.011764705882352941,1,0.5039490510845771,Deer
138,Bird,0.9857657,0.00392156862745098,1,0.6006769,Deer,0.97265625,0.00392156862745098,1,0.51171875,Deer,0.5130550641534205,0.00784313725490196,1,0.5130550641534205,Deer
141,Dog,0.9998503,0.00784313725490196,5,0.55508524,Bird,0.99609375,0.011764705882352941,3,0.80078125,Bird,0.4631243638576323,0.00784313725490196,2,0.4631243638576323,Bird
142,Frog,0.99956864,0.00784313725490196,1,0.50961167,Cat,0.99609375,0.00784313725490196,1,0.78125,Cat,0.7562239588350258,0.00392156862745098,1,0.7562239588350258,Cat
144,Ship,0.9152702,0.00392156862745098,1,0.80422854,Horse,0.890625,0.00392156862745098,1,0.83203125,Horse,0.7504834502630117,0.00392156862745098,1,0.7504834502630117,Horse
145,Horse,0.7202254,0.00392156862745098,1,0.8199752,Truck,0.6875,0.00392156862745098,1,0.2734375,Frog,0.5877790964183072,0.00392156862745098,1,0.5877790964183072,Truck
146,Frog,0.9760696,0.00392156862745098,2,0.35293588,Cat,0.99609375,0.011764705882352941,1,0.4296875,Cat,0.5879513425439955,0.00784313725490196,2,0.5879513425439955,Cat
148,Dog,0.9032133,0.00392156862745098,1,0.69212306,Bird,0.4609375,0.00392156862745098,1,0.40625,Bird,0.3802003638518265,0.00392156862745098,1,0.3802003638518265,Bird
151,Truck,0.9998128,0.00784313725490196,4,0.5073793,Automobile,0.99609375,0.011764705882352941,2,0.48046875,Automobile,0.4668654331038465,0.011764705882352941,1,0.4668654331038465,Automobile
152,Frog,0.99907994,0.00784313725490196,1,0.5961262,Cat,0.99609375,0.00784313725490196,39,0.5703125,Ship,0.5643829913874211,0.00784313725490196,3,0.5643829913874211,Cat
153,Airplane,0.9781983,0.00392156862745098,1,0.49855757,Truck,0.96875,0.00784313725490196,1,0.5234375,Horse,0.2824772454376719,0.00784313725490196,1,0.2824772454376719,Horse
154,Airplane,0.9941321,0.00392156862745098,1,0.61403084,Bird,0.859375,0.00392156862745098,1,0.8125,Bird,0.5621665831817303,0.00392156862745098,2,0.5621665831817303,Bird
155,Dog,0.9969902,0.00392156862745098,1,0.81101334,Frog,0.7421875,0.00392156862745098,1,0.9453125,Frog,0.7526756392478103,0.00392156862745098,1,0.7526756392478103,Frog
157,Truck,0.9993255,0.00784313725490196,7,0.52010393,Ship,0.99609375,0.011764705882352941,5,0.4375,Ship,0.46349404656542204,0.011764705882352941,6,0.46349404656542204,Ship
158,Dog,0.6732056,0.00392156862745098,1,0.5783976,Bird,0.65625,0.00392156862745098,1,0.4375,Bird,0.35359000605717555,0.00392156862745098,1,0.35359000605717555,Bird
159,Deer,0.99716395,0.00392156862745098,3,0.52080685,Airplane,0.99609375,0.00784313725490196,2,0.67578125,Airplane,0.552931796875682,0.00784313725490196,1,0.552931796875682,Airplane
160,Bird,0.55173635,0.00392156862745098,1,0.76517504,Airplane,0.9609375,0.00784313725490196,1,0.59765625,Airplane,0.4274193090502202,0.00784313725490196,1,0.4274193090502202,Airplane
161,Automobile,1.0,0.011764705882352941,5,0.72788614,Truck,0.99609375,0.00784313725490196,14,0.5390625,Truck,0.5464377157956434,0.011764705882352941,7,0.5464377157956434,Truck
163,Frog,0.9610717,0.00392156862745098,1,0.56498116,Bird,0.99609375,0.00784313725490196,1,0.7578125,Bird,0.6000392006168138,0.00784313725490196,1,0.6000392006168138,Bird
166,Ship,0.9197058,0.00392156862745098,1,0.6798004,Truck,0.953125,0.00392156862745098,1,0.5703125,Truck,0.4693321690929748,0.00392156862745098,1,0.4693321690929748,Truck
168,Dog,0.9523541,0.00392156862745098,1,0.43069214,Truck,0.953125,0.00392156862745098,1,0.71875,Truck,0.5102724655367331,0.00392156862745098,1,0.5102724655367331,Truck
169,Airplane,0.7992062,0.00392156862745098,1,0.39734283,Deer,0.82421875,0.00392156862745098,6,0.3046875,Deer,0.517758507538743,0.00392156862745098,1,0.517758507538743,Cat
170,Truck,0.9989613,0.00784313725490196,2,0.587482,Horse,0.99609375,0.0196078431372549,4,0.5625,Horse,0.3506034935013602,0.0196078431372549,1,0.3506034935013602,Automobile
171,Truck,0.95283544,0.00392156862745098,1,0.36663163,Airplane,0.96484375,0.00784313725490196,1,0.7734375,Horse,0.45350545913621315,0.00784313725490196,1,0.45350545913621315,Horse
172,Truck,0.8997321,0.00392156862745098,1,0.7648803,Ship,0.97265625,0.00392156862745098,1,0.5,Ship,0.3819068308005303,0.00392156862745098,2,0.3819068308005303,Ship
173,Ship,0.9734378,0.00392156862745098,1,0.8783036,Bird,0.984375,0.00784313725490196,1,0.84375,Bird,0.5643268690338974,0.00392156862745098,1,0.5643268690338974,Bird
174,Truck,0.9479723,0.00392156862745098,1,0.93031865,Automobile,0.99609375,0.00784313725490196,1,0.859375,Automobile,0.4339191599905638,0.00784313725490196,1,0.4339191599905638,Automobile
175,Truck,0.9758775,0.00392156862745098,1,0.82094204,Automobile,0.99609375,0.00784313725490196,1,0.7578125,Automobile,0.48268104234025144,0.011764705882352941,2,0.48268104234025144,Automobile
176,Cat,0.95627254,0.00392156862745098,1,0.81867456,Dog,0.984375,0.00784313725490196,1,0.93359375,Dog,0.44824180683334003,0.00392156862745098,6,0.44824180683334003,Dog
177,Horse,0.94697547,0.00392156862745098,1,0.798763,Deer,0.984375,0.00784313725490196,1,0.4921875,Deer,0.4265280975026084,0.00784313725490196,1,0.4265280975026084,Deer
180,Airplane,0.6177345,0.00392156862745098,2,0.28086916,Ship,0.5390625,0.00784313725490196,6,0.59375,Deer,0.3330860483887104,0.00392156862745098,20,0.3330860483887104,Truck
181,Dog,0.9172832,0.00392156862745098,1,0.88162,Horse,0.6953125,0.00392156862745098,1,0.39453125,Horse,0.47411751188405477,0.00392156862745098,1,0.47411751188405477,Horse
182,Bird,0.8983293,0.00392156862745098,1,0.9700161,Airplane,0.99609375,0.00784313725490196,1,0.7578125,Airplane,0.5976309312156641,0.00392156862745098,1,0.5976309312156641,Airplane
185,Ship,0.9997334,0.00784313725490196,1,0.632145,Airplane,0.99609375,0.00784313725490196,15,0.49609375,Airplane,0.6039172125649566,0.011764705882352941,2,0.6039172125649566,Airplane
186,Frog,0.9979693,0.00784313725490196,4,0.42654487,Bird,0.99609375,0.011764705882352941,3,0.52734375,Deer,0.4825043475354368,0.00392156862745098,6,0.4825043475354368,Airplane
187,Cat,0.85544926,0.00392156862745098,1,0.9855355,Bird,0.9296875,0.00392156862745098,1,0.8515625,Bird,0.5276311083246037,0.00392156862745098,1,0.5276311083246037,Bird
191,Ship,0.99837047,0.00784313725490196,2,0.42876863,Cat,0.99609375,0.00784313725490196,32,0.42578125,Horse,0.5836573565777685,0.00784313725490196,17,0.5836573565777685,Horse
193,Automobile,0.98859346,0.00392156862745098,1,0.7958376,Truck,0.99609375,0.00784313725490196,1,0.8359375,Truck,0.6686782712764149,0.00784313725490196,1,0.6686782712764149,Truck
195,Bird,0.86426145,0.00392156862745098,1,0.9604277,Deer,0.9453125,0.00392156862745098,1,0.65625,Deer,0.46498311339949844,0.00392156862745098,3,0.46498311339949844,Deer
196,Ship,0.77058065,0.00392156862745098,1,0.9570563,Automobile,0.92578125,0.00392156862745098,1,0.7109375,Automobile,0.4416286508876947,0.00392156862745098,1,0.4416286508876947,Automobile
197,Ship,0.97612345,0.00392156862745098,2,0.4928776,Deer,0.93359375,0.00392156862745098,13,0.37890625,Deer,0.3793501846178164,0.00784313725490196,2,0.3793501846178164,Horse
198,Horse,0.9853764,0.00784313725490196,1,0.46132407,Cat,0.921875,0.00392156862745098,1,0.5,Cat,0.35596195527156294,0.00392156862745098,6,0.35596195527156294,Cat
199,Ship,0.98635525,0.00392156862745098,2,0.46843728,Bird,0.99609375,0.00784313725490196,2,0.375,Bird,0.3354927500891822,0.00784313725490196,1,0.3354927500891822,Bird
