Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
48,Horse,0.99997306,0.00784313725490196,1,0.78157216,Deer,0.99609375,0.01568627450980392,1,0.60546875,Dog,0.3985207294082387,0.00784313725490196,5,0.3985207294082387,Deer
49,Frog,0.9819626,0.00392156862745098,1,0.6308193,Bird,0.77734375,0.00392156862745098,1,0.83984375,Bird,0.5451155359103023,0.00392156862745098,1,0.5451155359103023,Bird
50,Truck,0.99691343,0.00392156862745098,1,0.9468331,Ship,0.99609375,0.00784313725490196,3,0.57421875,Ship,0.4011024569957796,0.00784313725490196,13,0.4011024569957796,Ship
51,Ship,0.99985623,0.00392156862745098,1,0.9365002,Deer,0.99609375,0.011764705882352941,3,0.49609375,Deer,0.5701482358136221,0.011764705882352941,5,0.5701482358136221,Deer
54,Ship,0.9999769,0.00784313725490196,2,0.9720151,Airplane,0.99609375,0.011764705882352941,4,0.73828125,Airplane,0.5595681384213613,0.011764705882352941,4,0.5595681384213613,Airplane
55,Ship,0.99995625,0.00392156862745098,2,0.41087368,Bird,0.99609375,0.00784313725490196,1,0.8359375,Bird,0.39125610137860617,0.00784313725490196,5,0.39125610137860617,Bird
60,Horse,0.9998809,0.00392156862745098,1,0.5363721,Deer,0.99609375,0.00784313725490196,2,0.5,Deer,0.5126756670363425,0.00784313725490196,1,0.5126756670363425,Deer
62,Frog,0.5765339,0.00392156862745098,1,0.9484699,Cat,0.74609375,0.00392156862745098,1,0.40234375,Automobile,0.5868367248809391,0.00392156862745098,1,0.5868367248809391,Automobile
63,Cat,0.999186,0.00392156862745098,3,0.8197402,Automobile,0.99609375,0.00784313725490196,14,0.47265625,Automobile,0.46861748217161303,0.011764705882352941,8,0.46861748217161303,Automobile
65,Bird,0.87710905,0.00392156862745098,1,0.99843425,Frog,0.99609375,0.011764705882352941,3,0.796875,Frog,0.4266122268204525,0.011764705882352941,1,0.4266122268204525,Frog
66,Automobile,0.88993883,0.00392156862745098,1,0.99960214,Ship,0.99609375,0.00784313725490196,1,0.80078125,Ship,0.5328977636395624,0.00392156862745098,15,0.5328977636395624,Ship
67,Bird,0.99979633,0.00784313725490196,1,0.7703241,Automobile,0.99609375,0.011764705882352941,3,0.625,Automobile,0.41938178113617786,0.00392156862745098,28,0.41938178113617786,Automobile
71,Frog,0.93105966,0.00392156862745098,1,0.9999645,Cat,0.984375,0.00784313725490196,1,0.703125,Cat,0.4934957531019195,0.00392156862745098,23,0.4934957531019195,Cat
72,Ship,0.9986878,0.00392156862745098,1,0.83788216,Airplane,0.96875,0.00392156862745098,1,0.49609375,Airplane,0.5192725328630987,0.00392156862745098,1,0.5192725328630987,Airplane
73,Ship,0.99954396,0.00392156862745098,1,0.94992715,Airplane,0.99609375,0.00784313725490196,5,0.5,Airplane,0.5562535419078927,0.011764705882352941,11,0.5562535419078927,Airplane
74,Airplane,0.63706166,0.00392156862745098,1,0.4399352,Frog,0.9609375,0.00392156862745098,1,0.78515625,Automobile,0.4124487785026667,0.00392156862745098,1,0.4124487785026667,Automobile
75,Bird,0.99999833,0.00784313725490196,2,0.8875738,Deer,0.99609375,0.0392156862745098,4,0.859375,Deer,0.32100832060646906,0.0392156862745098,4,0.32100832060646906,Deer
76,Truck,0.9989379,0.00392156862745098,3,0.6269541,Airplane,0.84765625,0.00392156862745098,2,0.6953125,Airplane,0.40007940426723165,0.00392156862745098,1,0.40007940426723165,Airplane
77,Cat,0.9999974,0.00392156862745098,2,0.73327607,Bird,0.99609375,0.00784313725490196,3,0.48828125,Bird,0.3942740134857934,0.011764705882352941,1,0.3942740134857934,Bird
79,Ship,0.9988568,0.00392156862745098,1,0.63037044,Airplane,0.99609375,0.011764705882352941,3,0.49609375,Deer,0.35808117583463633,0.00392156862745098,1,0.35808117583463633,Cat
80,Ship,0.99900275,0.00392156862745098,1,0.4844628,Airplane,0.89453125,0.00784313725490196,2,0.421875,Automobile,0.2919321836822946,0.00392156862745098,13,0.2919321836822946,Automobile
82,Automobile,1.0,0.011764705882352941,3,0.84926283,Truck,0.99609375,0.027450980392156862,27,0.640625,Truck,0.44590869555986623,0.027450980392156862,3,0.44590869555986623,Cat
83,Horse,0.9741897,0.00392156862745098,1,0.67856026,Cat,0.97265625,0.00784313725490196,1,0.796875,Cat,0.45046893967260804,0.00392156862745098,1,0.45046893967260804,Cat
86,Bird,0.5213339,0.00392156862745098,1,0.9480125,Cat,0.99609375,0.00784313725490196,6,0.77734375,Cat,0.4508835114820308,0.00392156862745098,1,0.4508835114820308,Cat
88,Ship,0.9999995,0.00784313725490196,1,0.48429248,Truck,0.99609375,0.0196078431372549,3,0.765625,Frog,0.5836080427746374,0.0196078431372549,5,0.5836080427746374,Frog
89,Truck,0.99981993,0.00392156862745098,1,0.94983906,Ship,0.84765625,0.00392156862745098,1,0.57421875,Automobile,0.2958686207779437,0.00784313725490196,1,0.2958686207779437,Automobile
90,Airplane,0.9999007,0.00392156862745098,1,0.87540805,Ship,0.99609375,0.00392156862745098,3,0.54296875,Ship,0.48484338301303637,0.00392156862745098,2,0.48484338301303637,Ship
91,Cat,0.9966613,0.00392156862745098,1,0.79607344,Bird,0.99609375,0.00784313725490196,1,0.40234375,Bird,0.3460078449936289,0.00784313725490196,1,0.3460078449936289,Frog
92,Ship,0.9999913,0.00784313725490196,2,0.5057957,Airplane,0.99609375,0.011764705882352941,3,0.69921875,Airplane,0.4719298053239353,0.00784313725490196,1,0.4719298053239353,Airplane
93,Frog,0.9997743,0.00784313725490196,1,0.8028699,Cat,0.98828125,0.00784313725490196,1,0.77734375,Cat,0.3678302982361673,0.00392156862745098,5,0.3678302982361673,Cat
94,Deer,0.9981427,0.00392156862745098,1,0.9459133,Horse,0.96484375,0.00784313725490196,1,0.734375,Bird,0.4188626934471682,0.011764705882352941,1,0.4188626934471682,Bird
96,Frog,0.99879706,0.00392156862745098,1,0.9132537,Cat,0.65625,0.00392156862745098,1,0.6171875,Deer,0.30650741238435936,0.00392156862745098,1,0.30650741238435936,Deer
97,Airplane,0.86543536,0.00392156862745098,1,0.90739775,Ship,0.7265625,0.00392156862745098,5,0.37890625,Ship,0.41419973025713597,0.00392156862745098,3,0.41419973025713597,Ship
98,Airplane,0.99995446,0.00784313725490196,4,0.67501116,Bird,0.99609375,0.027450980392156862,49,0.76953125,Bird,0.3034947755594533,0.00392156862745098,1,0.3034947755594533,Cat
99,Horse,0.99758184,0.00392156862745098,1,0.71331835,Airplane,0.99609375,0.00784313725490196,1,0.51953125,Bird,0.31303909547729813,0.00784313725490196,1,0.31303909547729813,Bird
100,Deer,0.9976667,0.00392156862745098,1,0.9820477,Horse,0.99609375,0.011764705882352941,1,0.625,Horse,0.4900334563556816,0.011764705882352941,9,0.4900334563556816,Horse
101,Dog,0.4363407,0.00392156862745098,1,0.9384365,Frog,0.65234375,0.00392156862745098,1,0.35546875,Deer,0.31107689779661285,0.00392156862745098,1,0.31107689779661285,Cat
102,Frog,0.99990153,0.00392156862745098,1,0.5113926,Bird,0.99609375,0.01568627450980392,3,0.73828125,Bird,0.29087439964305667,0.00784313725490196,4,0.29087439964305667,Bird
103,Cat,0.90477645,0.00392156862745098,1,0.99702126,Frog,0.99609375,0.00784313725490196,1,0.85546875,Frog,0.4588819541636363,0.01568627450980392,5,0.4588819541636363,Frog
104,Automobile,0.9999987,0.00784313725490196,1,0.96496814,Truck,0.99609375,0.01568627450980392,4,0.54296875,Truck,0.491777900910455,0.011764705882352941,3,0.491777900910455,Truck
105,Automobile,1.0,0.00784313725490196,5,0.5138887,Truck,0.99609375,0.027450980392156862,24,0.625,Truck,0.39526718656617765,0.0196078431372549,7,0.39526718656617765,Cat
106,Cat,0.95581955,0.00392156862745098,1,0.9986071,Bird,0.99609375,0.00784313725490196,1,0.58203125,Bird,0.39747120598958574,0.01568627450980392,12,0.39747120598958574,Bird
107,Frog,0.9999443,0.00784313725490196,2,0.53157276,Cat,0.99609375,0.01568627450980392,11,0.62109375,Cat,0.39415686793789584,0.01568627450980392,15,0.39415686793789584,Cat
108,Ship,0.9958152,0.00392156862745098,1,0.9401628,Cat,0.99609375,0.023529411764705882,4,0.76953125,Cat,0.4330310997128448,0.023529411764705882,1,0.4330310997128448,Cat
109,Horse,0.99904615,0.00392156862745098,1,0.43540686,Dog,0.99609375,0.011764705882352941,2,0.47265625,Deer,0.34546473445460635,0.00784313725490196,4,0.34546473445460635,Deer
110,Deer,0.82207704,0.00392156862745098,1,0.9973127,Frog,0.96484375,0.00392156862745098,1,0.61328125,Frog,0.5179997548636138,0.00392156862745098,1,0.5179997548636138,Frog
111,Airplane,0.77615565,0.00392156862745098,1,0.99844307,Cat,0.75390625,0.00392156862745098,1,0.640625,Cat,0.46743549447466887,0.00392156862745098,18,0.46743549447466887,Cat
113,Bird,0.9999975,0.00392156862745098,3,0.8307172,Frog,0.99609375,0.011764705882352941,3,0.73828125,Frog,0.44873372684006335,0.011764705882352941,3,0.44873372684006335,Frog
114,Automobile,0.9808553,0.00392156862745098,1,0.9909599,Ship,0.99609375,0.011764705882352941,1,0.54296875,Ship,0.372636268447486,0.011764705882352941,1,0.372636268447486,Ship
115,Cat,0.8704335,0.00392156862745098,1,0.9950653,Dog,0.99609375,0.00784313725490196,47,0.61328125,Dog,0.408256554991146,0.01568627450980392,1,0.408256554991146,Deer
116,Airplane,0.9746045,0.00392156862745098,1,0.76103115,Ship,0.984375,0.00784313725490196,17,0.52734375,Deer,0.3370472903731348,0.011764705882352941,1,0.3370472903731348,Deer
117,Deer,0.99952745,0.00392156862745098,2,0.49253425,Airplane,0.984375,0.00784313725490196,3,0.390625,Bird,0.3403004131533778,0.00392156862745098,3,0.3403004131533778,Bird
118,Bird,0.5409046,0.00392156862745098,1,0.99591655,Frog,0.3828125,0.00392156862745098,1,0.890625,Frog,0.3623238765447117,0.00392156862745098,1,0.3623238765447117,Cat
120,Ship,0.99952364,0.00392156862745098,1,0.8538139,Airplane,0.99609375,0.00392156862745098,3,0.765625,Airplane,0.3772131833216617,0.00392156862745098,23,0.3772131833216617,Airplane
121,Cat,0.95847166,0.00392156862745098,1,0.53591657,Airplane,0.99609375,0.011764705882352941,8,0.5390625,Deer,0.46099672726390883,0.011764705882352941,46,0.46099672726390883,Deer
122,Automobile,0.9999999,0.00784313725490196,1,0.9700981,Truck,0.99609375,0.01568627450980392,3,0.54296875,Truck,0.5073038823347424,0.01568627450980392,3,0.5073038823347424,Truck
123,Bird,0.99998677,0.00784313725490196,1,0.49955022,Cat,0.99609375,0.011764705882352941,4,0.58203125,Cat,0.37681685983868923,0.011764705882352941,4,0.37681685983868923,Cat
124,Ship,0.995698,0.00392156862745098,1,0.7555762,Automobile,0.9140625,0.00392156862745098,1,0.58203125,Automobile,0.3512951354644638,0.00784313725490196,3,0.3512951354644638,Automobile
126,Ship,0.9999653,0.00392156862745098,1,0.65517235,Airplane,0.99609375,0.00784313725490196,1,0.51953125,Bird,0.47938700474624585,0.00784313725490196,1,0.47938700474624585,Bird
127,Cat,0.9984004,0.00392156862745098,1,0.92205435,Frog,0.89453125,0.00392156862745098,1,0.53125,Deer,0.4925912867243294,0.00784313725490196,3,0.4925912867243294,Frog
129,Bird,0.9756653,0.00392156862745098,1,0.9898762,Airplane,0.94921875,0.00392156862745098,1,0.52734375,Airplane,0.5011342779767856,0.00392156862745098,3,0.5011342779767856,Airplane
130,Deer,0.9998092,0.00392156862745098,2,0.5400854,Bird,0.99609375,0.00784313725490196,3,0.73828125,Bird,0.48097139203478145,0.00784313725490196,1,0.48097139203478145,Bird
131,Automobile,0.9999968,0.00784313725490196,1,0.96827626,Truck,0.99609375,0.0196078431372549,1,0.80078125,Truck,0.4633213982391962,0.01568627450980392,12,0.4633213982391962,Truck
132,Ship,0.9987562,0.00392156862745098,1,0.9980782,Deer,0.99609375,0.011764705882352941,5,0.76171875,Deer,0.69615595295105,0.01568627450980392,3,0.69615595295105,Deer
133,Truck,0.99999046,0.00784313725490196,4,0.5174315,Automobile,0.99609375,0.0196078431372549,11,0.5859375,Automobile,0.4659211786278567,0.023529411764705882,17,0.4659211786278567,Automobile
134,Automobile,0.96652395,0.00392156862745098,1,0.6221336,Frog,0.7265625,0.00392156862745098,1,0.8203125,Cat,0.6435370511360039,0.00392156862745098,1,0.6435370511360039,Cat
135,Bird,0.99816126,0.00392156862745098,1,0.8696821,Dog,0.99609375,0.01568627450980392,3,0.671875,Cat,0.4541437619461197,0.00784313725490196,2,0.4541437619461197,Cat
136,Truck,0.99918,0.00392156862745098,1,0.55354506,Automobile,0.99609375,0.011764705882352941,1,0.5859375,Automobile,0.4926934212168855,0.00784313725490196,3,0.4926934212168855,Automobile
137,Horse,0.50475645,0.00392156862745098,1,0.93755305,Cat,0.92578125,0.00784313725490196,1,0.58984375,Cat,0.3871196715763626,0.00392156862745098,4,0.3871196715763626,Cat
138,Bird,0.98635244,0.00392156862745098,2,0.5231654,Frog,0.9921875,0.00784313725490196,3,0.4296875,Frog,0.2944098432260345,0.00784313725490196,5,0.2944098432260345,Deer
140,Frog,0.9884863,0.00392156862745098,1,0.9977239,Cat,0.953125,0.00392156862745098,1,0.578125,Cat,0.3720356708741928,0.00392156862745098,1,0.3720356708741928,Cat
141,Dog,0.99975353,0.00784313725490196,1,0.6354631,Cat,0.95703125,0.00784313725490196,1,0.53515625,Cat,0.564468258436056,0.00784313725490196,2,0.564468258436056,Cat
142,Frog,0.9803485,0.00392156862745098,1,0.9989235,Cat,0.99609375,0.011764705882352941,1,0.53125,Cat,0.8649649545495017,0.00392156862745098,1,0.8649649545495017,Cat
144,Ship,0.9999999,0.00784313725490196,2,0.96699375,Deer,0.99609375,0.00784313725490196,38,0.53515625,Deer,0.5699686370442851,0.011764705882352941,2,0.5699686370442851,Deer
146,Frog,0.9996562,0.00392156862745098,1,0.7022417,Cat,0.99609375,0.01568627450980392,4,0.65625,Cat,0.4223420736477176,0.00784313725490196,36,0.4223420736477176,Cat
148,Dog,0.8909101,0.00392156862745098,1,0.8827882,Cat,0.77734375,0.00392156862745098,6,0.5078125,Cat,0.38266014001514453,0.00392156862745098,1,0.38266014001514453,Cat
149,Bird,0.997303,0.00392156862745098,1,0.81041646,Horse,0.99609375,0.023529411764705882,23,0.65625,Horse,0.4445582023752626,0.0196078431372549,32,0.4445582023752626,Cat
150,Ship,0.96130985,0.00392156862745098,1,0.9989675,Airplane,0.8046875,0.00392156862745098,1,0.86328125,Airplane,0.5719493798220994,0.00392156862745098,1,0.5719493798220994,Cat
151,Truck,0.9990709,0.00392156862745098,1,0.5292391,Automobile,0.625,0.00392156862745098,1,0.875,Automobile,0.3741948757465386,0.00392156862745098,1,0.3741948757465386,Airplane
152,Frog,0.9959489,0.00392156862745098,1,0.688951,Cat,0.85546875,0.00392156862745098,1,0.53125,Automobile,0.6171727990601543,0.00392156862745098,1,0.6171727990601543,Cat
153,Airplane,0.9292431,0.00392156862745098,1,0.9946496,Cat,0.76953125,0.00392156862745098,4,0.46484375,Automobile,0.327638746647727,0.00392156862745098,6,0.327638746647727,Automobile
154,Airplane,0.9938159,0.00392156862745098,2,0.5023588,Bird,0.99609375,0.00784313725490196,9,0.625,Bird,0.42379546003532603,0.00784313725490196,5,0.42379546003532603,Bird
156,Bird,0.9977519,0.00392156862745098,1,0.9505855,Cat,0.99609375,0.00784313725490196,5,0.5859375,Cat,0.37606046176330815,0.00784313725490196,4,0.37606046176330815,Cat
157,Truck,1.0,0.00784313725490196,3,0.9606445,Automobile,0.99609375,0.01568627450980392,2,0.5859375,Automobile,0.5353374448666445,0.01568627450980392,4,0.5353374448666445,Automobile
159,Deer,0.9999999,0.00784313725490196,1,0.9237829,Bird,0.99609375,0.00784313725490196,18,0.54296875,Bird,0.446403142991256,0.00784313725490196,25,0.446403142991256,Bird
161,Automobile,0.99999964,0.00784313725490196,1,0.7547334,Truck,0.99609375,0.023529411764705882,3,0.9765625,Frog,0.46089503749176497,0.0196078431372549,1,0.46089503749176497,Truck
163,Frog,0.9997086,0.00392156862745098,2,0.58057076,Bird,0.92578125,0.00392156862745098,1,0.64453125,Bird,0.4520174069079832,0.00784313725490196,3,0.4520174069079832,Bird
165,Deer,0.9804581,0.00392156862745098,1,0.99808455,Bird,0.99609375,0.00392156862745098,1,0.80078125,Bird,0.4635528179050072,0.00392156862745098,2,0.4635528179050072,Bird
166,Ship,0.99950767,0.00392156862745098,1,0.6524382,Airplane,0.92578125,0.00392156862745098,1,0.81640625,Airplane,0.36030932709129054,0.00392156862745098,1,0.36030932709129054,Deer
168,Dog,0.97923696,0.00392156862745098,1,0.5448624,Truck,0.99609375,0.011764705882352941,3,0.52734375,Truck,0.5087646896266647,0.011764705882352941,1,0.5087646896266647,Cat
170,Truck,0.9999572,0.00392156862745098,1,0.76894367,Frog,0.99609375,0.01568627450980392,1,0.76171875,Frog,0.3849315707649715,0.0196078431372549,1,0.3849315707649715,Frog
172,Truck,0.9989524,0.00392156862745098,1,0.6352195,Automobile,0.9921875,0.00392156862745098,3,0.6171875,Automobile,0.22642693697593413,0.00784313725490196,1,0.22642693697593413,Deer
173,Ship,0.69195354,0.00392156862745098,1,0.9256628,Airplane,0.9921875,0.00784313725490196,3,0.82421875,Deer,0.4350867551729869,0.00784313725490196,4,0.4350867551729869,Deer
174,Truck,0.9861574,0.00392156862745098,1,0.88471055,Automobile,0.98828125,0.00784313725490196,2,0.625,Automobile,0.48466660506696974,0.01568627450980392,6,0.48466660506696974,Automobile
175,Truck,0.9999993,0.00784313725490196,4,0.5599933,Automobile,0.99609375,0.01568627450980392,5,0.54296875,Automobile,0.35736496242991656,0.011764705882352941,4,0.35736496242991656,Automobile
176,Cat,0.98435056,0.00392156862745098,1,0.6932991,Dog,0.99609375,0.01568627450980392,25,0.54296875,Dog,0.43918469074370736,0.01568627450980392,19,0.43918469074370736,Dog
177,Horse,0.9999486,0.00392156862745098,3,0.658416,Dog,0.99609375,0.011764705882352941,3,0.46484375,Cat,0.3323032462368284,0.011764705882352941,3,0.3323032462368284,Cat
180,Airplane,0.938788,0.00392156862745098,1,0.96737784,Cat,0.8984375,0.00784313725490196,7,0.4609375,Cat,0.40238999676442416,0.00784313725490196,5,0.40238999676442416,Cat
181,Dog,0.70127964,0.00392156862745098,1,0.9961662,Cat,0.98828125,0.00392156862745098,3,0.5,Cat,0.4593479207963482,0.00784313725490196,1,0.4593479207963482,Cat
182,Bird,0.9997875,0.00392156862745098,3,0.6744425,Frog,0.99609375,0.023529411764705882,29,0.76171875,Frog,0.4935599825209279,0.0196078431372549,17,0.4935599825209279,Airplane
183,Bird,0.78123397,0.00392156862745098,1,0.98636556,Frog,0.99609375,0.00784313725490196,1,0.53515625,Frog,0.40131536743812857,0.00784313725490196,5,0.40131536743812857,Frog
184,Cat,0.93813384,0.00392156862745098,1,0.99807405,Airplane,0.92578125,0.00392156862745098,1,0.9140625,Airplane,0.5135289478027047,0.00392156862745098,1,0.5135289478027047,Airplane
185,Ship,1.0,0.00784313725490196,6,0.5208078,Deer,0.99609375,0.01568627450980392,45,0.703125,Deer,0.4237873752545357,0.0196078431372549,6,0.4237873752545357,Deer
186,Frog,0.9932789,0.00392156862745098,1,0.99083894,Bird,0.97265625,0.00392156862745098,1,0.54296875,Bird,0.3056593074061718,0.00392156862745098,1,0.3056593074061718,Bird
187,Cat,0.99667835,0.00392156862745098,1,0.7827908,Ship,0.9921875,0.00392156862745098,1,0.75,Airplane,0.35848108150728086,0.00784313725490196,1,0.35848108150728086,Bird
189,Airplane,0.6305946,0.00392156862745098,1,0.97363496,Ship,0.703125,0.00784313725490196,1,0.484375,Ship,0.6306058918005242,0.00392156862745098,1,0.6306058918005242,Ship
191,Ship,0.99975413,0.00392156862745098,1,0.45329884,Frog,0.99609375,0.011764705882352941,3,0.47265625,Frog,0.35714995499898283,0.00784313725490196,22,0.35714995499898283,Frog
192,Airplane,0.99954504,0.00392156862745098,1,0.5953102,Truck,0.99609375,0.00784313725490196,3,0.640625,Truck,0.27504459618045335,0.00784313725490196,1,0.27504459618045335,Ship
193,Automobile,0.7374945,0.00392156862745098,1,0.9173532,Truck,0.99609375,0.011764705882352941,9,0.5859375,Deer,0.4665185738843194,0.00784313725490196,17,0.4665185738843194,Truck
194,Horse,0.9998808,0.00392156862745098,1,0.67380923,Frog,0.9921875,0.00784313725490196,1,0.3515625,Deer,0.32224068093487684,0.00392156862745098,12,0.32224068093487684,Deer
